@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h73 (4, 10), h30 (5, 10), h51 (4, 10), h13 (1, 10), h24 (3, 10), h74 (0, 10), h94 (2, 10), h64 (1, 10), h67 (7, 10), h21 (1, 10), h53 (0, 10), h59 (7, 10), h48 (8, 10), h95 (0, 10), h87 (0, 10), h79 (3, 10), h46 (10, 10), h62 (10, 10), h1 (3, 10), h97 (5, 10), h61 (10, 10), h89 (10, 10), h55 (8, 10), h14 (9, 10), h84 (7, 10), h42 (2, 10), h49 (5, 10), h93 (2, 10), h91 (9, 10), h63 (7, 10), h39 (7, 10), h37 (6, 10), h82 (4, 10), h98 (1, 10), h33 (9, 10), h27 (10, 10), h15 (0, 10), h44 (0, 10), h96 (2, 10), h9 (4, 10), h54 (1, 10), h22 (5, 10), h45 (1, 10), h20 (2, 10), h32 (3, 10), h100 (9, 10), h92 (9, 10), h18 (1, 10), h11 (6, 10), h52 (9, 10), h70 (1, 10), h78 (0, 10), h4 (0, 10), h57 (3, 10), h50 (8, 10), h26 (1, 10), h83 (7, 10), h75 (9, 10), h71 (9, 10), h40 (9, 10), h58 (8, 10), h65 (10, 10), h28 (9, 10), h56 (0, 10), h23 (2, 10), h38 (8, 10), h88 (9, 10), h34 (9, 10), h60 (0, 10), h77 (3, 10), h2 (5, 10), h19 (2, 10), h3 (5, 10), h35 (8, 10), h69 (6, 10), h29 (6, 10), h10 (10, 10), h12 (3, 10), h5 (3, 10), h81 (7, 10), h16 (8, 10), h17 (7, 10), h85 (7, 10), h6 (7, 10), h43 (1, 10), h68 (8, 10), h41 (7, 10), h99 (1, 10), h66 (1, 10), h25 (8, 10), h8 (0, 10), h80 (9, 10), h36 (0, 10), h47 (2, 10), h86 (1, 10), h72 (1, 10), h31 (4, 10), h7 (4, 10), h76 (2, 10), h90 (8, 10) ;
@End

@PreferenceListsA
r1 : h72, h49, h27, h93, h79, h4, h36, h1, h19, h18, h70, h85, h81, h2, h45, h66, h61, h50, h26, h10, h3, h16, h30, h57, h84 ;
r2 : h66, h77, h16, h27, h76, h59, h99, h90, h3, h20, h37, h63, h72, h100, h35, h86, h89, h85, h26, h50, h92, h54, h2, h24, h67 ;
r3 : h6, h93, h86, h41, h66, h29, h71, h84, h61, h10, h100, h53, h19, h2, h33, h20, h91, h64, h99, h95, h42, h24, h28, h16, h92 ;
r4 : h86, h66, h26, h48, h21, h87, h75, h29, h93, h45, h7, h37, h33, h99, h40, h11, h47, h53, h92, h49, h10, h72, h36, h50, h79 ;
r5 : h100, h4, h12, h2, h73, h86, h76, h25, h27, h70, h50, h30, h15, h72, h29, h53, h91, h93, h75, h10, h94, h16, h61, h66, h31 ;
r6 : h31, h20, h12, h58, h94, h75, h76, h73, h53, h47, h16, h100, h45, h38, h29, h36, h84, h91, h50, h19, h10, h1, h15, h44, h71 ;
r7 : h100, h9, h10, h63, h16, h30, h91, h69, h27, h99, h66, h29, h86, h84, h4, h93, h72, h2, h62, h54, h76, h18, h73, h22, h33 ;
r8 : h36, h63, h20, h13, h70, h4, h52, h61, h76, h87, h65, h53, h33, h29, h18, h2, h10, h71, h66, h91, h16, h58, h38, h1, h19 ;
r9 : h10, h22, h15, h99, h12, h58, h70, h25, h83, h33, h77, h92, h66, h96, h94, h42, h16, h26, h7, h95, h84, h76, h86, h35, h41 ;
r10 : h84, h17, h94, h15, h52, h18, h87, h42, h2, h24, h100, h86, h22, h7, h99, h70, h50, h46, h31, h57, h36, h98, h59, h30, h33 ;
r11 : h19, h90, h25, h41, h79, h70, h30, h77, h29, h49, h28, h72, h38, h27, h3, h100, h36, h86, h81, h67, h15, h65, h57, h52, h5 ;
r12 : h84, h94, h17, h15, h100, h8, h3, h92, h70, h37, h81, h36, h86, h27, h52, h87, h95, h33, h10, h50, h48, h80, h18, h7, h93 ;
r13 : h93, h83, h72, h2, h33, h35, h90, h25, h100, h48, h53, h27, h84, h58, h15, h22, h20, h36, h4, h85, h21, h86, h17, h10, h50 ;
r14 : h76, h92, h61, h1, h72, h3, h70, h16, h50, h86, h27, h59, h93, h84, h53, h26, h24, h75, h100, h88, h91, h36, h10, h14, h37 ;
r15 : h58, h1, h99, h3, h19, h62, h90, h26, h16, h53, h33, h72, h8, h25, h29, h45, h23, h24, h86, h36, h91, h81, h27, h100, h94 ;
r16 : h24, h52, h38, h33, h93, h3, h86, h68, h26, h36, h73, h21, h53, h15, h4, h62, h100, h74, h13, h64, h49, h12, h69, h37, h14 ;
r17 : h22, h20, h68, h91, h10, h32, h59, h98, h16, h1, h96, h35, h33, h36, h86, h4, h19, h50, h94, h53, h54, h29, h25, h43, h66 ;
r18 : h52, h86, h33, h41, h36, h100, h61, h25, h58, h45, h2, h37, h9, h84, h72, h68, h13, h27, h29, h7, h40, h19, h4, h90, h76 ;
r19 : h17, h10, h70, h37, h61, h18, h59, h9, h33, h72, h16, h2, h29, h87, h65, h95, h36, h58, h30, h71, h6, h84, h27, h50, h31 ;
r20 : h16, h86, h39, h24, h27, h20, h84, h91, h71, h37, h29, h38, h10, h93, h87, h26, h100, h50, h70, h69, h11, h66, h90, h25, h81 ;
r21 : h16, h85, h2, h94, h72, h29, h49, h73, h50, h66, h93, h19, h36, h86, h83, h13, h58, h7, h10, h59, h95, h100, h74, h60, h40 ;
r22 : h93, h27, h55, h19, h42, h77, h20, h37, h100, h10, h99, h50, h44, h81, h7, h53, h26, h36, h87, h29, h85, h33, h58, h47, h1 ;
r23 : h3, h93, h85, h68, h86, h31, h15, h30, h12, h49, h69, h72, h25, h92, h87, h55, h27, h16, h58, h29, h71, h59, h33, h4, h10 ;
r24 : h16, h66, h50, h79, h26, h85, h18, h52, h10, h58, h92, h81, h59, h94, h22, h77, h4, h38, h53, h89, h3, h73, h49, h36, h72 ;
r25 : h30, h86, h61, h10, h84, h25, h100, h29, h58, h91, h65, h70, h90, h8, h77, h76, h55, h93, h92, h79, h1, h88, h33, h87, h42 ;
r26 : h92, h81, h83, h15, h70, h16, h37, h87, h53, h68, h52, h29, h72, h84, h27, h3, h10, h30, h93, h5, h9, h94, h1, h33, h86 ;
r27 : h79, h76, h14, h58, h52, h24, h61, h47, h1, h17, h36, h10, h33, h94, h93, h59, h23, h70, h35, h4, h44, h15, h29, h25, h7 ;
r28 : h54, h91, h50, h16, h19, h36, h66, h44, h57, h15, h87, h4, h27, h90, h72, h68, h53, h2, h30, h29, h5, h77, h86, h73, h98 ;
r29 : h59, h52, h76, h91, h16, h50, h3, h26, h72, h65, h77, h29, h99, h27, h18, h89, h100, h36, h49, h19, h96, h69, h43, h24, h1 ;
r30 : h15, h19, h16, h33, h36, h93, h10, h100, h92, h29, h41, h26, h2, h53, h59, h28, h4, h35, h24, h38, h52, h49, h86, h43, h77 ;
r31 : h29, h10, h43, h50, h77, h100, h66, h86, h65, h12, h52, h16, h91, h3, h75, h71, h61, h27, h59, h20, h53, h36, h15, h85, h8 ;
r32 : h53, h10, h93, h50, h16, h29, h3, h36, h48, h66, h91, h82, h12, h86, h77, h95, h59, h92, h68, h54, h27, h4, h9, h18, h70 ;
r33 : h10, h29, h38, h1, h86, h66, h76, h53, h43, h90, h36, h30, h92, h52, h37, h70, h27, h16, h12, h35, h95, h58, h74, h22, h2 ;
r34 : h4, h86, h13, h27, h16, h95, h99, h37, h75, h35, h11, h47, h58, h100, h50, h33, h93, h2, h62, h29, h3, h52, h21, h76, h18 ;
r35 : h52, h48, h77, h53, h87, h19, h86, h10, h3, h35, h93, h20, h59, h50, h25, h23, h43, h2, h36, h75, h37, h58, h69, h96, h29 ;
r36 : h84, h27, h77, h87, h28, h10, h29, h38, h20, h61, h86, h88, h17, h91, h36, h2, h16, h19, h12, h95, h76, h7, h100, h52, h58 ;
r37 : h25, h29, h62, h100, h7, h52, h2, h99, h57, h72, h84, h3, h30, h81, h10, h35, h16, h36, h38, h92, h9, h93, h14, h83, h58 ;
r38 : h58, h74, h10, h100, h85, h20, h52, h17, h30, h91, h66, h80, h95, h79, h36, h53, h15, h9, h3, h29, h48, h51, h16, h87, h86 ;
r39 : h61, h19, h16, h9, h64, h13, h29, h52, h10, h85, h20, h100, h53, h39, h43, h66, h79, h86, h18, h76, h50, h23, h84, h71, h89 ;
r40 : h72, h16, h10, h37, h42, h86, h50, h59, h29, h27, h81, h95, h74, h66, h53, h94, h1, h20, h92, h15, h93, h32, h83, h91, h19 ;
r41 : h59, h16, h81, h93, h53, h63, h75, h54, h68, h61, h85, h87, h36, h76, h19, h92, h21, h47, h84, h99, h17, h79, h30, h70, h15 ;
r42 : h30, h16, h19, h51, h29, h4, h100, h18, h64, h72, h10, h33, h88, h70, h1, h20, h92, h53, h36, h15, h86, h76, h58, h12, h99 ;
r43 : h7, h11, h36, h29, h53, h3, h24, h15, h85, h48, h92, h31, h66, h88, h13, h86, h43, h10, h61, h90, h95, h9, h89, h70, h33 ;
r44 : h100, h29, h52, h10, h26, h24, h59, h42, h85, h66, h20, h72, h23, h91, h36, h76, h57, h86, h27, h16, h8, h1, h3, h17, h68 ;
r45 : h26, h29, h93, h55, h15, h92, h20, h90, h61, h86, h33, h95, h10, h65, h100, h88, h52, h72, h75, h16, h4, h48, h30, h84, h79 ;
r46 : h62, h36, h22, h90, h29, h18, h13, h58, h9, h31, h10, h59, h3, h76, h26, h19, h51, h24, h61, h92, h4, h23, h65, h7, h100 ;
r47 : h26, h50, h41, h9, h37, h21, h86, h75, h43, h33, h65, h85, h76, h29, h10, h36, h28, h48, h68, h4, h73, h3, h84, h38, h7 ;
r48 : h83, h93, h20, h15, h51, h26, h36, h3, h85, h86, h42, h22, h4, h16, h90, h100, h34, h41, h21, h44, h28, h75, h92, h10, h68 ;
r49 : h100, h51, h81, h4, h36, h32, h13, h63, h82, h58, h91, h92, h1, h89, h29, h72, h45, h38, h2, h60, h43, h76, h53, h17, h37 ;
r50 : h76, h3, h36, h45, h84, h29, h4, h17, h87, h77, h99, h52, h16, h33, h9, h19, h50, h27, h100, h53, h91, h10, h22, h1, h51 ;
