@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h54 (1, 10), h37 (1, 10), h59 (8, 10), h89 (2, 10), h63 (4, 10), h66 (8, 10), h22 (4, 10), h57 (2, 10), h82 (10, 10), h33 (8, 10), h47 (6, 10), h99 (0, 10), h39 (6, 10), h91 (5, 10), h29 (1, 10), h78 (1, 10), h26 (10, 10), h30 (8, 10), h40 (0, 10), h45 (5, 10), h27 (1, 10), h21 (3, 10), h64 (2, 10), h85 (7, 10), h7 (2, 10), h35 (9, 10), h86 (0, 10), h96 (6, 10), h100 (6, 10), h18 (9, 10), h58 (7, 10), h51 (5, 10), h84 (3, 10), h90 (0, 10), h34 (3, 10), h70 (9, 10), h5 (1, 10), h12 (3, 10), h15 (7, 10), h23 (3, 10), h71 (2, 10), h56 (5, 10), h77 (8, 10), h28 (2, 10), h74 (0, 10), h43 (7, 10), h69 (1, 10), h87 (6, 10), h88 (7, 10), h36 (3, 10), h13 (0, 10), h97 (0, 10), h72 (1, 10), h55 (10, 10), h20 (2, 10), h98 (10, 10), h14 (6, 10), h50 (0, 10), h19 (5, 10), h4 (3, 10), h6 (2, 10), h65 (6, 10), h8 (1, 10), h46 (9, 10), h53 (2, 10), h67 (5, 10), h42 (1, 10), h1 (9, 10), h17 (6, 10), h16 (8, 10), h9 (5, 10), h2 (6, 10), h76 (7, 10), h68 (1, 10), h95 (3, 10), h38 (0, 10), h92 (3, 10), h60 (8, 10), h79 (3, 10), h10 (6, 10), h94 (5, 10), h44 (5, 10), h31 (9, 10), h48 (5, 10), h73 (0, 10), h25 (10, 10), h24 (4, 10), h61 (6, 10), h52 (9, 10), h62 (2, 10), h11 (8, 10), h32 (7, 10), h3 (4, 10), h93 (9, 10), h80 (7, 10), h81 (10, 10), h75 (8, 10), h49 (5, 10), h83 (4, 10), h41 (7, 10) ;
@End

@PreferenceListsA
r1 : h16, h39, h20, h23, h19, h59, h38, h86, h36, h47, h3, h100, h18, h82, h27, h7, h10, h94, h32, h11, h70, h35, h8, h14, h97 ;
r2 : h25, h43, h72, h10, h100, h18, h13, h49, h70, h94, h61, h77, h20, h95, h7, h40, h23, h92, h27, h26, h12, h47, h89, h41, h91 ;
r3 : h23, h43, h21, h10, h97, h70, h77, h15, h86, h100, h12, h63, h54, h58, h47, h98, h19, h13, h66, h49, h18, h39, h91, h5, h80 ;
r4 : h55, h10, h91, h56, h19, h92, h61, h27, h13, h5, h80, h7, h100, h72, h39, h58, h15, h20, h26, h32, h93, h47, h36, h74, h64 ;
r5 : h72, h4, h19, h89, h39, h100, h95, h59, h87, h57, h13, h36, h50, h35, h2, h58, h41, h40, h7, h38, h15, h54, h27, h77, h86 ;
r6 : h54, h5, h35, h95, h11, h61, h66, h10, h72, h58, h78, h86, h91, h27, h56, h44, h100, h22, h19, h75, h98, h23, h20, h26, h40 ;
r7 : h2, h3, h36, h39, h18, h58, h50, h13, h35, h6, h91, h100, h20, h47, h43, h7, h23, h59, h16, h54, h95, h5, h11, h44, h25 ;
r8 : h57, h41, h82, h5, h28, h43, h91, h54, h19, h99, h11, h63, h23, h77, h47, h53, h78, h10, h51, h83, h27, h81, h58, h20, h79 ;
r9 : h25, h85, h87, h39, h56, h35, h59, h91, h11, h17, h43, h81, h66, h72, h5, h50, h47, h23, h61, h51, h63, h49, h7, h19, h94 ;
r10 : h59, h7, h2, h38, h25, h10, h43, h56, h21, h49, h100, h81, h79, h40, h47, h9, h92, h58, h4, h39, h35, h54, h32, h23, h95 ;
r11 : h43, h72, h29, h35, h15, h31, h39, h10, h58, h5, h7, h91, h61, h98, h17, h66, h56, h12, h92, h77, h11, h3, h100, h25, h9 ;
r12 : h92, h25, h10, h39, h58, h13, h97, h91, h54, h50, h95, h59, h4, h61, h35, h88, h5, h11, h99, h27, h15, h36, h68, h43, h89 ;
r13 : h23, h36, h75, h10, h5, h82, h77, h20, h54, h15, h28, h44, h49, h18, h91, h32, h47, h58, h12, h92, h89, h83, h43, h72, h61 ;
r14 : h91, h27, h54, h20, h81, h64, h75, h10, h42, h39, h56, h2, h100, h1, h47, h50, h23, h18, h45, h61, h35, h15, h13, h94, h17 ;
r15 : h32, h23, h18, h58, h19, h56, h61, h5, h93, h10, h81, h59, h71, h36, h62, h91, h4, h47, h100, h67, h40, h12, h29, h95, h54 ;
r16 : h97, h67, h9, h64, h10, h22, h54, h57, h100, h65, h12, h13, h39, h61, h36, h77, h94, h58, h98, h91, h29, h49, h23, h82, h89 ;
r17 : h66, h10, h54, h64, h25, h98, h15, h59, h35, h18, h7, h61, h94, h11, h96, h63, h43, h31, h3, h47, h55, h12, h93, h5, h56 ;
r18 : h56, h9, h25, h95, h54, h33, h12, h14, h35, h7, h99, h13, h89, h72, h86, h91, h3, h11, h97, h50, h10, h42, h77, h47, h39 ;
r19 : h54, h74, h36, h23, h89, h82, h2, h29, h27, h51, h40, h66, h7, h56, h26, h44, h31, h21, h25, h8, h37, h92, h62, h13, h75 ;
r20 : h91, h63, h70, h58, h66, h27, h85, h13, h12, h86, h33, h71, h29, h68, h89, h72, h20, h59, h82, h45, h39, h95, h1, h53, h8 ;
r21 : h44, h72, h54, h38, h10, h20, h5, h49, h22, h31, h39, h75, h2, h19, h15, h4, h91, h13, h99, h18, h53, h29, h96, h63, h56 ;
r22 : h89, h45, h25, h22, h49, h50, h77, h58, h2, h39, h36, h41, h10, h38, h3, h61, h97, h18, h7, h72, h54, h19, h60, h11, h23 ;
r23 : h17, h53, h98, h91, h59, h9, h18, h58, h39, h15, h92, h54, h62, h80, h40, h61, h29, h12, h63, h10, h56, h19, h23, h95, h68 ;
r24 : h10, h93, h60, h2, h73, h11, h56, h25, h84, h91, h65, h39, h40, h61, h66, h15, h9, h70, h7, h72, h58, h49, h85, h13, h75 ;
r25 : h64, h56, h95, h29, h39, h15, h18, h49, h25, h1, h20, h27, h58, h10, h72, h31, h98, h5, h77, h23, h85, h63, h100, h38, h21 ;
r26 : h15, h49, h61, h4, h81, h47, h92, h20, h1, h5, h43, h10, h56, h73, h96, h39, h13, h95, h25, h58, h70, h24, h77, h97, h7 ;
r27 : h55, h82, h35, h54, h81, h97, h41, h58, h32, h43, h60, h19, h27, h59, h12, h17, h89, h47, h20, h100, h68, h77, h18, h70, h36 ;
r28 : h5, h20, h61, h92, h15, h77, h16, h39, h42, h44, h13, h12, h62, h35, h96, h100, h43, h66, h95, h10, h7, h91, h8, h51, h60 ;
r29 : h45, h41, h10, h21, h40, h84, h61, h39, h27, h86, h17, h53, h7, h68, h23, h58, h11, h59, h82, h54, h98, h36, h63, h91, h96 ;
r30 : h81, h10, h3, h59, h27, h56, h43, h20, h11, h7, h98, h47, h97, h41, h24, h50, h51, h13, h25, h49, h68, h54, h94, h61, h21 ;
r31 : h20, h99, h94, h100, h58, h18, h72, h39, h15, h49, h77, h61, h10, h91, h25, h82, h56, h43, h81, h12, h75, h5, h47, h69, h7 ;
r32 : h95, h55, h41, h54, h91, h27, h5, h49, h15, h13, h43, h68, h77, h58, h56, h75, h19, h66, h39, h3, h10, h23, h7, h36, h51 ;
r33 : h61, h20, h33, h72, h10, h54, h98, h39, h4, h7, h50, h49, h27, h25, h57, h94, h91, h92, h22, h86, h75, h70, h71, h56, h95 ;
r34 : h5, h35, h20, h39, h63, h100, h97, h2, h81, h37, h33, h55, h13, h61, h98, h27, h76, h19, h47, h77, h56, h62, h59, h23, h43 ;
r35 : h9, h69, h100, h54, h61, h42, h94, h91, h73, h41, h58, h18, h60, h36, h10, h15, h27, h45, h49, h29, h95, h38, h17, h3, h64 ;
r36 : h63, h25, h58, h38, h10, h8, h45, h61, h72, h26, h31, h95, h42, h89, h18, h54, h100, h77, h70, h86, h41, h23, h68, h32, h62 ;
r37 : h100, h13, h53, h11, h50, h91, h5, h25, h26, h35, h33, h61, h92, h68, h41, h58, h94, h9, h66, h34, h39, h43, h27, h42, h18 ;
r38 : h23, h39, h7, h12, h50, h61, h43, h5, h96, h89, h27, h54, h58, h41, h66, h38, h10, h91, h9, h18, h49, h86, h11, h63, h73 ;
r39 : h64, h73, h91, h25, h36, h66, h100, h80, h23, h38, h10, h14, h95, h39, h96, h56, h5, h11, h27, h15, h12, h77, h40, h54, h35 ;
r40 : h47, h89, h27, h72, h42, h39, h36, h22, h18, h68, h56, h32, h48, h82, h58, h25, h66, h49, h95, h10, h91, h19, h45, h64, h11 ;
r41 : h91, h60, h36, h22, h43, h40, h77, h58, h23, h55, h27, h75, h95, h56, h81, h10, h31, h93, h89, h68, h39, h62, h94, h35, h61 ;
r42 : h99, h25, h100, h69, h27, h10, h61, h82, h19, h4, h28, h2, h23, h91, h92, h35, h95, h67, h66, h22, h74, h41, h58, h36, h70 ;
r43 : h27, h91, h10, h56, h23, h36, h95, h61, h43, h2, h98, h11, h49, h5, h38, h33, h57, h63, h97, h3, h54, h26, h25, h50, h15 ;
r44 : h60, h50, h49, h91, h39, h27, h20, h10, h57, h25, h100, h58, h64, h2, h72, h12, h7, h81, h43, h70, h6, h38, h56, h5, h95 ;
r45 : h52, h19, h66, h23, h45, h92, h61, h57, h54, h47, h15, h91, h39, h55, h81, h9, h51, h90, h42, h68, h72, h25, h38, h27, h7 ;
r46 : h70, h71, h10, h56, h59, h73, h58, h23, h62, h20, h41, h39, h9, h27, h81, h100, h72, h66, h97, h36, h4, h77, h49, h61, h94 ;
r47 : h91, h43, h8, h58, h15, h96, h94, h59, h6, h20, h45, h36, h27, h39, h70, h5, h10, h56, h61, h25, h38, h75, h87, h13, h47 ;
r48 : h95, h70, h63, h47, h5, h35, h82, h100, h66, h20, h19, h91, h3, h61, h49, h56, h29, h15, h10, h58, h97, h7, h54, h43, h42 ;
r49 : h54, h12, h36, h22, h18, h68, h58, h43, h39, h10, h2, h41, h75, h25, h49, h62, h31, h15, h59, h9, h27, h91, h77, h61, h34 ;
r50 : h27, h36, h35, h50, h10, h81, h20, h77, h39, h93, h17, h98, h56, h23, h25, h95, h5, h59, h67, h92, h61, h47, h45, h100, h82 ;
