@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h68 (0, 10), h1 (8, 10), h54 (3, 10), h26 (7, 10), h2 (1, 10), h13 (3, 10), h77 (2, 10), h62 (8, 10), h86 (4, 10), h96 (4, 10), h30 (0, 10), h4 (9, 10), h66 (6, 10), h20 (8, 10), h14 (5, 10), h76 (7, 10), h97 (6, 10), h8 (0, 10), h43 (10, 10), h60 (8, 10), h64 (7, 10), h7 (8, 10), h55 (0, 10), h89 (5, 10), h15 (6, 10), h74 (8, 10), h75 (9, 10), h9 (1, 10), h85 (5, 10), h11 (4, 10), h31 (0, 10), h98 (8, 10), h6 (10, 10), h49 (0, 10), h44 (4, 10), h29 (1, 10), h41 (10, 10), h25 (4, 10), h90 (8, 10), h32 (3, 10), h82 (5, 10), h27 (6, 10), h34 (4, 10), h35 (6, 10), h53 (8, 10), h84 (10, 10), h57 (6, 10), h79 (4, 10), h56 (10, 10), h37 (10, 10), h5 (4, 10), h19 (8, 10), h24 (1, 10), h23 (6, 10), h58 (6, 10), h70 (9, 10), h63 (10, 10), h65 (6, 10), h94 (8, 10), h40 (7, 10), h61 (4, 10), h88 (9, 10), h39 (9, 10), h72 (7, 10), h100 (1, 10), h28 (7, 10), h80 (5, 10), h33 (9, 10), h92 (5, 10), h3 (1, 10), h99 (2, 10), h50 (4, 10), h67 (0, 10), h17 (1, 10), h69 (3, 10), h48 (4, 10), h38 (2, 10), h51 (6, 10), h16 (9, 10), h18 (0, 10), h59 (8, 10), h73 (9, 10), h47 (7, 10), h93 (7, 10), h22 (6, 10), h91 (6, 10), h36 (5, 10), h12 (3, 10), h87 (5, 10), h78 (4, 10), h21 (6, 10), h71 (6, 10), h45 (7, 10), h95 (1, 10), h46 (3, 10), h42 (1, 10), h83 (1, 10), h10 (7, 10), h81 (6, 10), h52 (5, 10) ;
@End

@PreferenceListsA
r1 : h38, h64, h70, h92, h22, h51, h56, h77, h39, h93, h98, h47, h58, h14, h84, h16, h26, h62, h10, h34, h83, h59, h27, h96, h11 ;
r2 : h15, h22, h43, h28, h83, h77, h70, h31, h65, h34, h48, h68, h72, h32, h62, h84, h71, h51, h45, h7, h39, h96, h33, h46, h81 ;
r3 : h51, h10, h91, h62, h68, h98, h13, h22, h33, h34, h89, h40, h93, h92, h96, h1, h36, h64, h78, h50, h57, h66, h56, h9, h38 ;
r4 : h82, h47, h83, h95, h29, h96, h46, h80, h33, h62, h68, h34, h98, h2, h77, h84, h9, h93, h53, h63, h37, h64, h57, h38, h7 ;
r5 : h22, h62, h75, h64, h91, h65, h6, h59, h56, h87, h86, h26, h48, h2, h5, h70, h9, h34, h96, h77, h13, h39, h11, h92, h74 ;
r6 : h19, h58, h29, h17, h20, h45, h95, h9, h62, h64, h31, h5, h39, h59, h34, h83, h46, h89, h22, h41, h50, h38, h3, h6, h84 ;
r7 : h40, h31, h65, h33, h10, h89, h88, h26, h49, h32, h84, h82, h38, h64, h6, h45, h94, h46, h59, h91, h60, h55, h73, h27, h15 ;
r8 : h89, h60, h87, h65, h20, h27, h56, h46, h8, h5, h31, h6, h3, h9, h71, h86, h40, h74, h62, h84, h92, h22, h28, h39, h11 ;
r9 : h77, h33, h68, h31, h11, h18, h53, h83, h5, h9, h1, h69, h59, h63, h48, h26, h22, h88, h87, h90, h98, h78, h43, h95, h47 ;
r10 : h2, h64, h92, h29, h66, h51, h18, h88, h34, h83, h45, h74, h27, h57, h71, h96, h47, h100, h87, h89, h15, h46, h36, h93, h33 ;
r11 : h70, h71, h61, h72, h84, h90, h93, h5, h87, h92, h56, h96, h64, h65, h58, h6, h49, h28, h37, h34, h11, h22, h12, h51, h88 ;
r12 : h27, h7, h22, h15, h53, h34, h67, h64, h71, h52, h91, h84, h9, h66, h11, h35, h56, h10, h68, h51, h14, h95, h62, h97, h30 ;
r13 : h34, h93, h97, h36, h46, h10, h64, h27, h13, h50, h7, h95, h100, h54, h58, h57, h51, h2, h12, h88, h23, h37, h72, h42, h41 ;
r14 : h20, h47, h92, h22, h28, h29, h33, h68, h57, h19, h71, h64, h60, h5, h88, h51, h15, h38, h27, h21, h61, h59, h74, h7, h26 ;
r15 : h15, h51, h89, h65, h86, h93, h78, h62, h41, h64, h11, h5, h66, h13, h17, h99, h95, h2, h55, h54, h59, h100, h88, h53, h92 ;
r16 : h22, h34, h57, h60, h89, h16, h62, h10, h98, h33, h26, h7, h13, h87, h75, h51, h77, h5, h39, h17, h19, h14, h30, h93, h84 ;
r17 : h4, h28, h83, h32, h46, h58, h88, h93, h92, h10, h33, h51, h11, h17, h66, h22, h62, h96, h47, h63, h34, h60, h38, h97, h70 ;
r18 : h56, h93, h57, h51, h11, h21, h33, h27, h10, h84, h2, h71, h77, h31, h98, h47, h60, h58, h64, h43, h17, h45, h88, h20, h82 ;
r19 : h66, h70, h17, h51, h34, h82, h61, h46, h11, h4, h13, h71, h95, h72, h87, h30, h84, h50, h7, h53, h10, h68, h52, h88, h31 ;
r20 : h90, h78, h11, h68, h65, h22, h97, h92, h82, h9, h64, h58, h2, h59, h88, h46, h93, h62, h39, h95, h47, h10, h91, h85, h100 ;
r21 : h48, h20, h88, h96, h41, h10, h57, h89, h84, h93, h16, h56, h47, h70, h97, h53, h49, h17, h7, h11, h33, h1, h26, h2, h38 ;
r22 : h82, h57, h1, h70, h39, h100, h65, h11, h96, h49, h38, h22, h36, h50, h21, h62, h31, h95, h47, h9, h34, h45, h42, h44, h27 ;
r23 : h56, h15, h14, h42, h84, h45, h13, h92, h33, h2, h83, h95, h11, h64, h17, h88, h70, h96, h47, h39, h10, h68, h27, h31, h89 ;
r24 : h92, h64, h57, h52, h70, h47, h48, h89, h55, h91, h96, h73, h2, h22, h60, h17, h34, h27, h100, h82, h56, h61, h78, h59, h10 ;
r25 : h39, h9, h98, h88, h78, h73, h28, h22, h96, h33, h82, h95, h84, h17, h2, h38, h11, h34, h46, h54, h56, h5, h58, h41, h90 ;
r26 : h49, h43, h39, h33, h89, h19, h100, h11, h45, h67, h40, h87, h52, h31, h34, h84, h10, h53, h57, h65, h51, h16, h88, h44, h1 ;
r27 : h65, h29, h43, h93, h11, h96, h17, h58, h39, h92, h5, h26, h34, h7, h57, h12, h64, h10, h77, h53, h84, h47, h99, h51, h52 ;
r28 : h93, h9, h11, h5, h33, h88, h57, h58, h26, h59, h83, h71, h14, h62, h31, h42, h87, h68, h92, h20, h74, h4, h89, h28, h46 ;
r29 : h75, h8, h95, h9, h88, h57, h10, h83, h64, h26, h96, h31, h15, h66, h97, h50, h84, h27, h56, h86, h100, h52, h22, h51, h16 ;
r30 : h96, h38, h89, h6, h64, h93, h88, h17, h95, h15, h21, h47, h84, h5, h71, h10, h62, h43, h55, h66, h60, h49, h83, h79, h57 ;
r31 : h89, h66, h88, h82, h33, h93, h7, h67, h5, h22, h15, h17, h95, h11, h64, h99, h31, h96, h57, h34, h10, h84, h6, h13, h26 ;
r32 : h39, h93, h87, h89, h11, h30, h22, h57, h1, h38, h53, h66, h7, h95, h64, h5, h6, h62, h17, h10, h27, h54, h31, h70, h88 ;
r33 : h9, h71, h64, h90, h68, h28, h89, h52, h10, h51, h39, h80, h66, h38, h96, h59, h45, h61, h33, h34, h17, h54, h84, h22, h92 ;
r34 : h86, h62, h33, h26, h9, h22, h21, h15, h88, h37, h53, h49, h64, h93, h17, h59, h68, h72, h45, h58, h92, h89, h18, h57, h84 ;
r35 : h74, h39, h29, h41, h97, h56, h26, h82, h33, h62, h83, h28, h38, h11, h89, h47, h79, h91, h5, h16, h64, h88, h4, h58, h69 ;
r36 : h22, h34, h89, h96, h49, h11, h83, h17, h47, h64, h84, h6, h10, h88, h58, h71, h13, h70, h57, h50, h65, h59, h38, h26, h33 ;
r37 : h20, h88, h28, h60, h62, h43, h61, h84, h100, h38, h52, h64, h5, h33, h51, h87, h95, h91, h49, h17, h18, h56, h26, h46, h93 ;
r38 : h10, h68, h71, h93, h11, h5, h88, h39, h2, h56, h46, h22, h21, h47, h64, h28, h53, h42, h26, h87, h34, h9, h96, h82, h84 ;
r39 : h27, h91, h90, h29, h33, h92, h48, h66, h34, h49, h17, h71, h9, h32, h51, h64, h41, h70, h60, h73, h62, h82, h89, h22, h46 ;
r40 : h65, h36, h53, h89, h33, h72, h84, h11, h7, h57, h88, h17, h28, h12, h75, h42, h22, h86, h92, h95, h20, h34, h58, h9, h93 ;
r41 : h51, h9, h84, h22, h65, h37, h81, h45, h89, h77, h92, h58, h2, h33, h18, h47, h68, h34, h57, h41, h10, h12, h73, h64, h61 ;
r42 : h91, h18, h22, h10, h87, h56, h43, h64, h33, h2, h34, h96, h84, h92, h61, h11, h6, h72, h7, h68, h62, h47, h57, h5, h58 ;
r43 : h12, h34, h9, h33, h80, h53, h77, h26, h13, h50, h82, h76, h95, h64, h17, h62, h71, h84, h75, h6, h29, h88, h92, h68, h48 ;
r44 : h54, h88, h39, h13, h7, h6, h16, h56, h31, h68, h91, h92, h22, h35, h28, h79, h17, h64, h10, h97, h51, h57, h60, h11, h96 ;
r45 : h34, h60, h93, h83, h88, h11, h84, h47, h52, h82, h71, h5, h45, h6, h20, h91, h61, h2, h95, h69, h18, h14, h10, h39, h41 ;
r46 : h52, h48, h64, h96, h100, h46, h37, h18, h68, h89, h19, h83, h71, h56, h1, h66, h53, h22, h95, h5, h7, h43, h93, h88, h26 ;
r47 : h51, h53, h9, h4, h27, h93, h43, h57, h62, h64, h16, h100, h6, h11, h54, h83, h72, h78, h87, h70, h89, h88, h82, h15, h28 ;
r48 : h56, h2, h18, h89, h19, h96, h64, h16, h53, h8, h57, h20, h28, h88, h70, h92, h60, h31, h82, h43, h13, h71, h45, h95, h22 ;
r49 : h86, h48, h26, h93, h92, h10, h43, h6, h82, h3, h52, h11, h81, h57, h96, h4, h33, h9, h88, h71, h68, h64, h87, h72, h34 ;
r50 : h88, h39, h17, h93, h90, h64, h94, h60, h43, h46, h51, h48, h24, h63, h62, h78, h22, h4, h55, h100, h26, h57, h10, h15, h83 ;
