@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h31 (2, 10), h7 (10, 10), h14 (5, 10), h86 (0, 10), h79 (8, 10), h11 (1, 10), h9 (9, 10), h43 (2, 10), h81 (7, 10), h61 (2, 10), h67 (3, 10), h80 (7, 10), h92 (4, 10), h62 (8, 10), h70 (2, 10), h2 (6, 10), h78 (10, 10), h48 (6, 10), h88 (3, 10), h84 (8, 10), h66 (8, 10), h89 (7, 10), h38 (6, 10), h35 (7, 10), h94 (3, 10), h24 (6, 10), h53 (7, 10), h45 (7, 10), h29 (5, 10), h49 (5, 10), h15 (1, 10), h10 (10, 10), h12 (6, 10), h30 (6, 10), h1 (9, 10), h18 (3, 10), h69 (10, 10), h36 (8, 10), h83 (9, 10), h16 (10, 10), h82 (0, 10), h6 (5, 10), h52 (5, 10), h34 (7, 10), h3 (5, 10), h95 (4, 10), h76 (2, 10), h59 (0, 10), h28 (3, 10), h44 (5, 10), h32 (7, 10), h46 (9, 10), h5 (10, 10), h91 (3, 10), h71 (4, 10), h58 (0, 10), h8 (3, 10), h27 (0, 10), h37 (2, 10), h40 (2, 10), h60 (7, 10), h64 (5, 10), h51 (0, 10), h68 (3, 10), h57 (1, 10), h50 (7, 10), h87 (6, 10), h93 (10, 10), h26 (5, 10), h33 (2, 10), h47 (8, 10), h4 (10, 10), h19 (6, 10), h99 (2, 10), h17 (6, 10), h23 (1, 10), h22 (9, 10), h54 (7, 10), h56 (10, 10), h65 (2, 10), h100 (6, 10), h85 (4, 10), h74 (5, 10), h13 (1, 10), h41 (3, 10), h72 (5, 10), h98 (4, 10), h20 (1, 10), h25 (10, 10), h39 (3, 10), h21 (3, 10), h96 (1, 10), h73 (6, 10), h42 (1, 10), h77 (6, 10), h90 (0, 10), h63 (4, 10), h75 (8, 10), h97 (4, 10), h55 (7, 10) ;
@End

@PreferenceListsA
r1 : h43, h32, h23, h94, h22, h98, h56, h47, h78, h63, h64, h9, h66, h6, h21, h72, h16, h17, h18, h54, h87, h45, h86, h27, h33 ;
r2 : h19, h86, h95, h27, h84, h77, h61, h51, h54, h87, h5, h43, h50, h16, h22, h41, h37, h47, h75, h56, h68, h67, h90, h3, h12 ;
r3 : h54, h87, h61, h27, h84, h80, h26, h51, h75, h68, h78, h45, h11, h64, h72, h92, h2, h89, h95, h93, h65, h19, h6, h66, h24 ;
r4 : h43, h90, h27, h15, h77, h98, h54, h12, h58, h51, h20, h67, h5, h64, h63, h26, h31, h47, h86, h100, h72, h22, h18, h4, h45 ;
r5 : h90, h78, h54, h22, h86, h67, h58, h16, h41, h6, h92, h73, h15, h26, h7, h35, h49, h48, h32, h72, h28, h64, h45, h5, h60 ;
r6 : h45, h73, h77, h86, h87, h21, h16, h78, h57, h32, h26, h27, h30, h34, h58, h6, h72, h5, h84, h7, h89, h55, h33, h54, h92 ;
r7 : h78, h58, h64, h54, h84, h22, h15, h61, h19, h1, h43, h77, h56, h81, h3, h98, h75, h40, h87, h48, h6, h96, h20, h35, h32 ;
r8 : h42, h77, h33, h30, h26, h5, h37, h58, h52, h98, h32, h22, h15, h87, h19, h6, h78, h95, h63, h73, h100, h47, h76, h14, h84 ;
r9 : h6, h80, h49, h4, h5, h98, h26, h24, h2, h67, h32, h34, h68, h76, h23, h20, h52, h11, h56, h75, h19, h31, h87, h84, h22 ;
r10 : h44, h35, h95, h2, h9, h11, h84, h20, h92, h32, h65, h58, h78, h47, h15, h5, h87, h73, h19, h89, h21, h22, h54, h66, h37 ;
r11 : h72, h21, h15, h64, h59, h14, h22, h6, h32, h54, h67, h33, h51, h11, h75, h98, h87, h61, h3, h84, h49, h34, h96, h27, h43 ;
r12 : h2, h92, h33, h34, h64, h59, h98, h37, h47, h6, h58, h82, h52, h84, h42, h32, h78, h75, h54, h87, h66, h9, h72, h95, h67 ;
r13 : h75, h14, h29, h32, h89, h66, h68, h97, h12, h48, h61, h84, h56, h86, h20, h52, h33, h19, h34, h11, h77, h43, h51, h2, h27 ;
r14 : h32, h58, h14, h17, h22, h82, h55, h21, h5, h43, h50, h51, h24, h52, h96, h2, h47, h54, h93, h6, h3, h66, h19, h76, h7 ;
r15 : h52, h6, h19, h38, h72, h87, h47, h45, h8, h2, h64, h78, h24, h3, h14, h56, h17, h86, h75, h33, h39, h32, h12, h37, h81 ;
r16 : h72, h56, h26, h77, h7, h55, h99, h87, h31, h29, h45, h75, h81, h48, h86, h47, h78, h35, h24, h54, h27, h58, h21, h32, h23 ;
r17 : h64, h56, h49, h91, h20, h41, h28, h43, h27, h89, h47, h1, h84, h77, h87, h40, h29, h98, h51, h58, h22, h68, h25, h67, h36 ;
r18 : h74, h47, h93, h6, h73, h58, h37, h54, h19, h78, h21, h27, h90, h83, h84, h66, h14, h15, h67, h39, h16, h87, h98, h56, h76 ;
r19 : h19, h64, h61, h24, h35, h87, h43, h8, h3, h7, h6, h17, h80, h86, h51, h47, h78, h26, h57, h58, h49, h21, h23, h72, h54 ;
r20 : h51, h72, h22, h15, h78, h73, h57, h60, h35, h47, h52, h88, h43, h97, h2, h32, h56, h77, h27, h33, h66, h80, h5, h19, h64 ;
r21 : h32, h9, h80, h73, h41, h56, h28, h11, h50, h43, h21, h47, h59, h64, h37, h19, h54, h87, h51, h77, h76, h90, h5, h92, h95 ;
r22 : h56, h19, h6, h47, h87, h15, h41, h51, h4, h48, h58, h71, h27, h32, h73, h12, h61, h43, h64, h59, h80, h42, h26, h14, h57 ;
r23 : h37, h15, h77, h45, h23, h42, h11, h57, h27, h73, h33, h26, h19, h24, h78, h49, h98, h2, h21, h54, h64, h67, h34, h63, h87 ;
r24 : h30, h72, h98, h99, h15, h87, h6, h33, h78, h75, h21, h22, h34, h27, h9, h76, h73, h89, h93, h57, h4, h74, h26, h80, h5 ;
r25 : h63, h2, h61, h15, h19, h31, h10, h95, h75, h58, h27, h84, h5, h6, h23, h87, h64, h4, h21, h98, h49, h32, h18, h78, h45 ;
r26 : h26, h86, h87, h49, h56, h76, h22, h47, h98, h6, h15, h52, h64, h11, h23, h68, h16, h27, h43, h72, h1, h40, h73, h61, h95 ;
r27 : h98, h37, h49, h87, h35, h58, h56, h12, h22, h85, h100, h9, h10, h4, h80, h2, h3, h50, h7, h93, h1, h48, h72, h32, h34 ;
r28 : h2, h15, h18, h87, h80, h26, h55, h64, h75, h42, h20, h4, h78, h84, h63, h49, h36, h12, h3, h85, h65, h90, h66, h19, h6 ;
r29 : h87, h22, h32, h78, h84, h42, h39, h64, h72, h48, h37, h99, h41, h98, h86, h43, h47, h74, h52, h91, h35, h51, h75, h20, h49 ;
r30 : h6, h96, h80, h58, h15, h72, h64, h93, h77, h61, h78, h43, h35, h11, h48, h46, h17, h89, h69, h3, h56, h54, h24, h26, h86 ;
r31 : h15, h64, h19, h70, h47, h63, h4, h56, h6, h85, h2, h45, h3, h32, h74, h66, h90, h86, h72, h18, h58, h54, h43, h65, h11 ;
r32 : h11, h27, h2, h87, h32, h98, h12, h72, h47, h37, h51, h34, h78, h22, h56, h24, h54, h8, h21, h73, h5, h74, h90, h19, h89 ;
r33 : h35, h37, h75, h66, h28, h15, h78, h16, h27, h54, h22, h58, h19, h60, h12, h70, h47, h50, h89, h21, h98, h31, h4, h76, h84 ;
r34 : h72, h2, h50, h43, h68, h87, h11, h9, h89, h32, h74, h54, h33, h21, h78, h58, h90, h19, h41, h47, h27, h35, h28, h36, h22 ;
r35 : h6, h90, h58, h86, h99, h98, h51, h87, h19, h27, h93, h78, h11, h14, h54, h72, h9, h12, h18, h16, h80, h47, h21, h76, h22 ;
r36 : h48, h87, h66, h15, h1, h72, h98, h58, h93, h23, h19, h64, h56, h57, h30, h68, h43, h47, h14, h67, h35, h3, h61, h77, h11 ;
r37 : h19, h86, h45, h22, h27, h34, h16, h30, h95, h66, h46, h49, h42, h61, h75, h7, h59, h32, h90, h76, h67, h35, h62, h23, h77 ;
r38 : h18, h84, h56, h22, h32, h90, h98, h26, h20, h66, h41, h99, h58, h2, h80, h30, h73, h50, h87, h72, h33, h27, h42, h9, h8 ;
r39 : h61, h34, h55, h28, h12, h84, h67, h35, h56, h70, h41, h72, h37, h81, h71, h39, h54, h58, h82, h47, h15, h91, h32, h73, h2 ;
r40 : h19, h52, h89, h15, h85, h11, h62, h33, h56, h72, h64, h26, h80, h54, h74, h23, h12, h32, h48, h87, h35, h90, h39, h47, h40 ;
r41 : h8, h84, h41, h6, h87, h80, h31, h21, h67, h14, h19, h37, h16, h74, h27, h73, h18, h32, h72, h96, h54, h23, h78, h64, h47 ;
r42 : h41, h32, h28, h84, h73, h58, h45, h7, h76, h31, h98, h12, h69, h56, h60, h23, h78, h2, h87, h42, h43, h15, h72, h62, h66 ;
r43 : h72, h41, h32, h73, h47, h64, h22, h80, h51, h5, h42, h78, h68, h54, h74, h12, h75, h7, h11, h17, h15, h87, h58, h18, h95 ;
r44 : h74, h10, h87, h64, h41, h33, h6, h9, h90, h37, h22, h18, h99, h78, h11, h36, h2, h43, h70, h67, h72, h68, h19, h51, h25 ;
r45 : h23, h15, h87, h100, h84, h37, h72, h96, h4, h49, h34, h2, h27, h16, h22, h48, h6, h12, h65, h95, h77, h14, h64, h43, h86 ;
r46 : h27, h63, h72, h54, h64, h23, h15, h5, h52, h77, h19, h92, h25, h86, h91, h74, h10, h58, h12, h99, h83, h90, h22, h33, h18 ;
r47 : h16, h35, h27, h4, h87, h84, h33, h58, h49, h32, h6, h86, h64, h7, h20, h47, h59, h2, h43, h78, h90, h45, h5, h23, h50 ;
r48 : h33, h6, h78, h35, h41, h84, h24, h37, h89, h12, h76, h52, h99, h47, h22, h15, h2, h1, h43, h36, h9, h32, h93, h73, h72 ;
r49 : h58, h67, h47, h54, h90, h78, h9, h3, h64, h55, h33, h27, h28, h56, h35, h26, h20, h32, h21, h81, h17, h29, h87, h5, h48 ;
r50 : h72, h86, h44, h70, h35, h8, h66, h16, h49, h76, h33, h61, h6, h19, h45, h93, h21, h78, h11, h73, h15, h14, h87, h74, h10 ;
