@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h40 (4, 10), h37 (2, 10), h72 (0, 10), h96 (4, 10), h71 (8, 10), h62 (2, 10), h73 (2, 10), h85 (1, 10), h33 (9, 10), h8 (9, 10), h67 (7, 10), h22 (9, 10), h26 (1, 10), h61 (2, 10), h100 (1, 10), h30 (1, 10), h76 (5, 10), h14 (8, 10), h64 (10, 10), h77 (9, 10), h91 (0, 10), h38 (10, 10), h10 (5, 10), h50 (2, 10), h90 (5, 10), h93 (3, 10), h5 (3, 10), h4 (1, 10), h53 (1, 10), h28 (8, 10), h36 (5, 10), h83 (2, 10), h6 (0, 10), h13 (2, 10), h48 (5, 10), h27 (0, 10), h15 (4, 10), h56 (4, 10), h1 (0, 10), h92 (6, 10), h94 (1, 10), h23 (4, 10), h7 (5, 10), h18 (3, 10), h70 (5, 10), h59 (4, 10), h84 (4, 10), h88 (3, 10), h41 (4, 10), h43 (8, 10), h52 (1, 10), h3 (3, 10), h80 (7, 10), h82 (7, 10), h86 (2, 10), h34 (0, 10), h9 (6, 10), h81 (1, 10), h25 (2, 10), h54 (8, 10), h20 (1, 10), h75 (5, 10), h99 (8, 10), h32 (7, 10), h49 (1, 10), h79 (4, 10), h47 (8, 10), h98 (9, 10), h11 (8, 10), h74 (5, 10), h45 (0, 10), h95 (1, 10), h21 (7, 10), h78 (1, 10), h87 (10, 10), h31 (4, 10), h65 (10, 10), h68 (2, 10), h19 (3, 10), h42 (1, 10), h66 (10, 10), h12 (8, 10), h35 (0, 10), h97 (3, 10), h29 (9, 10), h58 (10, 10), h44 (0, 10), h69 (6, 10), h16 (3, 10), h55 (6, 10), h89 (5, 10), h17 (0, 10), h39 (4, 10), h46 (10, 10), h24 (3, 10), h51 (7, 10), h2 (8, 10), h63 (8, 10), h57 (8, 10), h60 (7, 10) ;
@End

@PreferenceListsA
r1 : h91, h59, h24, h51, h48, h100, h84, h35, h52, h74, h6, h30, h82, h78, h32, h63, h13, h90, h55, h3, h89, h27, h58, h71, h18, h50, h11, h65, h93, h99, h12, h29, h54, h19, h76, h70, h57, h7, h34, h97, h25, h39, h73, h64, h53, h60, h92, h94, h86, h1, h5, h45, h44, h31, h79, h56, h21, h46, h62, h47, h49, h23, h36, h87, h20, h61, h2, h68, h9, h88, h26, h81, h42, h28, h41 ;
r2 : h13, h3, h93, h53, h23, h59, h94, h65, h64, h1, h29, h42, h31, h99, h27, h30, h79, h51, h48, h56, h24, h21, h22, h32, h89, h73, h38, h91, h72, h8, h68, h58, h82, h98, h55, h78, h40, h2, h71, h44, h84, h92, h90, h46, h60, h12, h88, h19, h7, h63, h57, h6, h5, h49, h18, h70, h62, h28, h11, h35, h76, h74, h34, h45, h83, h97, h47, h15, h4, h52, h87, h36, h54, h66, h50 ;
r3 : h79, h15, h61, h57, h37, h23, h89, h24, h46, h21, h53, h90, h41, h84, h73, h34, h18, h33, h1, h68, h19, h82, h43, h63, h29, h93, h85, h55, h64, h17, h56, h25, h44, h78, h3, h7, h70, h54, h99, h27, h65, h30, h58, h48, h5, h35, h98, h87, h62, h9, h52, h69, h71, h49, h12, h10, h91, h42, h51, h2, h60, h100, h36, h59, h20, h28, h31, h97, h13, h74, h76, h47, h50, h92, h4 ;
r4 : h84, h79, h60, h7, h1, h81, h92, h89, h56, h62, h23, h58, h48, h29, h57, h76, h9, h78, h27, h73, h39, h6, h13, h24, h12, h11, h3, h53, h63, h65, h97, h85, h98, h91, h22, h18, h51, h2, h46, h70, h47, h59, h52, h68, h90, h94, h64, h44, h38, h31, h93, h19, h88, h28, h75, h55, h25, h45, h20, h49, h82, h74, h43, h42, h50, h15, h61, h99, h4, h100, h35, h30, h17, h36, h54 ;
r5 : h29, h89, h27, h68, h90, h60, h49, h82, h3, h2, h74, h56, h48, h79, h18, h30, h24, h7, h8, h61, h31, h55, h92, h85, h25, h11, h5, h71, h23, h76, h43, h100, h65, h54, h36, h64, h58, h57, h59, h1, h44, h91, h78, h9, h39, h14, h83, h52, h13, h6, h80, h94, h51, h70, h53, h63, h12, h4, h17, h26, h99, h42, h46, h50, h73, h87, h66, h84, h62, h97, h81, h34, h41, h45, h33 ;
r6 : h46, h31, h3, h49, h90, h24, h93, h39, h29, h18, h5, h27, h78, h94, h1, h33, h11, h91, h12, h61, h32, h48, h57, h73, h19, h82, h38, h74, h21, h25, h63, h44, h58, h72, h30, h53, h51, h65, h23, h60, h6, h47, h64, h89, h13, h2, h99, h54, h43, h71, h52, h55, h35, h95, h56, h84, h79, h59, h88, h9, h34, h97, h75, h100, h16, h68, h45, h98, h96, h70, h41, h36, h7, h76, h62 ;
r7 : h79, h30, h31, h43, h39, h90, h48, h29, h27, h60, h91, h53, h65, h7, h9, h56, h25, h50, h44, h51, h89, h88, h93, h21, h100, h74, h59, h83, h23, h92, h28, h3, h82, h20, h10, h36, h18, h5, h1, h12, h24, h11, h58, h55, h64, h61, h76, h84, h75, h2, h46, h47, h99, h78, h52, h94, h54, h19, h57, h33, h34, h62, h73, h13, h42, h71, h15, h45, h38, h32, h4, h6, h97, h81, h17 ;
r8 : h24, h74, h2, h29, h100, h82, h48, h31, h79, h73, h35, h23, h91, h90, h1, h4, h27, h97, h60, h58, h99, h3, h59, h78, h51, h17, h52, h55, h65, h21, h18, h49, h53, h43, h41, h56, h38, h44, h8, h98, h7, h84, h20, h14, h11, h86, h62, h25, h37, h92, h57, h40, h13, h95, h72, h89, h12, h70, h50, h61, h32, h46, h96, h9, h93, h42, h15, h63, h34, h10, h64, h36, h85, h45, h19 ;
r9 : h73, h89, h27, h62, h29, h48, h90, h52, h19, h82, h1, h87, h3, h24, h53, h76, h13, h44, h18, h31, h63, h42, h55, h7, h78, h99, h61, h88, h30, h50, h84, h25, h60, h54, h38, h81, h71, h59, h12, h56, h64, h58, h93, h41, h74, h2, h9, h92, h79, h34, h23, h16, h49, h46, h68, h65, h36, h100, h47, h4, h57, h72, h91, h11, h51, h6, h94, h67, h66, h20, h43, h83, h15, h39, h69 ;
r10 : h53, h38, h49, h65, h18, h44, h63, h52, h86, h24, h81, h3, h48, h12, h72, h45, h89, h36, h9, h94, h20, h79, h91, h29, h54, h58, h35, h88, h90, h82, h34, h61, h19, h50, h84, h83, h23, h96, h99, h62, h56, h37, h27, h78, h57, h73, h46, h4, h51, h30, h100, h60, h55, h98, h74, h1, h47, h26, h92, h32, h43, h6, h2, h25, h42, h13, h59, h64, h70, h85, h69, h97, h21, h7, h39 ;
r11 : h51, h52, h98, h85, h55, h53, h63, h89, h18, h44, h16, h68, h13, h1, h27, h58, h48, h74, h79, h82, h2, h56, h78, h24, h29, h39, h46, h3, h30, h12, h71, h93, h38, h97, h100, h54, h99, h19, h69, h65, h84, h28, h73, h9, h90, h23, h40, h5, h61, h62, h91, h59, h72, h94, h86, h43, h92, h6, h50, h87, h42, h20, h80, h96, h33, h7, h57, h45, h60, h77, h25, h32, h64, h21, h34 ;
r12 : h38, h84, h48, h5, h91, h60, h36, h82, h12, h44, h9, h3, h27, h53, h1, h56, h51, h2, h7, h76, h65, h93, h32, h43, h25, h21, h49, h46, h29, h90, h55, h99, h86, h74, h18, h14, h24, h62, h97, h58, h23, h13, h98, h11, h20, h89, h42, h54, h57, h72, h85, h92, h64, h78, h37, h6, h30, h63, h39, h59, h87, h67, h73, h61, h52, h69, h34, h71, h50, h10, h19, h88, h28, h100, h45 ;
r13 : h55, h34, h38, h1, h24, h28, h26, h44, h89, h52, h82, h29, h53, h23, h12, h51, h48, h65, h56, h58, h46, h64, h74, h79, h86, h57, h98, h93, h39, h18, h2, h70, h84, h90, h71, h100, h78, h50, h13, h47, h27, h31, h97, h3, h5, h62, h99, h94, h60, h15, h76, h68, h7, h49, h43, h59, h61, h91, h36, h81, h17, h21, h16, h92, h54, h73, h67, h63, h9, h77, h85, h30, h19, h25, h20 ;
r14 : h6, h1, h48, h34, h41, h58, h12, h3, h91, h52, h90, h93, h99, h44, h94, h89, h53, h32, h72, h78, h43, h56, h2, h73, h11, h63, h82, h29, h71, h22, h84, h57, h19, h7, h38, h98, h30, h25, h55, h88, h70, h24, h18, h65, h5, h61, h97, h92, h35, h46, h76, h21, h100, h23, h62, h50, h51, h79, h39, h9, h67, h17, h45, h33, h60, h49, h42, h64, h74, h13, h27, h59, h83, h47, h15 ;
r15 : h79, h51, h18, h90, h57, h23, h1, h88, h54, h34, h3, h62, h46, h55, h78, h64, h44, h93, h7, h49, h29, h17, h48, h6, h95, h12, h52, h58, h13, h85, h53, h86, h60, h83, h99, h56, h2, h74, h76, h87, h82, h84, h32, h25, h24, h19, h9, h5, h89, h92, h71, h10, h27, h73, h38, h98, h65, h81, h30, h20, h91, h100, h43, h39, h41, h15, h42, h40, h36, h33, h69, h63, h8, h21, h61 ;
r16 : h84, h89, h44, h48, h29, h53, h93, h97, h90, h74, h2, h63, h23, h24, h27, h13, h57, h56, h94, h20, h43, h65, h62, h100, h42, h78, h58, h61, h55, h3, h34, h60, h18, h47, h98, h99, h30, h91, h9, h76, h7, h52, h28, h1, h31, h21, h38, h11, h80, h19, h35, h51, h73, h32, h25, h82, h39, h86, h79, h45, h16, h5, h6, h64, h67, h71, h46, h50, h12, h69, h49, h85, h33, h17, h68 ;
r17 : h30, h94, h31, h74, h59, h12, h82, h53, h76, h44, h38, h52, h48, h28, h29, h69, h90, h51, h24, h6, h99, h70, h27, h67, h97, h79, h78, h89, h42, h72, h60, h64, h84, h71, h18, h56, h23, h43, h65, h3, h73, h7, h86, h58, h55, h98, h9, h1, h19, h63, h61, h41, h22, h34, h93, h15, h20, h54, h47, h25, h39, h100, h57, h13, h32, h62, h50, h26, h33, h45, h46, h91, h85, h40, h35 ;
r18 : h7, h90, h24, h79, h43, h83, h89, h44, h53, h91, h73, h88, h65, h13, h48, h12, h29, h59, h1, h52, h56, h57, h55, h58, h82, h99, h46, h19, h9, h30, h76, h74, h93, h54, h50, h23, h31, h27, h51, h47, h3, h20, h84, h62, h15, h94, h72, h61, h97, h25, h78, h17, h6, h69, h18, h68, h35, h4, h87, h21, h86, h71, h11, h32, h41, h38, h98, h85, h60, h10, h67, h49, h2, h36, h81 ;
