@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h43 (6, 10), h52 (6, 10), h82 (4, 10), h75 (4, 10), h4 (5, 10), h39 (10, 10), h24 (4, 10), h90 (5, 10), h23 (6, 10), h27 (2, 10), h47 (1, 10), h6 (7, 10), h97 (6, 10), h83 (1, 10), h17 (7, 10), h77 (3, 10), h20 (7, 10), h22 (4, 10), h37 (9, 10), h59 (1, 10), h28 (10, 10), h33 (7, 10), h7 (1, 10), h53 (0, 10), h91 (2, 10), h85 (3, 10), h86 (4, 10), h48 (10, 10), h80 (1, 10), h25 (10, 10), h41 (5, 10), h21 (1, 10), h94 (10, 10), h63 (4, 10), h46 (6, 10), h62 (3, 10), h35 (3, 10), h81 (4, 10), h98 (0, 10), h12 (9, 10), h68 (7, 10), h19 (2, 10), h11 (6, 10), h64 (2, 10), h51 (9, 10), h70 (3, 10), h74 (9, 10), h30 (0, 10), h88 (5, 10), h40 (1, 10), h1 (10, 10), h65 (2, 10), h57 (10, 10), h34 (1, 10), h100 (7, 10), h14 (0, 10), h67 (10, 10), h79 (10, 10), h55 (0, 10), h10 (3, 10), h9 (9, 10), h78 (4, 10), h32 (1, 10), h96 (3, 10), h73 (5, 10), h71 (6, 10), h99 (8, 10), h31 (0, 10), h61 (5, 10), h38 (5, 10), h18 (7, 10), h15 (7, 10), h16 (4, 10), h60 (7, 10), h26 (6, 10), h36 (10, 10), h2 (8, 10), h3 (9, 10), h13 (4, 10), h42 (1, 10), h56 (5, 10), h95 (1, 10), h54 (1, 10), h8 (10, 10), h84 (4, 10), h66 (4, 10), h93 (3, 10), h29 (9, 10), h49 (7, 10), h45 (5, 10), h69 (10, 10), h44 (1, 10), h58 (9, 10), h76 (3, 10), h92 (5, 10), h87 (0, 10), h50 (3, 10), h72 (6, 10), h89 (0, 10), h5 (6, 10) ;
@End

@PreferenceListsA
r1 : h96, h49, h39, h37, h65, h43, h9, h99, h34, h73, h42, h29, h89, h77, h79, h8, h57, h10, h38, h12, h27, h50, h82, h16, h6, h21, h48, h18, h84, h46, h15, h2, h80, h13, h33, h19, h56, h23, h52, h45, h81, h69, h87, h4, h53, h22, h90, h59, h97, h3, h63, h7, h94, h30, h32, h88, h100, h71, h91, h67, h35, h31, h72, h66, h1, h78, h40, h68, h60, h95, h26, h92, h85, h36, h64 ;
r2 : h99, h50, h84, h25, h79, h95, h7, h91, h49, h75, h2, h44, h48, h98, h47, h77, h81, h60, h43, h96, h63, h34, h27, h59, h12, h67, h18, h9, h11, h4, h38, h22, h68, h89, h21, h69, h93, h65, h3, h56, h87, h1, h23, h54, h30, h46, h42, h66, h16, h8, h45, h90, h39, h32, h80, h52, h82, h55, h53, h36, h37, h13, h72, h26, h74, h97, h73, h71, h40, h6, h88, h64, h5, h19, h58 ;
r3 : h34, h50, h37, h21, h8, h27, h69, h63, h53, h48, h39, h12, h6, h78, h89, h14, h18, h9, h84, h7, h36, h81, h82, h45, h42, h71, h99, h55, h56, h40, h52, h30, h1, h54, h93, h97, h59, h3, h15, h4, h77, h92, h80, h96, h79, h23, h87, h29, h49, h35, h38, h16, h32, h65, h22, h46, h17, h74, h57, h73, h68, h19, h28, h95, h67, h11, h91, h2, h83, h13, h60, h41, h90, h44, h76 ;
r4 : h96, h42, h34, h39, h3, h6, h77, h69, h18, h84, h57, h97, h11, h48, h30, h7, h37, h27, h59, h16, h91, h46, h65, h89, h50, h21, h62, h22, h5, h87, h85, h92, h53, h40, h2, h66, h43, h81, h26, h13, h71, h9, h90, h93, h10, h56, h12, h32, h52, h33, h23, h14, h79, h54, h58, h19, h4, h45, h74, h17, h8, h49, h78, h35, h67, h100, h70, h63, h95, h82, h68, h28, h20, h99, h94 ;
r5 : h84, h34, h45, h75, h74, h77, h39, h19, h55, h38, h32, h82, h66, h21, h50, h80, h96, h61, h63, h87, h8, h37, h1, h89, h3, h62, h42, h65, h81, h17, h95, h91, h9, h43, h58, h73, h53, h69, h27, h6, h79, h93, h4, h36, h11, h23, h20, h85, h48, h46, h22, h98, h49, h25, h100, h76, h18, h99, h7, h67, h56, h2, h72, h68, h15, h52, h40, h47, h59, h60, h78, h13, h97, h16, h30 ;
r6 : h13, h26, h78, h25, h45, h7, h56, h74, h69, h89, h35, h22, h50, h39, h37, h92, h48, h49, h4, h3, h96, h34, h77, h82, h15, h46, h9, h65, h27, h30, h84, h99, h23, h6, h80, h18, h29, h2, h63, h52, h81, h32, h42, h100, h71, h98, h66, h12, h1, h11, h97, h93, h16, h19, h21, h59, h72, h20, h73, h87, h36, h60, h94, h86, h8, h83, h51, h67, h43, h53, h40, h17, h95, h38, h88 ;
r7 : h27, h89, h84, h22, h94, h39, h26, h63, h76, h53, h11, h24, h59, h7, h34, h19, h77, h8, h21, h79, h23, h4, h47, h42, h9, h66, h82, h16, h52, h3, h93, h45, h13, h69, h65, h18, h56, h57, h20, h37, h81, h29, h64, h12, h6, h72, h99, h68, h2, h98, h87, h50, h96, h71, h48, h58, h80, h43, h46, h40, h38, h100, h49, h41, h32, h30, h95, h55, h67, h60, h91, h97, h28, h31, h36 ;
r8 : h82, h67, h60, h93, h19, h72, h84, h89, h1, h59, h37, h3, h47, h27, h34, h25, h26, h36, h86, h48, h23, h96, h11, h77, h18, h7, h54, h45, h9, h74, h6, h52, h56, h53, h22, h69, h87, h100, h81, h31, h66, h39, h91, h43, h16, h42, h49, h50, h55, h97, h8, h2, h68, h32, h21, h10, h76, h64, h12, h57, h90, h73, h65, h4, h13, h40, h63, h71, h99, h79, h24, h5, h78, h58, h95 ;
r9 : h22, h53, h100, h93, h23, h50, h56, h27, h4, h3, h45, h17, h52, h79, h96, h11, h54, h82, h32, h80, h99, h8, h65, h2, h39, h77, h84, h66, h91, h64, h63, h47, h89, h9, h7, h49, h71, h67, h94, h60, h34, h26, h10, h46, h76, h97, h69, h1, h37, h40, h12, h62, h42, h36, h95, h88, h92, h41, h48, h30, h43, h87, h86, h25, h68, h59, h73, h98, h38, h19, h6, h55, h14, h21, h74 ;
r10 : h55, h34, h37, h4, h77, h21, h78, h23, h79, h40, h17, h53, h27, h50, h80, h97, h89, h16, h58, h82, h42, h39, h49, h69, h45, h68, h47, h3, h38, h22, h73, h52, h56, h43, h12, h7, h25, h46, h65, h96, h2, h85, h93, h95, h81, h11, h87, h67, h61, h100, h15, h33, h9, h63, h18, h99, h59, h60, h64, h32, h98, h84, h29, h19, h51, h74, h72, h8, h86, h66, h62, h6, h26, h71, h92 ;
r11 : h59, h3, h69, h4, h7, h42, h65, h9, h27, h77, h81, h35, h40, h87, h78, h79, h46, h30, h73, h21, h66, h89, h6, h17, h37, h58, h98, h49, h15, h84, h72, h62, h45, h36, h93, h50, h99, h34, h51, h63, h26, h74, h48, h60, h94, h91, h52, h67, h39, h23, h80, h32, h56, h82, h11, h71, h53, h92, h19, h2, h8, h18, h29, h96, h38, h22, h85, h12, h97, h57, h33, h100, h75, h68, h54 ;
r12 : h93, h84, h4, h16, h89, h97, h21, h42, h60, h9, h6, h18, h47, h69, h34, h12, h32, h50, h48, h23, h71, h82, h26, h65, h96, h52, h85, h39, h3, h40, h46, h43, h91, h13, h66, h33, h67, h57, h49, h81, h77, h73, h90, h7, h80, h45, h56, h63, h59, h68, h27, h44, h37, h19, h38, h30, h58, h72, h1, h35, h25, h8, h70, h87, h2, h22, h51, h11, h79, h99, h36, h98, h62, h54, h76 ;
r13 : h82, h96, h63, h77, h69, h93, h89, h99, h16, h45, h84, h40, h6, h3, h27, h53, h56, h65, h94, h42, h15, h23, h46, h4, h13, h59, h71, h2, h34, h1, h48, h39, h21, h97, h95, h22, h76, h26, h78, h9, h73, h67, h66, h8, h36, h17, h50, h19, h85, h30, h81, h33, h47, h100, h12, h5, h80, h32, h74, h25, h88, h86, h68, h43, h79, h87, h49, h7, h64, h35, h51, h37, h91, h18, h11 ;
r14 : h63, h78, h7, h96, h98, h48, h89, h49, h81, h77, h93, h41, h50, h60, h84, h34, h99, h79, h13, h100, h23, h52, h42, h21, h38, h46, h45, h32, h27, h69, h58, h67, h65, h86, h24, h39, h29, h2, h6, h9, h18, h26, h37, h22, h53, h4, h3, h68, h76, h19, h91, h80, h40, h11, h82, h64, h94, h66, h75, h70, h97, h74, h12, h47, h15, h87, h25, h71, h73, h59, h56, h44, h62, h8, h1 ;
r15 : h77, h84, h48, h3, h81, h34, h85, h49, h96, h9, h30, h50, h91, h71, h89, h67, h52, h65, h66, h92, h63, h51, h22, h87, h39, h36, h32, h8, h19, h12, h98, h74, h54, h40, h42, h64, h27, h59, h11, h99, h7, h1, h97, h55, h29, h90, h23, h24, h93, h62, h83, h70, h45, h86, h53, h4, h72, h79, h26, h6, h46, h13, h5, h35, h73, h47, h37, h60, h69, h56, h2, h82, h76, h88, h38 ;
r16 : h84, h39, h14, h13, h66, h37, h48, h17, h57, h59, h36, h46, h86, h89, h74, h40, h71, h53, h3, h85, h60, h50, h11, h38, h32, h4, h72, h22, h8, h51, h81, h91, h34, h49, h87, h18, h45, h31, h58, h27, h92, h65, h77, h79, h12, h96, h6, h52, h54, h69, h9, h78, h68, h73, h98, h42, h80, h29, h7, h2, h63, h21, h23, h47, h20, h88, h82, h100, h56, h67, h97, h93, h16, h99, h35 ;
r17 : h87, h9, h21, h89, h63, h18, h1, h97, h46, h30, h59, h42, h11, h93, h22, h65, h10, h84, h81, h53, h71, h96, h7, h49, h54, h32, h91, h4, h52, h3, h92, h41, h78, h72, h40, h5, h15, h73, h99, h16, h39, h50, h34, h100, h77, h12, h2, h79, h37, h69, h60, h94, h8, h27, h66, h82, h13, h17, h45, h98, h68, h23, h80, h76, h67, h35, h74, h51, h43, h6, h61, h48, h36, h26, h25 ;
r18 : h84, h87, h93, h45, h96, h46, h8, h22, h81, h59, h89, h28, h77, h53, h66, h99, h76, h80, h38, h23, h97, h40, h41, h4, h34, h54, h85, h27, h49, h25, h21, h3, h19, h71, h7, h37, h63, h61, h42, h74, h39, h95, h48, h69, h52, h92, h98, h91, h56, h50, h83, h65, h24, h5, h57, h30, h62, h90, h33, h32, h82, h94, h9, h79, h67, h58, h1, h6, h13, h64, h14, h18, h100, h15, h60 ;
