@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h43 (2, 10), h16 (7, 10), h76 (10, 10), h48 (7, 10), h12 (1, 10), h55 (4, 10), h4 (10, 10), h41 (6, 10), h93 (4, 10), h98 (9, 10), h35 (2, 10), h31 (9, 10), h10 (10, 10), h94 (8, 10), h86 (7, 10), h39 (3, 10), h42 (10, 10), h21 (9, 10), h87 (10, 10), h33 (9, 10), h49 (0, 10), h82 (2, 10), h84 (7, 10), h7 (0, 10), h15 (9, 10), h54 (0, 10), h13 (9, 10), h6 (10, 10), h69 (6, 10), h96 (5, 10), h67 (8, 10), h58 (9, 10), h91 (4, 10), h19 (2, 10), h52 (1, 10), h40 (8, 10), h72 (3, 10), h28 (6, 10), h3 (2, 10), h14 (7, 10), h36 (2, 10), h92 (7, 10), h30 (2, 10), h32 (2, 10), h50 (10, 10), h8 (5, 10), h20 (2, 10), h57 (10, 10), h79 (5, 10), h80 (4, 10), h64 (8, 10), h74 (9, 10), h24 (0, 10), h38 (9, 10), h23 (6, 10), h51 (10, 10), h99 (7, 10), h100 (7, 10), h89 (6, 10), h71 (5, 10), h22 (10, 10), h66 (4, 10), h59 (6, 10), h75 (10, 10), h53 (5, 10), h95 (5, 10), h65 (9, 10), h62 (4, 10), h47 (8, 10), h44 (8, 10), h88 (9, 10), h73 (9, 10), h9 (10, 10), h5 (10, 10), h34 (0, 10), h11 (1, 10), h17 (1, 10), h81 (6, 10), h56 (7, 10), h60 (2, 10), h78 (2, 10), h68 (5, 10), h61 (1, 10), h1 (8, 10), h90 (1, 10), h25 (2, 10), h77 (8, 10), h45 (10, 10), h26 (10, 10), h29 (7, 10), h70 (1, 10), h83 (7, 10), h27 (4, 10), h46 (10, 10), h37 (6, 10), h63 (2, 10), h2 (0, 10), h97 (6, 10), h85 (9, 10), h18 (8, 10) ;
@End

@PreferenceListsA
r1 : h91, h44, h55, h37, h66, h92, h56, h88, h39, h3, h19, h84, h54, h99, h7, h48, h64, h50, h9, h15, h93, h86, h97, h85, h28, h17, h29, h57, h47, h49, h61, h11, h82, h96, h10, h4, h46, h40, h13, h52, h42, h14, h16, h25, h90, h62, h6, h77, h33, h30, h53, h31, h95, h12, h89, h59, h27, h22, h35, h67, h41, h5, h78, h21, h71, h24, h32, h60, h20, h26, h94, h65, h51, h38, h81 ;
r2 : h99, h28, h19, h85, h37, h93, h9, h92, h42, h50, h65, h17, h21, h77, h88, h97, h6, h56, h20, h12, h62, h43, h86, h67, h100, h61, h24, h95, h66, h57, h11, h54, h49, h90, h23, h25, h16, h47, h52, h4, h89, h87, h46, h48, h96, h59, h39, h71, h80, h7, h84, h79, h10, h3, h5, h36, h27, h55, h40, h69, h73, h8, h31, h78, h29, h70, h35, h30, h83, h15, h82, h41, h14, h33, h2 ;
r3 : h91, h57, h17, h13, h92, h93, h55, h75, h84, h47, h43, h37, h48, h49, h66, h86, h90, h33, h54, h73, h61, h80, h88, h78, h36, h24, h21, h44, h27, h30, h70, h26, h41, h35, h29, h85, h71, h3, h65, h28, h64, h20, h82, h59, h79, h77, h15, h96, h50, h62, h8, h39, h63, h97, h9, h52, h99, h32, h68, h38, h95, h6, h19, h12, h56, h58, h10, h25, h2, h74, h51, h67, h83, h16, h94 ;
r4 : h54, h92, h22, h32, h51, h91, h24, h23, h27, h2, h93, h6, h77, h13, h47, h68, h3, h33, h28, h86, h42, h19, h50, h67, h72, h57, h44, h21, h41, h65, h17, h88, h52, h25, h89, h11, h56, h37, h55, h74, h90, h69, h15, h70, h84, h8, h39, h43, h49, h61, h66, h40, h64, h38, h60, h10, h59, h81, h53, h94, h97, h58, h20, h95, h9, h31, h12, h29, h26, h78, h82, h7, h96, h85, h62 ;
r5 : h32, h17, h67, h85, h14, h59, h42, h31, h13, h25, h55, h64, h45, h53, h9, h84, h35, h3, h47, h66, h87, h100, h65, h89, h24, h86, h50, h93, h21, h94, h15, h23, h37, h57, h39, h82, h38, h72, h54, h16, h77, h43, h95, h48, h44, h29, h81, h22, h33, h56, h78, h99, h75, h90, h28, h92, h20, h51, h52, h2, h96, h62, h73, h19, h80, h11, h26, h12, h6, h40, h61, h88, h27, h41, h46 ;
r6 : h85, h78, h32, h44, h99, h59, h47, h66, h49, h48, h37, h56, h65, h96, h92, h20, h93, h40, h26, h16, h88, h9, h12, h33, h69, h31, h57, h21, h46, h86, h84, h39, h54, h17, h6, h50, h38, h27, h14, h87, h60, h67, h15, h70, h82, h24, h5, h30, h13, h80, h28, h52, h63, h23, h11, h91, h43, h42, h58, h64, h62, h53, h74, h81, h97, h79, h89, h7, h55, h77, h95, h25, h10, h68, h3 ;
r7 : h28, h97, h87, h39, h78, h12, h46, h95, h37, h86, h48, h14, h11, h2, h57, h26, h30, h66, h80, h47, h44, h92, h84, h77, h13, h27, h35, h69, h54, h64, h8, h36, h17, h19, h33, h68, h85, h21, h9, h16, h6, h31, h29, h20, h55, h99, h40, h43, h98, h93, h83, h50, h67, h41, h56, h49, h59, h88, h32, h96, h61, h45, h15, h4, h25, h62, h42, h52, h65, h76, h51, h63, h24, h7, h70 ;
r8 : h64, h10, h2, h29, h17, h35, h47, h25, h93, h66, h57, h20, h31, h6, h50, h21, h44, h78, h71, h94, h86, h95, h89, h7, h55, h54, h56, h90, h32, h39, h97, h88, h92, h67, h48, h12, h43, h85, h37, h24, h42, h77, h3, h75, h62, h11, h9, h49, h84, h13, h82, h53, h5, h28, h80, h65, h15, h59, h19, h99, h87, h36, h61, h16, h27, h38, h60, h46, h41, h73, h33, h72, h91, h98, h26 ;
r9 : h66, h80, h3, h93, h13, h100, h42, h17, h84, h33, h46, h6, h5, h85, h86, h35, h92, h16, h28, h37, h88, h99, h26, h82, h63, h7, h18, h97, h61, h30, h9, h47, h31, h29, h50, h54, h41, h51, h36, h57, h15, h12, h91, h23, h64, h94, h43, h58, h74, h70, h48, h59, h10, h65, h53, h81, h77, h87, h71, h24, h89, h55, h44, h21, h19, h1, h95, h52, h56, h38, h2, h39, h62, h27, h20 ;
r10 : h50, h92, h10, h24, h98, h20, h33, h68, h66, h25, h37, h53, h67, h59, h61, h16, h56, h31, h84, h6, h46, h82, h86, h78, h48, h88, h11, h39, h64, h54, h43, h9, h40, h44, h12, h65, h57, h77, h62, h28, h89, h41, h52, h23, h13, h26, h7, h35, h32, h93, h47, h72, h85, h87, h80, h15, h21, h51, h90, h18, h94, h17, h29, h97, h19, h5, h27, h81, h99, h71, h95, h70, h55, h73, h3 ;
r11 : h50, h67, h97, h65, h85, h84, h92, h82, h53, h57, h37, h39, h100, h66, h54, h93, h89, h78, h69, h21, h3, h41, h77, h55, h32, h9, h24, h17, h13, h26, h2, h36, h87, h99, h56, h47, h23, h34, h15, h6, h91, h28, h19, h88, h59, h29, h25, h12, h80, h44, h11, h46, h86, h64, h20, h16, h96, h62, h35, h51, h22, h75, h18, h27, h33, h40, h38, h90, h98, h81, h52, h61, h48, h95, h31 ;
r12 : h38, h57, h35, h17, h12, h32, h26, h88, h47, h36, h97, h77, h66, h49, h65, h14, h84, h96, h67, h54, h93, h86, h41, h50, h21, h31, h85, h42, h25, h92, h20, h48, h11, h90, h40, h69, h73, h95, h37, h44, h82, h89, h43, h13, h6, h22, h16, h3, h39, h33, h78, h61, h99, h59, h52, h29, h64, h24, h56, h100, h80, h30, h91, h62, h19, h83, h70, h72, h2, h9, h28, h71, h55, h75, h27 ;
r13 : h92, h66, h95, h41, h19, h86, h32, h62, h93, h99, h17, h85, h88, h47, h50, h6, h78, h3, h9, h56, h28, h23, h43, h49, h57, h10, h13, h48, h21, h46, h30, h33, h80, h16, h53, h82, h2, h39, h40, h52, h89, h61, h15, h38, h44, h100, h54, h72, h91, h81, h64, h97, h76, h12, h55, h67, h35, h96, h42, h5, h37, h68, h59, h63, h65, h84, h7, h31, h25, h70, h11, h24, h36, h83, h87 ;
r14 : h54, h92, h86, h37, h97, h47, h38, h55, h93, h88, h90, h67, h80, h66, h59, h99, h46, h71, h40, h17, h50, h33, h77, h78, h21, h16, h56, h6, h70, h64, h32, h57, h87, h44, h5, h82, h43, h2, h7, h39, h9, h13, h10, h12, h27, h15, h11, h91, h84, h61, h49, h22, h100, h30, h29, h85, h28, h95, h25, h35, h96, h48, h31, h62, h20, h69, h52, h18, h26, h81, h8, h51, h98, h83, h3 ;
r15 : h44, h78, h66, h6, h20, h88, h93, h85, h68, h64, h50, h51, h16, h17, h90, h86, h92, h37, h95, h9, h39, h48, h26, h40, h41, h25, h97, h65, h13, h21, h28, h73, h54, h57, h24, h63, h84, h31, h3, h12, h56, h47, h61, h33, h32, h58, h79, h19, h49, h27, h7, h55, h30, h82, h67, h100, h81, h46, h62, h77, h10, h53, h2, h52, h29, h42, h99, h70, h91, h59, h15, h94, h35, h8, h75 ;
r16 : h52, h86, h47, h93, h50, h21, h59, h73, h84, h9, h48, h78, h90, h13, h64, h69, h28, h6, h77, h62, h75, h37, h12, h56, h54, h61, h65, h7, h16, h39, h57, h66, h71, h46, h97, h35, h92, h100, h99, h23, h3, h41, h26, h10, h88, h40, h15, h91, h44, h33, h85, h82, h19, h89, h53, h29, h67, h55, h36, h45, h83, h32, h38, h17, h43, h76, h42, h4, h95, h25, h58, h51, h49, h87, h5 ;
r17 : h99, h70, h91, h44, h24, h39, h93, h77, h13, h90, h66, h92, h50, h19, h53, h41, h9, h54, h15, h96, h29, h6, h47, h85, h64, h67, h20, h89, h11, h79, h86, h28, h26, h17, h25, h57, h16, h40, h12, h49, h78, h46, h69, h3, h36, h88, h82, h35, h59, h97, h43, h98, h83, h74, h31, h33, h7, h62, h27, h37, h52, h84, h80, h51, h5, h10, h95, h21, h55, h30, h65, h60, h94, h48, h72 ;
r18 : h43, h50, h16, h5, h9, h28, h95, h92, h41, h66, h82, h47, h55, h57, h77, h12, h37, h8, h44, h6, h59, h54, h31, h32, h88, h83, h56, h21, h93, h71, h62, h26, h17, h33, h39, h67, h24, h3, h78, h20, h53, h64, h11, h42, h35, h13, h72, h86, h84, h80, h49, h19, h65, h2, h85, h97, h27, h48, h91, h4, h15, h51, h29, h89, h90, h94, h74, h99, h69, h25, h61, h18, h87, h30, h46 ;
