@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h36 (10, 10), h22 (9, 10), h12 (8, 10), h15 (2, 10), h17 (4, 10), h20 (4, 10), h27 (2, 10), h45 (6, 10), h94 (2, 10), h46 (9, 10), h50 (9, 10), h79 (6, 10), h28 (5, 10), h5 (3, 10), h34 (8, 10), h99 (9, 10), h72 (4, 10), h2 (7, 10), h59 (2, 10), h55 (6, 10), h56 (9, 10), h78 (6, 10), h6 (7, 10), h23 (3, 10), h83 (3, 10), h93 (3, 10), h75 (8, 10), h86 (4, 10), h100 (7, 10), h53 (5, 10), h37 (6, 10), h70 (3, 10), h69 (1, 10), h82 (6, 10), h29 (1, 10), h89 (8, 10), h76 (6, 10), h31 (6, 10), h58 (10, 10), h1 (6, 10), h16 (4, 10), h40 (2, 10), h88 (1, 10), h90 (7, 10), h25 (4, 10), h54 (3, 10), h3 (0, 10), h97 (7, 10), h52 (1, 10), h19 (1, 10), h42 (7, 10), h8 (2, 10), h85 (9, 10), h32 (7, 10), h38 (4, 10), h66 (9, 10), h64 (3, 10), h71 (4, 10), h39 (3, 10), h41 (7, 10), h60 (9, 10), h14 (3, 10), h73 (4, 10), h21 (6, 10), h30 (4, 10), h44 (5, 10), h61 (2, 10), h74 (5, 10), h47 (8, 10), h91 (10, 10), h48 (8, 10), h98 (2, 10), h96 (9, 10), h43 (10, 10), h68 (9, 10), h80 (0, 10), h24 (9, 10), h4 (9, 10), h77 (10, 10), h13 (3, 10), h7 (7, 10), h35 (0, 10), h57 (1, 10), h84 (7, 10), h9 (1, 10), h87 (6, 10), h11 (5, 10), h67 (3, 10), h26 (7, 10), h51 (7, 10), h18 (10, 10), h65 (5, 10), h62 (6, 10), h49 (7, 10), h33 (7, 10), h95 (9, 10), h92 (8, 10), h10 (10, 10), h63 (0, 10), h81 (5, 10) ;
@End

@PreferenceListsA
r1 : h42, h58, h35, h13, h90, h27, h30, h28, h69, h67, h73, h81, h2, h1, h88, h60, h80, h51, h11, h68, h46, h41, h91, h26, h33, h54, h76, h84, h29, h43, h52, h79, h59, h99, h48, h37, h56, h71, h6, h10, h9, h72, h83, h40, h45, h19, h38, h15, h50, h65 ;
r2 : h33, h58, h13, h48, h72, h94, h69, h46, h36, h2, h88, h60, h19, h84, h68, h14, h73, h4, h29, h81, h40, h25, h11, h35, h52, h18, h42, h37, h28, h15, h97, h20, h76, h61, h79, h12, h27, h93, h53, h38, h8, h96, h34, h91, h65, h7, h1, h98, h6, h90 ;
r3 : h2, h59, h50, h79, h13, h15, h35, h67, h72, h40, h41, h29, h20, h76, h33, h91, h1, h90, h58, h48, h96, h31, h81, h98, h38, h82, h61, h71, h30, h68, h19, h46, h69, h42, h70, h9, h37, h27, h28, h34, h56, h54, h55, h84, h32, h62, h60, h39, h88, h93 ;
r4 : h19, h67, h93, h69, h20, h79, h33, h25, h37, h28, h59, h91, h72, h45, h60, h40, h1, h24, h80, h21, h90, h81, h63, h73, h66, h89, h6, h2, h29, h78, h31, h34, h76, h38, h84, h99, h98, h65, h30, h58, h35, h96, h53, h8, h26, h68, h42, h41, h71, h88 ;
r5 : h2, h18, h39, h72, h63, h6, h24, h15, h60, h46, h90, h73, h56, h40, h1, h67, h42, h81, h78, h19, h94, h65, h28, h37, h71, h50, h27, h80, h79, h54, h29, h76, h84, h31, h59, h48, h13, h82, h100, h45, h87, h98, h11, h35, h91, h21, h25, h7, h51, h47 ;
r6 : h60, h25, h35, h72, h79, h76, h40, h50, h94, h30, h91, h20, h84, h1, h59, h41, h14, h19, h42, h28, h7, h48, h52, h98, h29, h27, h95, h69, h37, h93, h68, h33, h15, h67, h96, h11, h99, h51, h89, h8, h56, h90, h38, h46, h65, h58, h78, h73, h47, h13 ;
r7 : h28, h92, h2, h68, h52, h25, h27, h56, h65, h60, h70, h76, h58, h33, h47, h80, h13, h91, h72, h22, h36, h49, h57, h46, h79, h9, h71, h61, h29, h54, h5, h19, h40, h98, h59, h51, h99, h84, h50, h37, h48, h35, h24, h53, h6, h1, h45, h43, h8, h86 ;
r8 : h20, h37, h42, h85, h75, h35, h69, h38, h78, h40, h29, h90, h7, h60, h59, h72, h80, h71, h11, h99, h1, h36, h73, h79, h50, h47, h51, h49, h56, h67, h93, h25, h91, h28, h34, h65, h44, h98, h76, h33, h2, h84, h46, h6, h68, h58, h52, h61, h27, h86 ;
r9 : h37, h69, h42, h58, h81, h72, h50, h98, h46, h27, h20, h19, h80, h84, h33, h75, h2, h6, h34, h73, h28, h45, h52, h65, h15, h35, h71, h48, h51, h61, h79, h68, h91, h1, h13, h7, h29, h56, h63, h14, h60, h41, h49, h44, h59, h39, h70, h87, h24, h90 ;
r10 : h36, h20, h68, h60, h9, h27, h49, h13, h8, h42, h71, h30, h12, h5, h15, h65, h28, h84, h35, h54, h58, h6, h59, h40, h18, h22, h89, h67, h48, h1, h91, h76, h2, h81, h80, h43, h88, h19, h72, h7, h45, h38, h66, h94, h93, h73, h29, h98, h56, h10 ;
r11 : h65, h2, h28, h13, h72, h15, h40, h55, h1, h54, h27, h52, h79, h81, h19, h42, h7, h98, h39, h25, h59, h37, h35, h88, h73, h56, h29, h48, h69, h76, h11, h6, h50, h78, h61, h20, h93, h84, h46, h67, h68, h90, h70, h91, h26, h58, h51, h60, h99, h45 ;
r12 : h67, h10, h73, h72, h83, h6, h53, h58, h37, h38, h25, h90, h81, h33, h56, h8, h50, h7, h15, h1, h27, h49, h65, h71, h46, h59, h42, h70, h69, h2, h13, h99, h87, h45, h18, h28, h9, h79, h60, h40, h48, h66, h17, h29, h19, h31, h94, h68, h97, h41 ;
r13 : h1, h71, h87, h19, h50, h5, h78, h91, h37, h15, h98, h21, h44, h18, h58, h59, h6, h35, h47, h56, h99, h26, h73, h72, h70, h11, h25, h40, h42, h60, h69, h28, h33, h23, h43, h94, h84, h2, h65, h81, h41, h48, h27, h39, h9, h53, h29, h67, h88, h13 ;
r14 : h50, h81, h19, h52, h72, h59, h23, h60, h56, h89, h28, h42, h25, h69, h18, h27, h65, h1, h79, h2, h84, h78, h51, h54, h35, h46, h37, h62, h20, h12, h30, h48, h6, h82, h73, h98, h31, h40, h34, h33, h66, h14, h64, h68, h61, h7, h9, h15, h45, h47 ;
r15 : h86, h63, h91, h72, h28, h69, h59, h2, h49, h6, h81, h47, h50, h37, h9, h18, h8, h1, h44, h27, h19, h42, h80, h29, h76, h97, h25, h5, h43, h35, h45, h17, h38, h68, h41, h51, h48, h71, h79, h58, h40, h98, h73, h10, h13, h33, h20, h90, h99, h61 ;
r16 : h20, h59, h2, h52, h91, h84, h54, h31, h99, h33, h35, h40, h98, h60, h53, h27, h93, h87, h71, h18, h43, h36, h41, h1, h44, h63, h88, h8, h45, h65, h61, h100, h25, h28, h11, h97, h94, h72, h68, h78, h66, h37, h79, h58, h74, h6, h15, h69, h42, h81 ;
r17 : h53, h72, h28, h83, h35, h65, h67, h60, h87, h1, h59, h73, h89, h2, h27, h6, h19, h71, h13, h52, h51, h31, h69, h55, h10, h78, h68, h8, h40, h58, h30, h79, h100, h80, h25, h47, h81, h37, h63, h23, h33, h91, h15, h11, h84, h48, h38, h94, h98, h88 ;
r18 : h99, h50, h79, h15, h37, h88, h31, h1, h33, h36, h69, h70, h28, h41, h65, h20, h91, h19, h61, h67, h9, h78, h94, h52, h35, h93, h2, h90, h60, h45, h40, h25, h82, h42, h56, h59, h76, h98, h68, h39, h6, h27, h54, h96, h7, h58, h51, h26, h49, h72 ;
r19 : h69, h91, h25, h18, h6, h44, h1, h37, h27, h28, h15, h60, h35, h72, h29, h2, h68, h48, h88, h97, h46, h59, h49, h81, h98, h73, h42, h13, h24, h71, h58, h100, h45, h79, h87, h84, h19, h30, h93, h38, h52, h61, h26, h33, h55, h89, h99, h54, h9, h56 ;
r20 : h50, h42, h37, h73, h71, h56, h28, h51, h58, h76, h90, h45, h2, h6, h1, h59, h47, h88, h30, h99, h13, h98, h19, h35, h72, h78, h60, h44, h65, h68, h69, h53, h25, h63, h40, h33, h20, h27, h36, h81, h48, h64, h91, h70, h54, h67, h7, h80, h79, h77 ;
r21 : h2, h31, h50, h59, h76, h67, h48, h19, h6, h5, h81, h73, h61, h71, h36, h69, h27, h14, h40, h33, h72, h78, h65, h52, h1, h46, h32, h15, h49, h86, h28, h35, h63, h34, h37, h87, h7, h84, h97, h42, h90, h13, h11, h18, h99, h79, h68, h91, h51, h98 ;
r22 : h98, h56, h46, h69, h51, h87, h68, h20, h1, h76, h42, h14, h60, h59, h2, h35, h28, h15, h26, h25, h6, h48, h97, h77, h29, h78, h73, h63, h37, h9, h11, h83, h40, h94, h79, h53, h5, h38, h58, h18, h7, h72, h65, h10, h81, h30, h19, h71, h47, h12 ;
r23 : h84, h2, h65, h56, h25, h19, h28, h91, h27, h73, h68, h38, h33, h1, h69, h50, h15, h60, h74, h42, h61, h30, h9, h72, h47, h35, h89, h40, h51, h90, h52, h99, h58, h10, h21, h83, h85, h37, h54, h98, h93, h80, h13, h81, h79, h76, h6, h70, h71, h59 ;
r24 : h96, h37, h59, h54, h68, h55, h42, h72, h53, h73, h67, h47, h6, h56, h50, h99, h65, h93, h79, h27, h71, h95, h5, h15, h7, h69, h60, h1, h52, h2, h13, h51, h40, h76, h18, h21, h19, h91, h20, h8, h94, h89, h35, h28, h82, h80, h11, h45, h90, h26 ;
r25 : h59, h73, h83, h68, h91, h36, h60, h72, h18, h92, h89, h39, h80, h99, h94, h2, h5, h24, h56, h37, h12, h54, h25, h48, h71, h62, h44, h84, h65, h52, h27, h28, h97, h69, h67, h42, h49, h20, h79, h23, h1, h57, h81, h29, h78, h30, h13, h15, h90, h87 ;
r26 : h59, h98, h99, h19, h69, h13, h28, h58, h27, h37, h53, h31, h72, h25, h60, h47, h1, h90, h61, h97, h20, h46, h56, h42, h48, h73, h18, h30, h33, h86, h79, h67, h87, h10, h71, h45, h52, h65, h68, h70, h50, h2, h5, h78, h40, h77, h91, h83, h81, h89 ;
r27 : h59, h2, h52, h99, h6, h58, h8, h36, h60, h73, h41, h1, h42, h67, h37, h28, h71, h35, h19, h56, h9, h46, h34, h45, h33, h78, h30, h50, h40, h79, h15, h65, h72, h98, h43, h81, h25, h17, h88, h38, h63, h80, h24, h91, h23, h76, h27, h84, h82, h48 ;
