@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h35 (7, 10), h30 (6, 10), h21 (1, 10), h44 (2, 10), h22 (3, 10), h27 (5, 10), h73 (5, 10), h33 (3, 10), h12 (8, 10), h80 (9, 10), h96 (1, 10), h29 (7, 10), h26 (5, 10), h34 (4, 10), h15 (8, 10), h87 (5, 10), h86 (4, 10), h81 (3, 10), h93 (8, 10), h25 (9, 10), h36 (7, 10), h39 (6, 10), h94 (0, 10), h60 (0, 10), h57 (2, 10), h19 (8, 10), h11 (10, 10), h68 (1, 10), h65 (7, 10), h3 (0, 10), h37 (3, 10), h9 (6, 10), h14 (5, 10), h88 (6, 10), h56 (1, 10), h74 (8, 10), h1 (9, 10), h7 (1, 10), h2 (9, 10), h99 (10, 10), h20 (2, 10), h95 (2, 10), h97 (8, 10), h70 (7, 10), h46 (8, 10), h18 (6, 10), h83 (1, 10), h72 (4, 10), h32 (9, 10), h28 (5, 10), h51 (7, 10), h71 (2, 10), h6 (5, 10), h67 (10, 10), h5 (5, 10), h40 (6, 10), h55 (10, 10), h79 (3, 10), h8 (0, 10), h41 (6, 10), h90 (10, 10), h48 (1, 10), h92 (0, 10), h47 (4, 10), h85 (7, 10), h61 (1, 10), h13 (1, 10), h16 (2, 10), h62 (8, 10), h50 (0, 10), h76 (0, 10), h4 (1, 10), h31 (2, 10), h10 (4, 10), h63 (3, 10), h100 (0, 10), h52 (2, 10), h42 (0, 10), h38 (10, 10), h66 (7, 10), h78 (6, 10), h82 (2, 10), h98 (6, 10), h23 (0, 10), h69 (8, 10), h54 (9, 10), h59 (3, 10), h45 (0, 10), h89 (6, 10), h49 (3, 10), h91 (3, 10), h17 (7, 10), h64 (3, 10), h84 (7, 10), h77 (3, 10), h43 (4, 10), h75 (9, 10), h53 (3, 10), h58 (4, 10), h24 (9, 10) ;
@End

@PreferenceListsA
r1 : h59, h34, h95, h8, h77, h100, h4, h83, h76, h15, h91, h73, h3, h35, h62, h84, h69, h23, h63, h22, h30, h87, h89, h9, h29, h41, h40, h16, h26, h36, h66, h32, h72, h71, h68, h38, h18, h92, h82, h31, h39, h67, h7, h51, h79, h98, h97, h27, h6, h1 ;
r2 : h67, h73, h66, h42, h4, h79, h58, h76, h11, h41, h35, h97, h82, h7, h16, h72, h59, h5, h98, h49, h34, h17, h56, h32, h96, h36, h29, h64, h87, h23, h24, h99, h28, h84, h40, h53, h85, h25, h10, h22, h69, h8, h1, h93, h57, h63, h38, h33, h62, h31 ;
r3 : h93, h53, h55, h5, h65, h41, h59, h40, h13, h62, h9, h77, h99, h57, h43, h8, h34, h78, h6, h36, h52, h50, h49, h54, h22, h16, h15, h23, h82, h76, h81, h28, h79, h67, h19, h10, h70, h31, h33, h87, h48, h3, h4, h85, h68, h97, h72, h63, h12, h88 ;
r4 : h82, h31, h84, h37, h60, h38, h76, h16, h25, h81, h51, h77, h57, h22, h87, h79, h17, h23, h58, h19, h83, h24, h73, h12, h35, h4, h42, h28, h88, h13, h27, h7, h97, h75, h100, h41, h47, h89, h69, h50, h99, h36, h59, h8, h64, h68, h3, h6, h34, h21 ;
r5 : h83, h79, h33, h28, h82, h17, h20, h62, h87, h58, h36, h41, h22, h16, h88, h32, h70, h78, h100, h59, h31, h84, h68, h99, h72, h66, h54, h39, h55, h38, h69, h21, h26, h15, h77, h76, h23, h49, h27, h96, h91, h6, h93, h64, h65, h25, h40, h35, h4, h10 ;
r6 : h26, h4, h62, h17, h87, h27, h31, h59, h88, h79, h35, h16, h21, h58, h70, h28, h72, h66, h68, h23, h92, h100, h25, h36, h37, h5, h8, h98, h90, h84, h96, h63, h41, h49, h22, h74, h69, h82, h91, h99, h57, h76, h60, h85, h95, h19, h53, h38, h34, h55 ;
r7 : h3, h15, h36, h30, h76, h62, h20, h41, h31, h18, h58, h7, h17, h21, h45, h4, h39, h11, h87, h82, h66, h33, h84, h69, h59, h40, h32, h52, h25, h98, h88, h56, h93, h35, h63, h9, h73, h100, h54, h70, h90, h23, h8, h16, h74, h71, h50, h99, h28, h29 ;
r8 : h59, h96, h100, h72, h53, h60, h50, h91, h87, h69, h10, h16, h66, h82, h25, h85, h35, h31, h58, h41, h83, h23, h17, h22, h40, h56, h84, h4, h49, h45, h7, h36, h80, h3, h64, h76, h81, h62, h88, h98, h27, h57, h93, h1, h30, h11, h97, h70, h5, h33 ;
r9 : h16, h41, h59, h72, h6, h58, h42, h76, h100, h7, h75, h49, h28, h87, h70, h69, h79, h95, h23, h40, h50, h99, h35, h31, h56, h93, h62, h77, h88, h10, h15, h13, h20, h17, h34, h51, h54, h82, h19, h1, h98, h63, h52, h64, h92, h74, h27, h26, h11, h43 ;
r10 : h35, h38, h41, h59, h92, h84, h87, h34, h10, h58, h27, h1, h88, h9, h31, h62, h50, h7, h16, h99, h8, h82, h37, h77, h39, h76, h95, h17, h13, h78, h6, h28, h66, h15, h83, h12, h36, h79, h49, h54, h33, h25, h93, h86, h22, h91, h5, h72, h96, h3 ;
r11 : h64, h59, h77, h23, h31, h35, h3, h87, h10, h81, h63, h79, h15, h12, h40, h20, h91, h100, h43, h83, h86, h76, h4, h8, h9, h38, h96, h84, h11, h6, h69, h41, h25, h32, h13, h95, h62, h67, h28, h48, h70, h16, h66, h74, h85, h34, h17, h27, h26, h98 ;
r12 : h25, h5, h72, h54, h76, h59, h7, h40, h56, h35, h79, h63, h23, h83, h13, h36, h84, h15, h27, h87, h93, h82, h9, h31, h70, h99, h58, h12, h69, h68, h4, h17, h78, h22, h91, h64, h52, h86, h96, h37, h28, h10, h20, h41, h8, h33, h61, h16, h85, h62 ;
r13 : h38, h83, h59, h40, h76, h36, h55, h85, h58, h93, h97, h31, h8, h66, h9, h25, h23, h74, h69, h39, h7, h84, h20, h87, h12, h99, h56, h41, h28, h26, h5, h10, h16, h79, h49, h34, h91, h53, h27, h17, h3, h15, h62, h68, h48, h98, h35, h94, h96, h60 ;
r14 : h69, h6, h8, h30, h31, h27, h59, h84, h91, h36, h62, h20, h49, h28, h90, h77, h87, h3, h83, h82, h76, h25, h35, h58, h40, h78, h70, h98, h68, h41, h54, h15, h5, h72, h16, h95, h10, h96, h79, h89, h50, h92, h32, h66, h99, h88, h86, h22, h81, h57 ;
r15 : h76, h40, h6, h65, h84, h16, h82, h34, h58, h5, h49, h11, h98, h56, h36, h35, h22, h99, h69, h25, h96, h8, h10, h31, h59, h19, h28, h3, h91, h64, h4, h52, h27, h70, h21, h39, h71, h26, h20, h88, h7, h42, h92, h43, h68, h72, h85, h87, h37, h38 ;
r16 : h72, h27, h21, h4, h11, h30, h31, h87, h76, h95, h62, h15, h96, h59, h7, h26, h41, h23, h91, h16, h10, h13, h69, h70, h86, h53, h66, h22, h34, h33, h3, h79, h51, h82, h17, h73, h19, h54, h98, h40, h52, h100, h56, h12, h67, h84, h68, h92, h58, h74 ;
r17 : h62, h76, h91, h25, h17, h93, h49, h16, h69, h44, h27, h87, h13, h72, h35, h31, h54, h73, h77, h1, h26, h95, h99, h78, h28, h10, h59, h100, h50, h71, h36, h5, h66, h65, h41, h84, h96, h15, h37, h3, h81, h56, h70, h82, h12, h11, h53, h58, h68, h38 ;
r18 : h78, h3, h23, h100, h62, h36, h28, h59, h49, h79, h99, h88, h16, h34, h5, h43, h56, h58, h6, h69, h64, h76, h10, h35, h15, h4, h80, h44, h63, h84, h60, h37, h75, h77, h57, h25, h22, h83, h71, h31, h91, h70, h11, h95, h27, h13, h32, h87, h68, h41 ;
r19 : h40, h28, h76, h82, h53, h62, h54, h80, h66, h23, h81, h74, h8, h72, h59, h13, h31, h69, h36, h34, h7, h4, h26, h17, h94, h64, h84, h71, h99, h77, h41, h86, h70, h37, h100, h32, h51, h79, h27, h10, h47, h87, h22, h98, h5, h25, h88, h39, h97, h9 ;
r20 : h68, h78, h31, h23, h63, h76, h22, h72, h87, h84, h4, h96, h10, h64, h25, h51, h8, h3, h32, h36, h7, h85, h70, h80, h77, h34, h81, h49, h15, h52, h67, h41, h47, h29, h90, h45, h91, h17, h50, h74, h16, h35, h79, h13, h83, h100, h46, h33, h69, h82 ;
r21 : h83, h8, h17, h96, h10, h20, h6, h16, h19, h35, h3, h80, h31, h60, h68, h36, h91, h69, h38, h78, h76, h82, h79, h41, h62, h37, h57, h66, h59, h81, h87, h23, h25, h95, h40, h84, h70, h64, h5, h4, h7, h27, h73, h54, h88, h98, h15, h49, h47, h22 ;
r22 : h31, h59, h69, h5, h23, h36, h3, h66, h100, h34, h87, h72, h76, h4, h83, h7, h43, h49, h15, h85, h17, h94, h28, h62, h99, h53, h21, h29, h70, h35, h68, h22, h82, h50, h10, h63, h77, h41, h71, h86, h91, h16, h58, h65, h88, h96, h25, h81, h32, h84 ;
r23 : h12, h6, h82, h66, h31, h3, h72, h95, h32, h10, h69, h84, h22, h58, h87, h70, h96, h13, h9, h83, h57, h41, h91, h49, h99, h7, h26, h76, h79, h37, h80, h11, h27, h90, h14, h28, h8, h2, h40, h86, h85, h62, h75, h59, h65, h77, h33, h43, h64, h68 ;
r24 : h23, h100, h34, h76, h6, h79, h41, h39, h88, h65, h67, h62, h7, h84, h42, h40, h69, h49, h13, h36, h38, h59, h81, h82, h10, h87, h47, h12, h25, h17, h31, h43, h97, h16, h83, h56, h70, h32, h15, h60, h61, h8, h4, h66, h35, h68, h50, h71, h11, h5 ;
r25 : h41, h77, h50, h98, h54, h10, h36, h69, h62, h84, h59, h97, h70, h25, h79, h20, h53, h11, h87, h76, h23, h26, h38, h3, h16, h4, h64, h82, h91, h5, h100, h6, h58, h78, h88, h12, h40, h72, h32, h8, h7, h96, h33, h34, h29, h35, h93, h31, h43, h83 ;
r26 : h3, h52, h97, h23, h36, h38, h17, h87, h19, h82, h96, h83, h76, h56, h43, h99, h46, h79, h49, h32, h34, h1, h10, h8, h50, h63, h59, h66, h78, h70, h41, h16, h28, h90, h37, h6, h48, h64, h67, h25, h84, h77, h29, h65, h39, h31, h69, h95, h30, h35 ;
r27 : h26, h84, h36, h10, h86, h56, h87, h82, h71, h6, h16, h23, h47, h59, h28, h66, h34, h99, h76, h5, h69, h58, h98, h31, h72, h62, h64, h15, h3, h96, h19, h78, h25, h41, h54, h38, h70, h79, h91, h65, h37, h17, h49, h32, h29, h4, h35, h45, h11, h42 ;
