@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h48 (9, 10), h80 (10, 10), h45 (1, 10), h61 (2, 10), h87 (1, 10), h90 (5, 10), h40 (10, 10), h2 (8, 10), h74 (3, 10), h47 (0, 10), h97 (1, 10), h28 (1, 10), h41 (4, 10), h66 (4, 10), h21 (7, 10), h54 (4, 10), h75 (9, 10), h14 (2, 10), h56 (9, 10), h58 (0, 10), h64 (10, 10), h67 (5, 10), h65 (2, 10), h43 (8, 10), h22 (9, 10), h62 (9, 10), h10 (9, 10), h88 (5, 10), h35 (9, 10), h49 (4, 10), h79 (10, 10), h77 (7, 10), h73 (1, 10), h39 (4, 10), h71 (1, 10), h7 (7, 10), h46 (1, 10), h18 (4, 10), h95 (2, 10), h25 (7, 10), h13 (10, 10), h96 (10, 10), h17 (10, 10), h85 (9, 10), h42 (0, 10), h76 (9, 10), h91 (3, 10), h69 (3, 10), h38 (10, 10), h82 (4, 10), h100 (4, 10), h3 (9, 10), h24 (9, 10), h93 (1, 10), h81 (9, 10), h94 (5, 10), h16 (3, 10), h4 (8, 10), h11 (10, 10), h8 (3, 10), h34 (2, 10), h6 (6, 10), h29 (6, 10), h37 (1, 10), h30 (0, 10), h15 (10, 10), h1 (4, 10), h32 (5, 10), h86 (9, 10), h23 (0, 10), h60 (0, 10), h84 (4, 10), h89 (0, 10), h68 (10, 10), h27 (8, 10), h19 (2, 10), h92 (5, 10), h33 (5, 10), h31 (6, 10), h57 (2, 10), h20 (2, 10), h52 (9, 10), h98 (8, 10), h63 (0, 10), h53 (9, 10), h55 (5, 10), h44 (3, 10), h36 (10, 10), h83 (5, 10), h12 (5, 10), h51 (4, 10), h50 (10, 10), h59 (0, 10), h72 (6, 10), h26 (1, 10), h78 (5, 10), h5 (4, 10), h70 (1, 10), h9 (8, 10), h99 (0, 10) ;
@End

@PreferenceListsA
r1 : h82, h65, h80, h63, h32, h2, h44, h43, h39, h11, h50, h73, h1, h83, h89, h68, h22, h45, h56, h95, h30, h25, h85, h35, h58 ;
r2 : h89, h47, h50, h56, h73, h11, h37, h43, h44, h6, h60, h86, h13, h54, h77, h58, h4, h98, h35, h76, h22, h83, h33, h65, h66 ;
r3 : h22, h67, h27, h95, h26, h97, h65, h60, h6, h50, h35, h39, h28, h25, h90, h71, h21, h56, h79, h73, h68, h33, h17, h11, h43 ;
r4 : h84, h65, h96, h40, h2, h28, h13, h58, h35, h76, h83, h80, h20, h50, h51, h61, h63, h93, h67, h73, h86, h11, h78, h25, h36 ;
r5 : h82, h55, h66, h13, h32, h78, h80, h44, h28, h25, h73, h74, h95, h60, h61, h89, h5, h22, h40, h67, h39, h71, h23, h4, h81 ;
r6 : h39, h60, h79, h59, h44, h50, h73, h86, h22, h75, h32, h20, h53, h23, h58, h66, h98, h40, h1, h87, h65, h25, h30, h13, h68 ;
r7 : h79, h6, h60, h42, h1, h78, h84, h56, h87, h96, h73, h50, h81, h24, h22, h43, h86, h25, h17, h82, h63, h69, h93, h18, h13 ;
r8 : h76, h73, h32, h60, h33, h66, h21, h100, h56, h83, h68, h40, h96, h43, h2, h71, h59, h75, h30, h63, h11, h50, h90, h12, h23 ;
r9 : h80, h6, h7, h90, h100, h78, h58, h83, h76, h33, h13, h95, h1, h73, h55, h11, h86, h43, h16, h25, h15, h44, h59, h79, h26 ;
r10 : h25, h50, h67, h73, h1, h78, h15, h66, h98, h59, h82, h6, h21, h95, h68, h48, h22, h31, h20, h28, h27, h12, h81, h13, h63 ;
r11 : h20, h11, h50, h32, h6, h44, h56, h63, h66, h73, h95, h61, h1, h35, h43, h25, h15, h45, h59, h22, h55, h80, h2, h13, h65 ;
r12 : h58, h66, h44, h35, h65, h98, h30, h13, h2, h51, h33, h17, h50, h75, h82, h64, h99, h11, h60, h20, h92, h36, h43, h73, h83 ;
r13 : h43, h11, h73, h10, h59, h39, h13, h95, h83, h28, h87, h86, h82, h25, h6, h68, h35, h58, h32, h90, h33, h45, h74, h56, h61 ;
r14 : h65, h47, h83, h1, h25, h58, h43, h45, h53, h36, h35, h26, h15, h60, h97, h46, h100, h33, h59, h76, h31, h63, h67, h96, h81 ;
r15 : h30, h58, h31, h33, h82, h56, h68, h23, h100, h66, h84, h53, h44, h35, h79, h25, h13, h17, h55, h11, h60, h22, h28, h95, h6 ;
r16 : h78, h74, h67, h73, h61, h63, h96, h60, h25, h26, h83, h6, h12, h68, h66, h11, h50, h85, h77, h81, h22, h49, h1, h36, h58 ;
r17 : h73, h43, h61, h40, h63, h75, h28, h13, h98, h32, h86, h6, h79, h7, h58, h89, h55, h42, h59, h50, h21, h74, h68, h35, h60 ;
r18 : h73, h59, h2, h1, h86, h58, h82, h61, h63, h81, h69, h27, h33, h78, h65, h55, h50, h13, h83, h67, h96, h20, h11, h6, h76 ;
r19 : h68, h58, h35, h32, h43, h41, h36, h60, h20, h75, h63, h73, h56, h66, h95, h22, h67, h78, h11, h1, h17, h57, h15, h53, h98 ;
r20 : h33, h39, h2, h44, h11, h35, h78, h73, h83, h7, h61, h66, h47, h67, h68, h58, h69, h56, h52, h57, h6, h19, h50, h20, h23 ;
r21 : h100, h60, h61, h63, h28, h73, h67, h17, h35, h22, h16, h79, h55, h32, h98, h82, h27, h43, h66, h90, h68, h49, h30, h40, h83 ;
r22 : h76, h100, h43, h82, h68, h78, h84, h79, h33, h13, h73, h38, h6, h66, h1, h59, h25, h35, h20, h83, h56, h85, h67, h44, h63 ;
r23 : h44, h35, h11, h96, h79, h25, h30, h84, h1, h83, h78, h68, h26, h86, h58, h45, h66, h6, h49, h15, h93, h22, h50, h3, h18 ;
r24 : h2, h66, h33, h5, h11, h80, h86, h98, h65, h58, h67, h32, h7, h63, h6, h84, h96, h60, h90, h1, h23, h25, h82, h20, h45 ;
r25 : h6, h97, h84, h73, h1, h22, h83, h95, h60, h21, h90, h26, h45, h65, h44, h79, h86, h66, h68, h4, h100, h61, h40, h82, h25 ;
r26 : h83, h63, h13, h67, h95, h47, h76, h79, h65, h6, h1, h50, h32, h93, h61, h2, h69, h40, h23, h59, h43, h20, h80, h30, h22 ;
r27 : h28, h40, h67, h26, h60, h19, h97, h100, h69, h66, h43, h57, h79, h96, h39, h61, h35, h32, h58, h13, h50, h36, h11, h20, h86 ;
r28 : h35, h78, h83, h6, h25, h99, h51, h67, h41, h75, h58, h32, h60, h11, h45, h68, h46, h39, h95, h50, h79, h98, h43, h44, h61 ;
r29 : h22, h80, h85, h56, h68, h13, h58, h76, h79, h90, h20, h83, h11, h7, h100, h67, h50, h35, h1, h60, h73, h69, h97, h95, h96 ;
r30 : h67, h86, h58, h78, h44, h26, h68, h63, h1, h73, h6, h60, h40, h59, h76, h11, h61, h81, h35, h84, h43, h15, h31, h83, h20 ;
r31 : h35, h95, h27, h22, h25, h80, h50, h66, h23, h30, h40, h78, h75, h58, h44, h86, h79, h73, h39, h55, h13, h11, h32, h28, h76 ;
r32 : h58, h51, h67, h11, h82, h68, h38, h40, h45, h96, h65, h1, h2, h55, h7, h95, h80, h39, h6, h86, h26, h25, h73, h74, h90 ;
r33 : h6, h72, h73, h11, h13, h40, h45, h76, h3, h38, h95, h20, h30, h24, h74, h25, h85, h33, h46, h83, h39, h96, h60, h43, h78 ;
r34 : h40, h33, h25, h96, h1, h73, h35, h50, h22, h11, h39, h59, h66, h79, h13, h28, h55, h82, h58, h60, h21, h18, h4, h20, h95 ;
r35 : h21, h78, h2, h43, h99, h6, h65, h89, h93, h75, h63, h69, h74, h5, h25, h40, h13, h66, h83, h55, h86, h73, h68, h20, h11 ;
r36 : h11, h13, h68, h61, h86, h25, h49, h67, h33, h53, h58, h82, h85, h6, h28, h65, h56, h50, h98, h1, h83, h7, h39, h60, h21 ;
r37 : h11, h96, h60, h58, h6, h65, h51, h33, h80, h73, h95, h82, h56, h83, h25, h36, h35, h40, h45, h59, h78, h13, h20, h68, h39 ;
r38 : h68, h73, h13, h44, h90, h42, h25, h63, h100, h83, h6, h1, h60, h20, h61, h22, h43, h66, h5, h33, h86, h85, h28, h58, h75 ;
r39 : h90, h66, h6, h95, h82, h63, h83, h33, h4, h43, h2, h76, h79, h25, h46, h44, h35, h50, h42, h61, h32, h68, h59, h57, h40 ;
r40 : h69, h44, h59, h6, h80, h11, h24, h26, h58, h35, h78, h33, h79, h83, h66, h15, h74, h68, h100, h63, h32, h62, h56, h73, h4 ;
r41 : h67, h44, h51, h21, h1, h79, h49, h61, h86, h63, h95, h25, h50, h30, h58, h40, h82, h7, h68, h6, h22, h66, h43, h23, h98 ;
r42 : h22, h7, h86, h11, h44, h25, h65, h68, h17, h73, h39, h99, h96, h67, h23, h40, h4, h63, h1, h58, h82, h100, h94, h60, h43 ;
r43 : h44, h57, h50, h25, h6, h65, h43, h19, h81, h42, h11, h58, h7, h22, h13, h79, h83, h66, h2, h76, h69, h45, h32, h20, h4 ;
r44 : h74, h63, h68, h15, h100, h11, h83, h36, h61, h81, h25, h22, h13, h6, h59, h73, h58, h20, h9, h35, h66, h65, h23, h50, h17 ;
r45 : h52, h2, h32, h75, h66, h33, h84, h60, h20, h47, h1, h76, h79, h82, h58, h59, h68, h98, h25, h81, h44, h78, h19, h38, h23 ;
r46 : h77, h25, h44, h39, h99, h23, h68, h73, h5, h4, h67, h22, h81, h6, h43, h82, h61, h97, h18, h63, h96, h80, h85, h20, h1 ;
r47 : h60, h58, h2, h57, h65, h32, h22, h43, h79, h6, h4, h98, h11, h85, h20, h50, h73, h67, h42, h26, h1, h44, h82, h19, h17 ;
r48 : h57, h9, h56, h58, h20, h60, h81, h67, h83, h76, h13, h95, h25, h79, h68, h45, h22, h50, h59, h26, h100, h30, h1, h11, h66 ;
r49 : h73, h42, h22, h47, h100, h28, h1, h11, h25, h83, h54, h79, h95, h50, h66, h65, h76, h58, h35, h96, h68, h2, h61, h6, h90 ;
r50 : h71, h67, h43, h60, h11, h76, h37, h13, h78, h50, h73, h32, h42, h58, h39, h86, h25, h82, h84, h95, h98, h97, h1, h53, h33 ;
