@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h19 (2, 10), h21 (4, 10), h91 (3, 10), h81 (1, 10), h64 (9, 10), h75 (10, 10), h62 (6, 10), h31 (1, 10), h63 (5, 10), h59 (8, 10), h33 (4, 10), h98 (8, 10), h82 (10, 10), h34 (4, 10), h71 (5, 10), h46 (8, 10), h1 (10, 10), h97 (9, 10), h44 (5, 10), h47 (6, 10), h61 (1, 10), h16 (4, 10), h24 (2, 10), h27 (6, 10), h5 (1, 10), h51 (5, 10), h72 (5, 10), h42 (4, 10), h45 (10, 10), h15 (5, 10), h70 (9, 10), h43 (8, 10), h17 (5, 10), h66 (5, 10), h68 (1, 10), h32 (9, 10), h100 (9, 10), h85 (7, 10), h9 (1, 10), h77 (7, 10), h4 (9, 10), h92 (4, 10), h10 (2, 10), h36 (7, 10), h48 (9, 10), h23 (9, 10), h22 (9, 10), h39 (6, 10), h41 (1, 10), h38 (6, 10), h55 (1, 10), h88 (4, 10), h56 (0, 10), h20 (7, 10), h29 (9, 10), h28 (8, 10), h83 (3, 10), h57 (4, 10), h40 (9, 10), h52 (6, 10), h96 (0, 10), h26 (10, 10), h50 (8, 10), h67 (9, 10), h69 (5, 10), h13 (5, 10), h94 (10, 10), h86 (1, 10), h54 (9, 10), h8 (1, 10), h76 (2, 10), h80 (5, 10), h25 (6, 10), h79 (1, 10), h58 (7, 10), h49 (10, 10), h60 (9, 10), h99 (7, 10), h74 (1, 10), h73 (6, 10), h12 (2, 10), h87 (1, 10), h6 (10, 10), h2 (8, 10), h93 (5, 10), h3 (6, 10), h11 (8, 10), h35 (1, 10), h37 (5, 10), h89 (0, 10), h90 (2, 10), h95 (0, 10), h78 (2, 10), h7 (6, 10), h84 (1, 10), h30 (7, 10), h14 (9, 10), h53 (0, 10), h18 (4, 10), h65 (2, 10) ;
@End

@PreferenceListsA
r1 : h87, h52, h40, h68, h6, h58, h44, h10, h45, h16, h73, h48, h27, h29, h51, h26, h1, h30, h8, h25, h84, h83, h17, h88, h13 ;
r2 : h87, h73, h17, h24, h62, h3, h74, h55, h53, h98, h61, h35, h15, h54, h12, h93, h83, h84, h44, h8, h57, h86, h10, h27, h92 ;
r3 : h16, h84, h54, h90, h79, h26, h49, h6, h67, h44, h40, h91, h83, h53, h41, h17, h34, h100, h73, h8, h23, h99, h72, h93, h27 ;
r4 : h62, h96, h35, h24, h78, h67, h73, h33, h27, h6, h16, h31, h54, h17, h87, h69, h32, h49, h53, h29, h40, h84, h97, h30, h91 ;
r5 : h53, h26, h44, h73, h47, h67, h34, h93, h76, h84, h6, h79, h3, h91, h96, h78, h58, h17, h2, h59, h55, h32, h31, h62, h72 ;
r6 : h6, h54, h67, h10, h7, h62, h84, h88, h20, h100, h31, h80, h73, h17, h14, h68, h57, h56, h46, h95, h83, h9, h8, h25, h44 ;
r7 : h79, h84, h55, h29, h73, h41, h85, h47, h86, h53, h17, h10, h25, h44, h30, h12, h88, h81, h14, h62, h20, h21, h98, h3, h32 ;
r8 : h57, h30, h47, h87, h45, h10, h8, h61, h99, h91, h25, h24, h52, h44, h36, h85, h54, h95, h84, h90, h13, h50, h32, h69, h55 ;
r9 : h87, h81, h32, h74, h59, h26, h10, h76, h13, h6, h97, h67, h40, h44, h33, h66, h84, h54, h11, h36, h91, h52, h43, h29, h20 ;
r10 : h30, h10, h83, h87, h57, h78, h81, h84, h6, h74, h54, h15, h95, h18, h19, h26, h62, h25, h100, h46, h29, h4, h5, h24, h31 ;
r11 : h33, h88, h25, h10, h13, h67, h12, h86, h6, h41, h45, h54, h79, h93, h7, h17, h73, h87, h49, h24, h84, h77, h16, h91, h18 ;
r12 : h67, h62, h10, h74, h13, h84, h49, h57, h16, h87, h30, h6, h93, h55, h40, h60, h8, h47, h68, h83, h45, h24, h72, h69, h79 ;
r13 : h34, h67, h99, h95, h85, h37, h84, h24, h31, h18, h65, h22, h29, h80, h54, h6, h47, h13, h30, h17, h36, h98, h82, h41, h53 ;
r14 : h86, h67, h95, h73, h10, h92, h45, h98, h8, h91, h93, h31, h15, h35, h55, h32, h18, h30, h49, h97, h60, h84, h51, h94, h81 ;
r15 : h16, h61, h84, h54, h57, h98, h36, h83, h27, h9, h29, h17, h10, h13, h26, h72, h30, h93, h31, h45, h20, h55, h12, h79, h90 ;
r16 : h79, h10, h67, h41, h85, h30, h6, h53, h34, h93, h54, h33, h49, h84, h60, h58, h59, h16, h51, h32, h73, h26, h27, h68, h31 ;
r17 : h54, h53, h3, h47, h62, h73, h14, h10, h32, h28, h23, h58, h41, h60, h95, h55, h20, h68, h79, h57, h99, h30, h34, h86, h17 ;
r18 : h54, h84, h85, h11, h30, h13, h31, h6, h10, h78, h18, h47, h29, h46, h91, h62, h32, h33, h5, h26, h12, h96, h44, h37, h9 ;
r19 : h21, h37, h17, h62, h81, h36, h75, h87, h20, h57, h85, h91, h54, h8, h98, h60, h25, h84, h32, h31, h100, h51, h47, h29, h6 ;
r20 : h29, h32, h62, h25, h84, h53, h6, h31, h52, h61, h91, h30, h19, h13, h49, h45, h17, h90, h54, h72, h35, h83, h8, h65, h44 ;
r21 : h54, h13, h34, h29, h57, h4, h45, h3, h53, h15, h6, h31, h80, h23, h60, h49, h17, h87, h18, h63, h10, h55, h68, h44, h79 ;
r22 : h32, h30, h27, h93, h98, h84, h29, h26, h52, h10, h8, h77, h49, h14, h24, h45, h31, h25, h54, h18, h16, h59, h62, h44, h17 ;
r23 : h6, h91, h32, h24, h85, h87, h62, h88, h17, h45, h29, h54, h13, h98, h99, h84, h49, h53, h16, h83, h34, h25, h79, h71, h74 ;
r24 : h13, h88, h53, h74, h84, h37, h8, h31, h75, h10, h46, h6, h98, h62, h55, h39, h65, h60, h12, h87, h17, h68, h32, h69, h100 ;
r25 : h55, h85, h57, h82, h91, h86, h31, h54, h84, h6, h33, h79, h87, h10, h19, h73, h49, h26, h67, h97, h44, h34, h46, h52, h83 ;
r26 : h85, h34, h72, h67, h30, h27, h58, h14, h20, h84, h91, h8, h55, h6, h87, h26, h83, h62, h33, h17, h32, h41, h1, h24, h98 ;
r27 : h53, h85, h68, h36, h10, h26, h32, h90, h27, h91, h2, h94, h30, h29, h62, h84, h5, h67, h12, h49, h13, h6, h44, h33, h1 ;
r28 : h66, h54, h55, h83, h27, h76, h80, h36, h14, h29, h87, h17, h58, h10, h68, h12, h30, h6, h25, h51, h57, h93, h49, h47, h34 ;
r29 : h34, h87, h26, h100, h8, h99, h27, h59, h2, h52, h30, h78, h62, h91, h57, h13, h45, h86, h84, h24, h17, h75, h36, h4, h6 ;
r30 : h49, h74, h45, h44, h84, h19, h39, h83, h97, h34, h54, h29, h18, h52, h67, h36, h82, h10, h57, h91, h26, h47, h30, h94, h87 ;
r31 : h57, h26, h31, h36, h82, h47, h97, h93, h30, h27, h100, h29, h55, h77, h10, h16, h58, h45, h32, h17, h14, h43, h98, h6, h46 ;
r32 : h6, h70, h79, h5, h54, h32, h29, h51, h10, h12, h53, h17, h84, h83, h91, h16, h88, h76, h72, h69, h82, h67, h44, h62, h21 ;
r33 : h46, h47, h98, h22, h17, h53, h44, h26, h73, h40, h100, h54, h84, h62, h6, h87, h88, h70, h27, h83, h67, h85, h31, h79, h7 ;
r34 : h87, h99, h6, h61, h62, h91, h30, h8, h59, h67, h58, h84, h47, h76, h26, h83, h54, h88, h45, h90, h97, h14, h81, h100, h96 ;
r35 : h30, h24, h20, h88, h36, h10, h32, h26, h6, h92, h62, h81, h73, h83, h91, h87, h63, h5, h67, h13, h9, h8, h44, h43, h65 ;
r36 : h54, h6, h30, h51, h97, h34, h3, h78, h91, h68, h73, h47, h2, h58, h62, h32, h93, h12, h53, h87, h44, h21, h27, h40, h98 ;
r37 : h34, h6, h72, h100, h45, h17, h47, h97, h30, h98, h9, h84, h78, h91, h27, h23, h10, h85, h79, h54, h40, h8, h57, h33, h95 ;
r38 : h62, h25, h77, h53, h45, h47, h84, h82, h87, h30, h26, h20, h78, h54, h74, h73, h81, h79, h17, h44, h32, h46, h85, h29, h10 ;
r39 : h29, h83, h87, h17, h57, h26, h100, h30, h69, h38, h6, h32, h84, h44, h65, h31, h92, h98, h62, h54, h59, h50, h91, h36, h8 ;
r40 : h36, h33, h30, h84, h91, h29, h44, h6, h23, h55, h79, h85, h100, h54, h70, h98, h53, h73, h87, h41, h68, h10, h32, h67, h12 ;
r41 : h85, h51, h98, h30, h87, h6, h45, h44, h15, h54, h90, h77, h79, h95, h29, h35, h88, h57, h93, h21, h32, h26, h55, h84, h73 ;
r42 : h30, h9, h47, h44, h71, h6, h88, h98, h54, h83, h84, h55, h17, h29, h45, h86, h3, h43, h33, h14, h36, h85, h79, h41, h31 ;
r43 : h93, h29, h8, h47, h67, h87, h26, h30, h83, h68, h12, h74, h41, h54, h32, h15, h10, h82, h84, h45, h27, h88, h64, h90, h6 ;
r44 : h84, h91, h1, h54, h85, h6, h62, h70, h49, h17, h32, h3, h79, h29, h30, h87, h10, h57, h34, h33, h13, h98, h44, h97, h53 ;
r45 : h57, h65, h6, h85, h45, h79, h20, h32, h68, h90, h99, h95, h91, h25, h17, h72, h15, h30, h98, h54, h10, h53, h49, h55, h51 ;
r46 : h83, h84, h87, h53, h55, h36, h29, h27, h38, h24, h32, h46, h85, h3, h82, h54, h30, h8, h51, h48, h100, h6, h44, h57, h13 ;
r47 : h72, h69, h54, h6, h30, h87, h83, h5, h57, h17, h13, h85, h86, h18, h84, h100, h40, h97, h68, h29, h62, h10, h25, h82, h70 ;
r48 : h84, h98, h13, h53, h10, h58, h54, h32, h43, h27, h47, h62, h85, h83, h67, h33, h6, h44, h15, h31, h25, h69, h49, h74, h30 ;
r49 : h90, h65, h98, h58, h36, h97, h13, h61, h77, h23, h84, h25, h10, h67, h57, h43, h35, h81, h41, h64, h6, h87, h24, h17, h54 ;
r50 : h57, h58, h60, h9, h55, h59, h44, h16, h83, h54, h63, h34, h30, h6, h98, h23, h37, h25, h12, h8, h15, h11, h32, h24, h21 ;
