@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h19 (0, 10), h63 (9, 10), h50 (6, 10), h80 (5, 10), h85 (6, 10), h86 (0, 10), h78 (10, 10), h49 (6, 10), h66 (8, 10), h24 (1, 10), h10 (10, 10), h23 (10, 10), h18 (10, 10), h36 (8, 10), h38 (3, 10), h1 (7, 10), h27 (10, 10), h89 (2, 10), h35 (2, 10), h11 (2, 10), h60 (6, 10), h81 (4, 10), h25 (8, 10), h21 (10, 10), h29 (2, 10), h70 (0, 10), h51 (1, 10), h75 (5, 10), h72 (5, 10), h76 (2, 10), h96 (3, 10), h79 (5, 10), h2 (7, 10), h45 (9, 10), h15 (0, 10), h43 (7, 10), h83 (5, 10), h64 (2, 10), h7 (5, 10), h5 (0, 10), h100 (3, 10), h68 (0, 10), h28 (10, 10), h32 (8, 10), h84 (1, 10), h16 (5, 10), h30 (6, 10), h40 (7, 10), h74 (2, 10), h91 (10, 10), h98 (7, 10), h55 (2, 10), h47 (0, 10), h90 (2, 10), h92 (4, 10), h94 (4, 10), h48 (1, 10), h99 (1, 10), h13 (2, 10), h4 (2, 10), h41 (2, 10), h73 (0, 10), h58 (7, 10), h97 (6, 10), h37 (8, 10), h20 (2, 10), h44 (8, 10), h88 (0, 10), h12 (6, 10), h9 (10, 10), h61 (7, 10), h57 (8, 10), h95 (7, 10), h69 (10, 10), h46 (8, 10), h67 (6, 10), h31 (1, 10), h71 (4, 10), h65 (1, 10), h26 (4, 10), h8 (2, 10), h6 (4, 10), h82 (9, 10), h22 (9, 10), h54 (10, 10), h52 (9, 10), h39 (3, 10), h14 (3, 10), h87 (7, 10), h93 (4, 10), h34 (8, 10), h62 (4, 10), h56 (8, 10), h53 (4, 10), h77 (7, 10), h17 (1, 10), h33 (7, 10), h59 (9, 10), h42 (6, 10), h3 (6, 10) ;
@End

@PreferenceListsA
r1 : h100, h65, h99, h97, h28, h62, h13, h47, h69, h14, h59, h6, h55, h4, h33 ;
r2 : h52, h14, h35, h65, h78, h7, h6, h59, h15, h50, h3, h47, h54, h61, h89 ;
r3 : h35, h59, h15, h91, h82, h69, h55, h23, h34, h39, h13, h53, h70, h77, h43 ;
r4 : h5, h15, h45, h38, h32, h26, h77, h16, h69, h53, h20, h4, h52, h18, h42 ;
r5 : h8, h84, h47, h82, h85, h39, h26, h42, h72, h75, h56, h3, h6, h96, h28 ;
r6 : h74, h66, h6, h58, h45, h82, h89, h47, h13, h78, h25, h72, h24, h15, h50 ;
r7 : h71, h6, h100, h42, h23, h29, h39, h26, h13, h91, h21, h16, h45, h69, h63 ;
r8 : h52, h65, h74, h97, h64, h80, h26, h7, h84, h4, h75, h58, h53, h89, h50 ;
r9 : h70, h28, h78, h64, h94, h43, h13, h7, h97, h8, h53, h24, h66, h57, h61 ;
r10 : h70, h28, h23, h47, h78, h86, h20, h69, h31, h88, h63, h99, h59, h39, h52 ;
r11 : h53, h50, h45, h99, h15, h44, h41, h36, h17, h80, h26, h59, h8, h64, h4 ;
r12 : h26, h13, h70, h94, h28, h85, h41, h47, h45, h71, h52, h21, h3, h83, h15 ;
r13 : h42, h80, h41, h53, h74, h82, h69, h18, h47, h70, h45, h28, h29, h24, h20 ;
r14 : h48, h17, h47, h99, h100, h7, h40, h75, h97, h52, h42, h71, h10, h89, h28 ;
r15 : h84, h53, h69, h58, h64, h78, h39, h38, h8, h29, h14, h65, h47, h72, h31 ;
r16 : h14, h48, h15, h89, h26, h38, h29, h10, h85, h74, h44, h70, h58, h55, h76 ;
r17 : h15, h45, h59, h91, h33, h86, h12, h69, h6, h53, h17, h82, h55, h28, h47 ;
r18 : h44, h58, h47, h53, h14, h99, h42, h35, h27, h32, h45, h23, h16, h85, h69 ;
r19 : h12, h23, h69, h6, h99, h44, h47, h46, h62, h64, h3, h15, h18, h86, h4 ;
r20 : h100, h91, h39, h38, h7, h26, h87, h64, h6, h53, h69, h52, h44, h84, h89 ;
r21 : h99, h55, h12, h69, h52, h26, h57, h77, h41, h47, h4, h64, h71, h31, h65 ;
r22 : h33, h64, h59, h83, h99, h75, h28, h16, h48, h8, h70, h73, h15, h38, h54 ;
r23 : h63, h85, h44, h27, h33, h78, h4, h17, h23, h6, h86, h50, h82, h43, h59 ;
r24 : h91, h52, h89, h3, h100, h38, h60, h99, h84, h54, h69, h95, h32, h45, h34 ;
r25 : h40, h45, h85, h41, h47, h71, h78, h96, h59, h69, h15, h64, h28, h70, h13 ;
r26 : h24, h28, h100, h89, h63, h6, h99, h94, h14, h52, h56, h26, h78, h1, h84 ;
r27 : h38, h47, h61, h81, h17, h84, h52, h69, h89, h15, h45, h64, h78, h33, h83 ;
r28 : h30, h82, h59, h26, h6, h39, h50, h52, h99, h47, h23, h13, h72, h28, h76 ;
r29 : h39, h99, h58, h82, h77, h69, h72, h8, h55, h2, h3, h87, h10, h52, h26 ;
r30 : h26, h47, h70, h4, h6, h59, h45, h44, h40, h28, h16, h69, h1, h72, h37 ;
r31 : h15, h53, h13, h96, h21, h58, h70, h28, h47, h76, h78, h69, h72, h48, h26 ;
r32 : h52, h10, h47, h21, h13, h7, h70, h77, h80, h59, h48, h54, h71, h2, h96 ;
r33 : h96, h99, h4, h63, h75, h50, h89, h29, h74, h33, h6, h82, h76, h44, h27 ;
r34 : h91, h3, h75, h28, h78, h4, h7, h69, h53, h45, h59, h6, h39, h36, h50 ;
r35 : h78, h38, h52, h100, h29, h55, h26, h96, h18, h6, h48, h4, h70, h39, h43 ;
r36 : h79, h21, h25, h70, h69, h52, h47, h28, h13, h99, h38, h42, h84, h46, h18 ;
r37 : h6, h24, h99, h7, h18, h39, h89, h42, h38, h20, h52, h96, h69, h61, h82 ;
r38 : h50, h8, h34, h23, h3, h82, h62, h100, h52, h48, h46, h6, h60, h47, h15 ;
r39 : h69, h46, h3, h6, h64, h21, h75, h44, h4, h70, h38, h34, h41, h66, h29 ;
r40 : h16, h63, h87, h38, h82, h58, h80, h100, h54, h26, h78, h72, h50, h64, h96 ;
r41 : h59, h74, h78, h13, h29, h60, h42, h45, h7, h72, h44, h96, h99, h14, h69 ;
r42 : h52, h45, h61, h82, h5, h28, h7, h23, h99, h26, h47, h94, h91, h42, h10 ;
r43 : h50, h84, h77, h41, h21, h78, h59, h56, h6, h39, h47, h26, h66, h53, h38 ;
r44 : h100, h59, h29, h70, h17, h53, h77, h64, h10, h84, h26, h72, h50, h99, h4 ;
r45 : h4, h97, h76, h56, h84, h87, h31, h26, h40, h42, h24, h78, h28, h39, h6 ;
r46 : h48, h77, h29, h50, h81, h92, h47, h80, h70, h45, h59, h11, h3, h84, h78 ;
r47 : h78, h50, h96, h17, h72, h3, h52, h63, h20, h10, h39, h70, h87, h76, h45 ;
r48 : h47, h81, h52, h21, h45, h89, h33, h60, h59, h84, h64, h83, h76, h62, h58 ;
r49 : h60, h71, h31, h94, h97, h47, h99, h2, h72, h58, h24, h1, h4, h7, h66 ;
r50 : h70, h37, h53, h47, h6, h63, h81, h78, h45, h61, h26, h69, h28, h84, h12 ;
r51 : h50, h40, h64, h7, h16, h52, h31, h96, h91, h47, h15, h6, h59, h45, h49 ;
r52 : h50, h29, h39, h64, h4, h14, h59, h72, h96, h55, h52, h28, h26, h6, h51 ;
r53 : h3, h32, h45, h96, h26, h20, h13, h46, h15, h38, h52, h47, h7, h97, h77 ;
r54 : h34, h26, h52, h39, h77, h69, h16, h7, h78, h45, h14, h63, h97, h55, h51 ;
r55 : h99, h28, h50, h8, h64, h78, h69, h97, h1, h24, h43, h59, h95, h21, h52 ;
r56 : h96, h59, h61, h21, h45, h54, h28, h26, h97, h33, h70, h6, h39, h4, h52 ;
r57 : h26, h49, h47, h3, h39, h99, h58, h52, h10, h36, h62, h72, h75, h82, h45 ;
r58 : h24, h78, h85, h29, h15, h47, h28, h62, h43, h95, h26, h6, h14, h5, h46 ;
r59 : h15, h3, h40, h54, h83, h59, h99, h77, h10, h80, h34, h75, h44, h45, h94 ;
r60 : h26, h98, h8, h42, h53, h18, h75, h72, h3, h15, h82, h44, h59, h62, h47 ;
r61 : h70, h52, h17, h42, h15, h99, h3, h78, h45, h94, h96, h26, h61, h6, h76 ;
r62 : h47, h89, h83, h52, h28, h54, h6, h26, h94, h53, h45, h48, h99, h69, h13 ;
r63 : h4, h82, h66, h42, h30, h75, h81, h47, h77, h10, h3, h20, h33, h84, h76 ;
r64 : h4, h71, h3, h69, h47, h43, h75, h74, h100, h39, h28, h78, h52, h23, h94 ;
r65 : h13, h63, h17, h5, h64, h6, h87, h69, h34, h25, h29, h85, h48, h28, h62 ;
r66 : h100, h99, h42, h77, h33, h96, h3, h46, h75, h93, h81, h47, h39, h45, h59 ;
r67 : h47, h19, h56, h75, h38, h59, h94, h66, h55, h8, h26, h39, h3, h77, h97 ;
r68 : h66, h87, h99, h78, h69, h91, h46, h52, h29, h6, h30, h56, h82, h48, h20 ;
r69 : h45, h17, h61, h76, h47, h12, h75, h14, h33, h18, h28, h69, h70, h55, h3 ;
r70 : h96, h70, h26, h55, h53, h75, h63, h69, h41, h11, h37, h66, h14, h7, h48 ;
r71 : h13, h80, h47, h93, h15, h26, h50, h71, h58, h7, h6, h55, h29, h72, h44 ;
r72 : h59, h6, h66, h26, h15, h78, h52, h7, h17, h70, h100, h89, h8, h47, h10 ;
r73 : h46, h64, h52, h71, h47, h17, h75, h85, h15, h100, h94, h14, h78, h77, h69 ;
r74 : h20, h28, h60, h15, h35, h45, h29, h3, h69, h80, h85, h65, h42, h4, h50 ;
r75 : h24, h84, h87, h59, h39, h15, h8, h22, h3, h64, h69, h60, h52, h34, h56 ;
r76 : h20, h71, h18, h33, h48, h28, h52, h97, h46, h7, h59, h15, h64, h94, h30 ;
r77 : h61, h64, h47, h17, h44, h58, h70, h78, h54, h82, h40, h59, h50, h7, h31 ;
