@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h69 (4, 10), h32 (1, 10), h84 (2, 10), h13 (6, 10), h1 (3, 10), h72 (4, 10), h70 (4, 10), h89 (10, 10), h23 (3, 10), h6 (6, 10), h42 (5, 10), h41 (10, 10), h39 (5, 10), h88 (8, 10), h25 (1, 10), h82 (10, 10), h21 (9, 10), h96 (4, 10), h49 (0, 10), h24 (10, 10), h76 (5, 10), h5 (2, 10), h50 (4, 10), h19 (2, 10), h7 (4, 10), h85 (9, 10), h97 (2, 10), h22 (3, 10), h18 (0, 10), h68 (9, 10), h3 (2, 10), h71 (2, 10), h87 (2, 10), h10 (7, 10), h51 (5, 10), h28 (5, 10), h99 (4, 10), h57 (9, 10), h31 (7, 10), h100 (2, 10), h26 (10, 10), h62 (9, 10), h92 (6, 10), h45 (4, 10), h46 (8, 10), h64 (6, 10), h86 (7, 10), h91 (1, 10), h94 (5, 10), h65 (3, 10), h37 (2, 10), h2 (0, 10), h4 (6, 10), h38 (2, 10), h53 (8, 10), h74 (5, 10), h56 (8, 10), h27 (9, 10), h81 (9, 10), h34 (3, 10), h66 (8, 10), h43 (9, 10), h90 (0, 10), h77 (1, 10), h11 (6, 10), h75 (0, 10), h61 (2, 10), h93 (4, 10), h8 (2, 10), h58 (6, 10), h33 (5, 10), h17 (1, 10), h78 (5, 10), h29 (8, 10), h44 (4, 10), h59 (8, 10), h12 (7, 10), h98 (1, 10), h40 (5, 10), h79 (8, 10), h15 (10, 10), h16 (6, 10), h48 (10, 10), h63 (7, 10), h67 (10, 10), h55 (8, 10), h52 (9, 10), h80 (1, 10), h83 (2, 10), h20 (8, 10), h73 (1, 10), h14 (2, 10), h54 (8, 10), h60 (0, 10), h47 (3, 10), h30 (5, 10), h36 (4, 10), h95 (6, 10), h9 (8, 10), h35 (0, 10) ;
@End

@PreferenceListsA
r1 : h53, h39, h25, h38, h62, h48, h37, h32, h61, h96, h76, h33, h71, h73, h45 ;
r2 : h96, h17, h5, h40, h35, h93, h57, h50, h25, h32, h16, h3, h7, h99, h26 ;
r3 : h78, h3, h44, h61, h96, h32, h69, h10, h25, h15, h37, h43, h20, h40, h77 ;
r4 : h38, h63, h43, h20, h84, h62, h72, h85, h76, h49, h89, h61, h45, h81, h96 ;
r5 : h85, h84, h61, h91, h23, h38, h35, h63, h98, h62, h67, h19, h2, h96, h18 ;
r6 : h86, h17, h97, h79, h75, h50, h27, h64, h81, h3, h21, h32, h85, h40, h78 ;
r7 : h56, h2, h9, h10, h85, h30, h35, h71, h22, h96, h88, h43, h32, h86, h41 ;
r8 : h81, h60, h68, h25, h78, h38, h30, h76, h96, h63, h20, h94, h97, h67, h50 ;
r9 : h3, h35, h67, h43, h70, h26, h45, h29, h50, h57, h33, h78, h83, h96, h71 ;
r10 : h55, h32, h99, h40, h70, h98, h29, h61, h20, h87, h67, h23, h96, h35, h12 ;
r11 : h35, h89, h44, h94, h68, h78, h67, h45, h17, h100, h88, h96, h81, h5, h10 ;
r12 : h35, h74, h66, h93, h76, h25, h39, h5, h63, h29, h85, h45, h27, h67, h75 ;
r13 : h19, h21, h91, h50, h100, h38, h20, h25, h71, h62, h49, h52, h45, h57, h26 ;
r14 : h96, h27, h48, h3, h91, h73, h71, h36, h21, h12, h63, h84, h10, h43, h85 ;
r15 : h84, h70, h72, h67, h30, h25, h32, h61, h76, h81, h85, h75, h17, h14, h78 ;
r16 : h2, h74, h27, h76, h96, h17, h55, h40, h67, h20, h63, h54, h21, h90, h39 ;
r17 : h57, h61, h53, h91, h9, h40, h38, h63, h26, h27, h32, h49, h96, h41, h3 ;
r18 : h41, h67, h3, h2, h48, h45, h94, h59, h35, h88, h77, h9, h75, h81, h69 ;
r19 : h54, h84, h57, h5, h63, h25, h32, h38, h50, h78, h36, h35, h29, h45, h79 ;
r20 : h91, h69, h68, h83, h74, h10, h37, h45, h40, h75, h70, h96, h26, h38, h63 ;
r21 : h50, h35, h75, h20, h11, h48, h49, h3, h61, h63, h82, h55, h26, h96, h68 ;
r22 : h38, h25, h91, h96, h10, h67, h36, h61, h12, h35, h79, h84, h43, h3, h27 ;
r23 : h45, h75, h15, h87, h70, h78, h96, h47, h88, h91, h69, h61, h2, h38, h9 ;
r24 : h3, h61, h99, h59, h67, h32, h98, h94, h10, h20, h14, h63, h19, h35, h60 ;
r25 : h91, h78, h20, h45, h75, h70, h96, h38, h2, h67, h86, h61, h73, h37, h12 ;
r26 : h3, h100, h61, h43, h57, h32, h26, h93, h11, h96, h25, h85, h87, h35, h45 ;
r27 : h56, h37, h3, h85, h75, h53, h27, h91, h10, h26, h58, h83, h61, h39, h50 ;
r28 : h78, h48, h50, h35, h71, h100, h9, h94, h24, h45, h61, h87, h63, h96, h26 ;
r29 : h33, h20, h72, h23, h38, h36, h35, h70, h27, h40, h91, h76, h86, h88, h100 ;
r30 : h3, h35, h45, h67, h94, h39, h25, h96, h11, h75, h48, h79, h23, h20, h78 ;
r31 : h14, h98, h38, h61, h26, h24, h94, h63, h71, h77, h20, h50, h78, h91, h85 ;
r32 : h9, h75, h61, h37, h68, h63, h48, h35, h57, h12, h27, h54, h85, h32, h45 ;
r33 : h94, h68, h99, h61, h29, h27, h40, h90, h81, h63, h73, h50, h91, h3, h43 ;
r34 : h26, h35, h99, h93, h3, h68, h67, h33, h25, h29, h64, h11, h78, h71, h63 ;
r35 : h37, h67, h26, h32, h42, h93, h45, h50, h16, h38, h78, h96, h75, h99, h70 ;
r36 : h41, h67, h7, h70, h24, h39, h69, h26, h61, h85, h42, h48, h68, h9, h64 ;
r37 : h54, h87, h3, h35, h63, h94, h37, h67, h57, h96, h32, h100, h8, h26, h29 ;
r38 : h59, h76, h37, h62, h61, h2, h71, h48, h11, h75, h89, h79, h26, h3, h85 ;
r39 : h50, h54, h91, h9, h25, h43, h48, h24, h20, h67, h64, h96, h35, h86, h27 ;
r40 : h67, h37, h30, h68, h3, h14, h72, h61, h78, h39, h53, h20, h2, h97, h26 ;
r41 : h25, h61, h38, h27, h67, h35, h11, h98, h40, h45, h48, h32, h55, h26, h85 ;
r42 : h25, h83, h85, h23, h84, h61, h63, h24, h14, h96, h72, h76, h48, h79, h40 ;
r43 : h48, h70, h45, h32, h94, h79, h29, h90, h91, h85, h56, h26, h43, h78, h33 ;
r44 : h78, h11, h67, h98, h33, h30, h70, h85, h84, h61, h35, h96, h27, h38, h10 ;
r45 : h40, h78, h61, h63, h35, h60, h45, h24, h11, h53, h85, h73, h38, h32, h43 ;
r46 : h96, h67, h61, h11, h50, h71, h37, h45, h57, h19, h98, h41, h62, h53, h20 ;
r47 : h26, h29, h3, h61, h82, h27, h74, h96, h71, h85, h67, h99, h75, h78, h11 ;
r48 : h26, h3, h84, h5, h71, h91, h30, h35, h90, h48, h92, h43, h57, h38, h75 ;
r49 : h27, h39, h17, h26, h79, h50, h2, h67, h78, h87, h14, h35, h55, h38, h91 ;
r50 : h37, h68, h75, h72, h73, h86, h79, h30, h43, h99, h89, h67, h98, h91, h52 ;
r51 : h68, h3, h12, h85, h75, h91, h54, h78, h100, h61, h77, h32, h81, h73, h71 ;
r52 : h48, h38, h41, h56, h11, h100, h32, h45, h2, h86, h61, h44, h57, h79, h27 ;
r53 : h9, h72, h14, h85, h57, h11, h7, h33, h75, h97, h32, h67, h3, h96, h19 ;
r54 : h96, h14, h11, h90, h94, h98, h29, h63, h44, h85, h21, h33, h70, h67, h37 ;
r55 : h50, h40, h9, h38, h59, h35, h29, h54, h30, h100, h26, h39, h67, h70, h60 ;
r56 : h25, h32, h14, h45, h17, h10, h56, h48, h40, h63, h91, h99, h39, h33, h53 ;
r57 : h36, h59, h70, h72, h48, h61, h50, h78, h10, h75, h35, h3, h29, h56, h32 ;
r58 : h61, h67, h90, h26, h79, h99, h96, h48, h27, h38, h73, h37, h39, h84, h75 ;
r59 : h1, h45, h33, h26, h61, h17, h38, h10, h63, h9, h70, h96, h57, h35, h100 ;
r60 : h20, h91, h71, h63, h73, h80, h64, h17, h3, h37, h69, h61, h82, h84, h35 ;
r61 : h33, h35, h45, h71, h14, h63, h61, h24, h38, h11, h81, h79, h10, h84, h96 ;
r62 : h76, h85, h55, h99, h61, h40, h91, h26, h35, h10, h87, h88, h38, h32, h3 ;
r63 : h45, h50, h70, h43, h37, h17, h11, h85, h38, h48, h61, h83, h96, h57, h22 ;
r64 : h58, h3, h78, h63, h39, h37, h1, h48, h32, h20, h9, h61, h27, h69, h11 ;
r65 : h11, h3, h61, h96, h90, h37, h67, h78, h38, h55, h94, h9, h27, h29, h48 ;
r66 : h9, h63, h27, h48, h74, h75, h91, h7, h39, h85, h84, h3, h96, h37, h99 ;
r67 : h96, h38, h78, h40, h3, h23, h35, h12, h58, h63, h79, h75, h77, h34, h94 ;
r68 : h20, h2, h32, h33, h85, h12, h90, h96, h70, h57, h53, h61, h63, h62, h1 ;
r69 : h2, h67, h32, h5, h40, h38, h96, h68, h85, h99, h39, h53, h63, h61, h73 ;
r70 : h5, h90, h40, h82, h61, h78, h96, h73, h69, h43, h33, h99, h86, h72, h67 ;
r71 : h88, h37, h33, h5, h75, h84, h3, h26, h76, h9, h20, h96, h68, h71, h43 ;
r72 : h43, h62, h61, h78, h68, h59, h20, h41, h57, h63, h48, h5, h38, h90, h85 ;
r73 : h100, h33, h26, h25, h23, h70, h82, h35, h11, h48, h99, h84, h17, h61, h50 ;
r74 : h30, h16, h53, h38, h96, h11, h61, h22, h41, h3, h48, h32, h26, h56, h89 ;
r75 : h90, h75, h15, h54, h71, h11, h45, h62, h94, h72, h96, h67, h37, h21, h18 ;
r76 : h75, h3, h67, h40, h76, h68, h27, h59, h18, h22, h91, h85, h17, h88, h94 ;
r77 : h83, h12, h61, h10, h78, h48, h38, h68, h30, h63, h3, h57, h43, h96, h62 ;
