@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h30 (5, 10), h69 (8, 10), h78 (5, 10), h76 (0, 10), h47 (2, 10), h10 (3, 10), h25 (10, 10), h97 (8, 10), h56 (4, 10), h57 (6, 10), h46 (7, 10), h68 (10, 10), h64 (9, 10), h92 (8, 10), h60 (10, 10), h21 (7, 10), h52 (8, 10), h49 (3, 10), h45 (6, 10), h31 (9, 10), h36 (3, 10), h83 (8, 10), h81 (4, 10), h39 (9, 10), h67 (3, 10), h14 (3, 10), h82 (7, 10), h12 (9, 10), h28 (7, 10), h51 (8, 10), h15 (5, 10), h17 (5, 10), h84 (4, 10), h42 (4, 10), h7 (9, 10), h27 (8, 10), h87 (0, 10), h35 (1, 10), h96 (1, 10), h58 (2, 10), h61 (4, 10), h90 (6, 10), h4 (8, 10), h63 (10, 10), h16 (6, 10), h22 (5, 10), h73 (7, 10), h66 (1, 10), h3 (5, 10), h75 (7, 10), h50 (2, 10), h89 (5, 10), h9 (8, 10), h5 (1, 10), h41 (3, 10), h38 (2, 10), h93 (4, 10), h70 (6, 10), h54 (6, 10), h53 (9, 10), h19 (8, 10), h26 (6, 10), h79 (9, 10), h2 (10, 10), h77 (4, 10), h91 (7, 10), h95 (8, 10), h33 (7, 10), h20 (0, 10), h18 (0, 10), h1 (8, 10), h85 (3, 10), h6 (0, 10), h88 (2, 10), h74 (3, 10), h44 (5, 10), h13 (0, 10), h59 (2, 10), h98 (6, 10), h24 (4, 10), h48 (6, 10), h94 (4, 10), h80 (2, 10), h86 (3, 10), h43 (9, 10), h65 (0, 10), h8 (1, 10), h72 (10, 10), h40 (1, 10), h29 (9, 10), h11 (6, 10), h99 (4, 10), h100 (7, 10), h34 (1, 10), h55 (0, 10), h32 (4, 10), h71 (7, 10), h23 (10, 10), h62 (9, 10), h37 (6, 10) ;
@End

@PreferenceListsA
r1 : h42, h87, h48, h55, h83, h20, h78, h1, h56, h40, h67, h43, h33, h100, h82, h91, h45, h17, h99, h95, h35, h15, h49, h30, h7, h28, h58, h72, h6, h71, h37, h16, h85, h74, h96, h51, h60, h13, h21, h47, h32, h3, h52, h27, h69, h25, h12, h79, h29, h10 ;
r2 : h30, h20, h21, h35, h95, h45, h60, h28, h87, h6, h29, h93, h91, h61, h82, h33, h71, h42, h13, h98, h32, h85, h94, h72, h56, h51, h76, h49, h97, h100, h78, h43, h16, h24, h73, h62, h34, h22, h8, h41, h27, h25, h53, h67, h1, h48, h12, h40, h55, h19 ;
r3 : h100, h91, h33, h1, h20, h24, h74, h90, h7, h76, h60, h40, h49, h5, h10, h22, h13, h67, h16, h28, h25, h84, h79, h45, h62, h87, h21, h26, h82, h42, h3, h36, h96, h83, h55, h52, h89, h68, h85, h35, h34, h9, h19, h37, h57, h65, h15, h61, h41, h72 ;
r4 : h1, h34, h49, h60, h96, h30, h45, h95, h16, h61, h97, h25, h38, h20, h87, h42, h71, h33, h52, h40, h6, h57, h67, h62, h91, h82, h7, h11, h8, h78, h9, h13, h28, h72, h65, h100, h74, h98, h75, h35, h17, h15, h85, h93, h10, h39, h19, h3, h81, h43 ;
r5 : h40, h7, h46, h72, h95, h67, h45, h78, h20, h17, h42, h87, h13, h16, h49, h28, h26, h6, h96, h1, h43, h19, h41, h97, h71, h33, h35, h62, h60, h90, h15, h68, h93, h91, h65, h8, h55, h61, h83, h94, h56, h85, h73, h100, h53, h18, h30, h25, h11, h77 ;
r6 : h50, h95, h49, h20, h51, h67, h15, h40, h72, h78, h13, h33, h60, h6, h82, h45, h34, h83, h100, h96, h71, h39, h1, h9, h10, h91, h55, h43, h22, h61, h27, h26, h73, h75, h52, h68, h36, h41, h30, h42, h8, h35, h16, h62, h63, h18, h97, h7, h90, h28 ;
r7 : h91, h96, h100, h87, h34, h18, h86, h8, h35, h67, h71, h95, h6, h33, h20, h60, h42, h30, h43, h16, h49, h78, h3, h12, h40, h61, h19, h90, h17, h62, h45, h54, h27, h75, h97, h92, h46, h72, h4, h10, h29, h82, h7, h1, h74, h32, h69, h38, h28, h79 ;
r8 : h82, h62, h87, h1, h34, h49, h71, h7, h20, h40, h17, h72, h60, h67, h61, h26, h8, h41, h16, h42, h33, h3, h32, h28, h100, h69, h57, h10, h79, h15, h45, h46, h50, h9, h39, h85, h25, h30, h6, h37, h96, h91, h95, h13, h65, h93, h73, h75, h90, h56 ;
r9 : h91, h96, h38, h9, h1, h35, h75, h46, h32, h98, h65, h90, h15, h87, h82, h93, h20, h52, h29, h45, h40, h67, h80, h57, h49, h62, h85, h3, h30, h41, h71, h55, h100, h7, h8, h26, h95, h78, h13, h34, h33, h99, h4, h39, h72, h69, h28, h81, h18, h42 ;
r10 : h62, h1, h26, h67, h42, h34, h45, h69, h96, h100, h95, h8, h49, h30, h6, h76, h55, h4, h98, h40, h94, h72, h28, h15, h77, h99, h56, h39, h91, h13, h73, h35, h78, h61, h93, h41, h57, h46, h20, h44, h60, h88, h21, h12, h51, h75, h64, h36, h83, h81 ;
r11 : h78, h49, h56, h92, h10, h91, h5, h30, h100, h53, h1, h46, h7, h39, h81, h60, h45, h21, h29, h72, h40, h85, h34, h6, h75, h67, h20, h98, h8, h87, h13, h99, h42, h41, h3, h62, h14, h55, h74, h95, h69, h26, h33, h9, h96, h19, h71, h37, h90, h38 ;
r12 : h87, h91, h34, h100, h69, h28, h11, h8, h49, h54, h40, h6, h41, h72, h51, h95, h26, h1, h73, h71, h20, h42, h45, h3, h62, h29, h21, h78, h65, h96, h10, h93, h84, h77, h30, h17, h9, h92, h33, h13, h67, h60, h18, h47, h5, h83, h85, h90, h57, h81 ;
r13 : h16, h55, h78, h80, h20, h82, h10, h45, h93, h1, h85, h24, h65, h69, h43, h92, h49, h8, h62, h13, h72, h30, h100, h7, h47, h40, h60, h18, h90, h96, h28, h38, h42, h51, h4, h5, h22, h41, h34, h91, h66, h9, h95, h6, h57, h81, h33, h87, h63, h61 ;
r14 : h98, h23, h28, h85, h45, h9, h49, h38, h30, h95, h100, h81, h26, h40, h15, h91, h66, h6, h67, h82, h92, h4, h54, h60, h8, h7, h96, h34, h83, h97, h1, h51, h12, h99, h72, h20, h52, h33, h29, h3, h42, h71, h57, h87, h75, h78, h35, h13, h74, h41 ;
r15 : h1, h23, h95, h7, h65, h15, h60, h45, h12, h71, h17, h87, h8, h57, h69, h40, h75, h29, h46, h90, h20, h68, h78, h81, h49, h33, h52, h25, h30, h64, h62, h100, h91, h77, h85, h6, h5, h82, h42, h13, h97, h61, h28, h18, h66, h3, h76, h70, h96, h74 ;
r16 : h20, h21, h43, h49, h50, h34, h42, h8, h76, h6, h87, h40, h9, h100, h13, h60, h1, h53, h81, h69, h82, h73, h62, h45, h35, h4, h11, h78, h83, h33, h80, h61, h72, h41, h30, h46, h48, h38, h64, h95, h17, h93, h19, h85, h52, h3, h26, h96, h91, h71 ;
r17 : h1, h8, h72, h26, h96, h13, h6, h40, h87, h62, h95, h67, h50, h64, h84, h63, h49, h74, h43, h81, h97, h46, h85, h15, h35, h94, h91, h90, h14, h39, h83, h33, h92, h51, h30, h76, h69, h34, h29, h68, h44, h98, h89, h20, h3, h16, h45, h41, h42, h17 ;
r18 : h82, h100, h91, h95, h42, h20, h49, h1, h40, h8, h60, h46, h28, h45, h61, h98, h16, h69, h30, h34, h33, h83, h72, h57, h43, h81, h96, h87, h97, h44, h12, h85, h6, h17, h41, h53, h58, h92, h71, h4, h48, h39, h13, h50, h5, h37, h67, h15, h78, h51 ;
r19 : h27, h52, h10, h76, h67, h61, h75, h1, h78, h58, h59, h43, h88, h91, h17, h49, h20, h85, h4, h82, h62, h35, h93, h40, h69, h42, h72, h45, h65, h94, h60, h18, h74, h7, h36, h41, h34, h8, h28, h87, h13, h95, h9, h80, h73, h96, h100, h71, h6, h25 ;
r20 : h92, h34, h1, h78, h40, h52, h20, h12, h35, h87, h96, h91, h3, h58, h65, h30, h66, h72, h15, h45, h28, h93, h83, h98, h50, h69, h74, h36, h90, h49, h100, h95, h19, h8, h61, h16, h13, h62, h42, h71, h53, h46, h85, h33, h38, h18, h81, h51, h43, h41 ;
r21 : h36, h96, h55, h49, h91, h45, h78, h26, h37, h98, h93, h74, h16, h72, h66, h81, h62, h97, h25, h13, h40, h35, h77, h27, h42, h41, h60, h30, h17, h20, h22, h4, h9, h67, h6, h82, h50, h43, h95, h69, h92, h85, h76, h19, h83, h14, h1, h80, h34, h39 ;
r22 : h96, h60, h95, h42, h16, h45, h1, h19, h83, h25, h41, h13, h98, h15, h6, h34, h17, h49, h20, h40, h100, h50, h55, h33, h78, h72, h28, h26, h30, h10, h94, h52, h92, h91, h61, h43, h47, h8, h62, h7, h64, h71, h68, h35, h54, h73, h67, h86, h39, h87 ;
r23 : h42, h60, h6, h37, h33, h45, h96, h95, h91, h87, h100, h41, h55, h76, h67, h3, h1, h92, h40, h4, h20, h68, h69, h13, h83, h49, h35, h77, h62, h53, h30, h74, h14, h9, h8, h34, h32, h78, h65, h52, h81, h70, h27, h93, h22, h56, h61, h97, h10, h16 ;
r24 : h20, h28, h49, h15, h6, h55, h91, h63, h32, h33, h94, h16, h8, h13, h60, h62, h100, h92, h65, h78, h67, h69, h87, h10, h61, h89, h79, h51, h98, h75, h43, h53, h22, h48, h40, h73, h82, h9, h19, h81, h45, h38, h3, h42, h34, h47, h59, h54, h96, h2 ;
r25 : h50, h69, h76, h75, h78, h42, h96, h41, h35, h95, h7, h45, h81, h30, h55, h20, h60, h43, h28, h71, h16, h25, h40, h34, h49, h85, h100, h8, h33, h1, h67, h92, h91, h65, h93, h72, h6, h18, h47, h2, h26, h87, h15, h46, h61, h83, h62, h13, h38, h36 ;
r26 : h61, h8, h45, h6, h81, h100, h62, h94, h4, h42, h60, h3, h40, h30, h25, h95, h13, h74, h56, h78, h87, h49, h12, h65, h16, h28, h96, h1, h14, h89, h23, h27, h79, h69, h98, h20, h75, h9, h10, h76, h15, h58, h39, h33, h7, h55, h71, h99, h85, h11 ;
r27 : h40, h35, h85, h26, h91, h16, h43, h100, h25, h78, h13, h61, h52, h39, h51, h47, h87, h55, h83, h79, h20, h8, h76, h45, h97, h98, h62, h72, h58, h82, h4, h60, h17, h30, h74, h95, h1, h69, h92, h28, h77, h67, h68, h22, h86, h49, h34, h75, h42, h6 ;
