@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h10 (9, 10), h20 (0, 10), h72 (6, 10), h45 (6, 10), h98 (3, 10), h41 (9, 10), h59 (6, 10), h7 (5, 10), h70 (10, 10), h65 (2, 10), h74 (10, 10), h95 (2, 10), h80 (1, 10), h66 (4, 10), h43 (10, 10), h16 (4, 10), h2 (1, 10), h25 (8, 10), h48 (6, 10), h73 (0, 10), h55 (7, 10), h26 (7, 10), h71 (1, 10), h29 (6, 10), h34 (0, 10), h61 (9, 10), h89 (0, 10), h56 (8, 10), h46 (2, 10), h84 (1, 10), h13 (6, 10), h36 (1, 10), h96 (9, 10), h63 (10, 10), h14 (2, 10), h22 (4, 10), h6 (0, 10), h31 (1, 10), h47 (0, 10), h91 (10, 10), h50 (10, 10), h49 (0, 10), h12 (0, 10), h69 (1, 10), h35 (0, 10), h83 (7, 10), h4 (5, 10), h28 (3, 10), h64 (10, 10), h24 (4, 10), h17 (8, 10), h39 (1, 10), h11 (6, 10), h51 (8, 10), h52 (4, 10), h58 (8, 10), h85 (5, 10), h86 (0, 10), h33 (5, 10), h3 (10, 10), h68 (7, 10), h88 (0, 10), h78 (5, 10), h19 (7, 10), h94 (7, 10), h87 (6, 10), h44 (2, 10), h99 (2, 10), h90 (5, 10), h18 (0, 10), h40 (3, 10), h15 (0, 10), h30 (7, 10), h8 (2, 10), h21 (1, 10), h82 (8, 10), h42 (4, 10), h57 (1, 10), h92 (0, 10), h76 (0, 10), h37 (6, 10), h27 (3, 10), h54 (2, 10), h67 (4, 10), h38 (3, 10), h62 (2, 10), h100 (1, 10), h81 (8, 10), h23 (2, 10), h75 (3, 10), h32 (9, 10), h97 (7, 10), h93 (1, 10), h1 (1, 10), h79 (7, 10), h5 (1, 10), h77 (4, 10), h53 (1, 10), h9 (10, 10), h60 (9, 10) ;
@End

@PreferenceListsA
r1 : h49, h71, h96, h95, h99, h41, h22, h69, h74, h6, h97, h20, h56, h53, h46, h78, h31, h4, h37, h50, h24, h10, h43, h23, h54, h3, h25, h73, h33, h98, h7, h90, h36, h93, h39, h80, h63, h19, h5, h45, h42, h67, h77, h14, h2, h72, h92, h65, h27, h83 ;
r2 : h85, h40, h56, h71, h89, h96, h67, h12, h20, h53, h68, h54, h77, h37, h2, h25, h70, h4, h98, h49, h23, h3, h61, h72, h24, h1, h95, h8, h78, h39, h15, h90, h94, h5, h33, h82, h19, h63, h31, h11, h47, h18, h88, h42, h46, h65, h87, h43, h22, h51 ;
r3 : h59, h93, h43, h37, h14, h88, h33, h38, h20, h42, h47, h39, h95, h85, h54, h52, h24, h31, h15, h90, h49, h87, h25, h7, h56, h74, h91, h22, h78, h41, h53, h69, h73, h82, h99, h50, h96, h36, h63, h98, h61, h16, h62, h68, h40, h76, h23, h86, h18, h72 ;
r4 : h18, h25, h97, h90, h95, h54, h37, h71, h20, h7, h87, h99, h5, h40, h51, h33, h63, h74, h3, h94, h42, h56, h91, h39, h49, h23, h82, h24, h62, h70, h10, h31, h53, h14, h2, h15, h41, h44, h38, h58, h50, h65, h100, h61, h98, h96, h88, h36, h46, h45 ;
r5 : h2, h53, h31, h22, h54, h42, h74, h99, h62, h33, h23, h49, h39, h68, h24, h85, h78, h10, h16, h88, h82, h79, h20, h6, h14, h90, h70, h77, h27, h37, h59, h46, h63, h25, h3, h43, h50, h87, h96, h5, h76, h98, h95, h19, h47, h12, h94, h51, h81, h66 ;
r6 : h53, h42, h96, h39, h61, h4, h56, h90, h94, h20, h37, h78, h70, h82, h2, h89, h11, h95, h31, h77, h23, h7, h40, h74, h67, h24, h72, h22, h43, h18, h59, h25, h91, h47, h33, h15, h93, h10, h87, h6, h81, h52, h46, h76, h69, h8, h1, h63, h41, h14 ;
r7 : h59, h1, h96, h100, h13, h65, h69, h37, h87, h53, h20, h68, h25, h76, h63, h33, h61, h52, h90, h22, h91, h82, h3, h62, h42, h41, h43, h54, h77, h94, h45, h98, h40, h16, h4, h31, h47, h74, h78, h24, h26, h81, h56, h72, h97, h12, h50, h18, h2, h10 ;
r8 : h52, h4, h100, h70, h37, h80, h43, h39, h83, h71, h15, h49, h53, h72, h99, h96, h14, h20, h74, h91, h56, h85, h2, h68, h42, h16, h40, h33, h23, h41, h67, h1, h77, h61, h90, h22, h21, h11, h88, h54, h95, h76, h66, h25, h98, h94, h10, h44, h13, h6 ;
r9 : h18, h37, h69, h74, h13, h96, h14, h7, h57, h77, h62, h16, h25, h33, h53, h46, h40, h65, h42, h85, h84, h71, h99, h87, h91, h2, h61, h43, h10, h22, h56, h20, h59, h24, h90, h78, h39, h54, h98, h3, h4, h9, h64, h76, h63, h68, h44, h67, h94, h23 ;
r10 : h90, h15, h53, h16, h78, h99, h42, h27, h72, h33, h37, h22, h24, h89, h67, h49, h12, h96, h41, h54, h25, h4, h46, h79, h77, h82, h71, h19, h2, h63, h91, h76, h43, h83, h34, h3, h6, h20, h10, h58, h93, h50, h47, h70, h66, h56, h23, h74, h45, h18 ;
r11 : h82, h19, h71, h95, h1, h89, h12, h43, h32, h49, h61, h36, h6, h46, h92, h10, h42, h3, h39, h53, h14, h7, h31, h27, h54, h59, h76, h94, h33, h96, h37, h78, h63, h68, h79, h22, h25, h74, h20, h21, h56, h52, h91, h93, h23, h24, h45, h41, h2, h86 ;
r12 : h78, h67, h25, h83, h24, h49, h54, h34, h68, h94, h52, h70, h37, h74, h14, h96, h10, h50, h40, h31, h18, h53, h22, h42, h33, h5, h4, h71, h82, h39, h46, h95, h41, h16, h23, h47, h15, h62, h89, h80, h98, h20, h55, h84, h27, h77, h90, h79, h69, h6 ;
r13 : h81, h82, h89, h42, h14, h94, h56, h22, h7, h52, h34, h98, h37, h78, h68, h20, h33, h95, h46, h47, h90, h93, h54, h59, h31, h74, h4, h41, h25, h85, h39, h79, h1, h96, h48, h19, h15, h30, h69, h77, h49, h60, h18, h5, h87, h24, h50, h72, h71, h61 ;
r14 : h45, h87, h53, h63, h22, h24, h13, h47, h26, h60, h68, h52, h25, h16, h77, h33, h19, h3, h11, h37, h91, h65, h41, h54, h90, h14, h62, h44, h76, h42, h74, h66, h70, h6, h15, h93, h94, h31, h64, h96, h75, h69, h98, h20, h56, h72, h61, h39, h40, h36 ;
r15 : h7, h2, h90, h33, h98, h47, h54, h70, h37, h20, h58, h59, h43, h14, h15, h56, h61, h23, h53, h19, h74, h67, h17, h26, h87, h84, h91, h94, h96, h42, h6, h49, h12, h25, h99, h95, h4, h5, h32, h52, h40, h89, h62, h24, h51, h39, h82, h41, h77, h71 ;
r16 : h74, h85, h95, h50, h37, h29, h33, h1, h78, h94, h82, h67, h7, h96, h77, h98, h97, h40, h91, h19, h48, h22, h88, h81, h53, h20, h36, h42, h47, h46, h63, h31, h100, h25, h4, h39, h89, h54, h76, h23, h41, h43, h71, h56, h26, h59, h60, h11, h72, h32 ;
r17 : h33, h52, h39, h56, h53, h16, h73, h62, h79, h37, h5, h81, h40, h42, h90, h98, h22, h20, h31, h24, h91, h3, h23, h85, h83, h19, h47, h87, h65, h25, h68, h1, h94, h95, h88, h77, h57, h7, h61, h49, h74, h72, h96, h84, h69, h14, h67, h43, h71, h54 ;
r18 : h37, h22, h61, h20, h56, h68, h90, h91, h1, h14, h10, h52, h93, h53, h98, h44, h71, h33, h85, h43, h81, h42, h23, h80, h67, h54, h4, h24, h69, h74, h7, h26, h96, h82, h76, h72, h19, h25, h99, h63, h87, h39, h77, h57, h16, h2, h46, h78, h40, h84 ;
r19 : h16, h22, h24, h23, h26, h94, h20, h37, h78, h4, h40, h25, h49, h46, h39, h42, h83, h72, h53, h74, h2, h77, h54, h100, h19, h69, h10, h1, h29, h58, h32, h90, h63, h56, h91, h66, h98, h50, h52, h70, h13, h33, h76, h14, h59, h31, h61, h89, h67, h81 ;
r20 : h39, h90, h43, h68, h74, h20, h46, h25, h98, h42, h22, h67, h33, h96, h76, h59, h60, h54, h3, h56, h5, h37, h78, h91, h7, h1, h72, h28, h31, h19, h95, h53, h83, h85, h40, h100, h49, h66, h82, h94, h79, h57, h26, h63, h62, h6, h47, h70, h77, h32 ;
r21 : h37, h15, h13, h69, h98, h96, h45, h2, h53, h85, h25, h94, h22, h39, h56, h54, h82, h74, h91, h8, h42, h50, h40, h12, h26, h80, h72, h49, h1, h20, h36, h84, h41, h68, h10, h46, h47, h63, h16, h43, h23, h67, h88, h24, h5, h33, h31, h95, h77, h71 ;
r22 : h39, h25, h62, h74, h53, h68, h78, h31, h71, h22, h88, h90, h12, h56, h49, h77, h42, h14, h23, h11, h50, h85, h16, h15, h96, h59, h69, h46, h37, h63, h6, h58, h3, h33, h52, h72, h20, h2, h83, h54, h41, h82, h47, h87, h94, h99, h40, h43, h70, h98 ;
r23 : h78, h25, h85, h39, h9, h19, h38, h7, h94, h40, h82, h60, h98, h74, h66, h23, h86, h33, h20, h53, h13, h63, h4, h1, h52, h37, h54, h91, h71, h61, h97, h46, h16, h99, h6, h12, h14, h87, h48, h3, h95, h67, h56, h11, h90, h83, h50, h47, h77, h45 ;
r24 : h63, h75, h40, h96, h90, h13, h49, h35, h77, h72, h73, h1, h53, h64, h34, h22, h42, h68, h95, h65, h17, h29, h24, h37, h33, h98, h58, h94, h87, h54, h88, h25, h3, h67, h7, h20, h71, h41, h16, h56, h91, h21, h99, h76, h39, h2, h70, h46, h27, h4 ;
r25 : h69, h56, h95, h20, h42, h88, h96, h47, h71, h74, h6, h67, h3, h25, h44, h76, h57, h43, h53, h23, h37, h65, h94, h87, h39, h90, h19, h59, h73, h77, h46, h63, h68, h4, h66, h8, h70, h49, h18, h41, h24, h15, h14, h78, h50, h85, h48, h54, h33, h26 ;
r26 : h37, h44, h42, h20, h94, h56, h19, h85, h22, h14, h91, h31, h87, h69, h90, h72, h74, h24, h98, h50, h88, h66, h46, h5, h15, h68, h3, h53, h25, h77, h33, h63, h47, h39, h1, h16, h83, h41, h27, h51, h6, h76, h65, h54, h71, h45, h59, h73, h82, h40 ;
r27 : h49, h87, h42, h11, h25, h23, h33, h78, h65, h77, h53, h66, h3, h56, h10, h37, h24, h6, h93, h94, h20, h4, h99, h85, h59, h22, h46, h80, h96, h82, h2, h98, h90, h95, h15, h50, h100, h7, h5, h97, h83, h41, h63, h1, h40, h62, h52, h74, h14, h31 ;
