@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h69 (4, 10), h43 (4, 10), h73 (7, 10), h6 (0, 10), h20 (6, 10), h80 (8, 10), h48 (3, 10), h37 (5, 10), h55 (10, 10), h57 (2, 10), h28 (10, 10), h51 (6, 10), h11 (4, 10), h23 (3, 10), h64 (2, 10), h70 (2, 10), h19 (5, 10), h5 (3, 10), h24 (2, 10), h22 (3, 10), h44 (3, 10), h97 (0, 10), h61 (7, 10), h83 (5, 10), h12 (9, 10), h29 (5, 10), h60 (1, 10), h65 (4, 10), h2 (7, 10), h39 (5, 10), h40 (6, 10), h1 (8, 10), h17 (0, 10), h77 (8, 10), h7 (10, 10), h95 (3, 10), h56 (4, 10), h92 (5, 10), h63 (6, 10), h86 (0, 10), h100 (5, 10), h67 (4, 10), h9 (7, 10), h71 (1, 10), h31 (9, 10), h46 (0, 10), h33 (4, 10), h16 (1, 10), h26 (9, 10), h34 (0, 10), h27 (4, 10), h91 (0, 10), h62 (1, 10), h49 (6, 10), h66 (0, 10), h99 (2, 10), h52 (5, 10), h72 (7, 10), h38 (7, 10), h78 (7, 10), h41 (7, 10), h79 (4, 10), h45 (3, 10), h68 (2, 10), h88 (5, 10), h32 (10, 10), h4 (2, 10), h89 (7, 10), h14 (4, 10), h13 (7, 10), h96 (7, 10), h10 (8, 10), h3 (1, 10), h75 (1, 10), h87 (10, 10), h30 (3, 10), h25 (9, 10), h53 (7, 10), h85 (3, 10), h84 (1, 10), h47 (0, 10), h36 (9, 10), h42 (2, 10), h35 (9, 10), h59 (3, 10), h90 (8, 10), h94 (1, 10), h50 (4, 10), h15 (3, 10), h82 (6, 10), h81 (0, 10), h58 (3, 10), h21 (7, 10), h18 (5, 10), h54 (4, 10), h74 (1, 10), h98 (0, 10), h93 (6, 10), h76 (9, 10), h8 (5, 10) ;
@End

@PreferenceListsA
r1 : h13, h26, h69, h93, h54, h2, h94, h74, h9, h90, h34, h60, h81, h15, h28, h3, h12, h87, h80, h76, h57, h72, h44, h39, h29, h98, h52, h45, h61, h40, h27, h11, h20, h82, h85, h6, h22, h10, h91, h42, h73, h59, h8, h64, h30, h48, h55, h31, h84, h71 ;
r2 : h35, h84, h31, h27, h48, h13, h6, h94, h93, h15, h41, h3, h18, h34, h49, h61, h63, h76, h26, h33, h80, h81, h16, h73, h19, h74, h10, h91, h82, h44, h72, h45, h60, h54, h21, h89, h98, h53, h71, h75, h57, h97, h2, h59, h20, h69, h46, h77, h65, h32 ;
r3 : h13, h22, h39, h18, h27, h65, h69, h89, h2, h61, h7, h76, h41, h73, h44, h34, h19, h9, h91, h98, h82, h57, h84, h68, h72, h31, h40, h66, h54, h35, h93, h87, h74, h28, h85, h96, h53, h71, h56, h16, h94, h97, h21, h48, h20, h81, h4, h49, h3, h12 ;
r4 : h71, h63, h26, h57, h72, h33, h95, h27, h44, h18, h91, h48, h16, h81, h19, h84, h13, h21, h25, h90, h94, h31, h53, h41, h78, h73, h35, h49, h34, h55, h99, h28, h82, h22, h89, h83, h30, h85, h92, h61, h97, h29, h69, h2, h20, h59, h15, h79, h87, h6 ;
r5 : h82, h69, h15, h94, h26, h90, h32, h89, h84, h10, h93, h57, h48, h99, h85, h49, h13, h31, h18, h77, h12, h34, h81, h79, h27, h33, h21, h28, h64, h3, h19, h25, h80, h61, h73, h35, h9, h53, h44, h100, h65, h74, h54, h96, h55, h39, h8, h72, h40, h46 ;
r6 : h61, h94, h56, h85, h21, h89, h18, h68, h13, h71, h93, h84, h27, h31, h44, h49, h83, h29, h55, h74, h35, h48, h53, h10, h90, h3, h78, h22, h81, h77, h91, h34, h57, h58, h28, h25, h97, h60, h12, h4, h40, h82, h16, h9, h33, h7, h6, h65, h20, h26 ;
r7 : h73, h23, h6, h76, h9, h75, h85, h44, h13, h82, h22, h29, h93, h69, h61, h78, h90, h34, h10, h84, h92, h63, h47, h40, h60, h49, h94, h74, h86, h65, h20, h54, h4, h3, h28, h81, h58, h31, h35, h27, h72, h89, h21, h12, h48, h26, h52, h57, h19, h18 ;
r8 : h78, h55, h82, h13, h26, h3, h69, h4, h45, h27, h34, h33, h21, h2, h16, h91, h72, h35, h93, h31, h41, h74, h28, h22, h39, h48, h61, h6, h81, h18, h40, h25, h85, h83, h84, h68, h62, h65, h56, h10, h90, h9, h53, h95, h94, h12, h71, h66, h49, h88 ;
r9 : h10, h92, h94, h13, h44, h60, h9, h8, h58, h82, h21, h16, h31, h72, h7, h27, h69, h93, h45, h53, h4, h81, h85, h29, h18, h48, h76, h25, h62, h33, h77, h34, h89, h91, h51, h61, h73, h26, h49, h84, h52, h70, h3, h50, h41, h40, h42, h6, h19, h83 ;
r10 : h68, h31, h41, h73, h13, h90, h78, h2, h9, h35, h22, h26, h18, h16, h8, h64, h37, h51, h81, h27, h6, h89, h19, h25, h62, h72, h69, h95, h34, h3, h94, h84, h44, h49, h10, h4, h98, h29, h91, h40, h57, h63, h48, h85, h14, h33, h82, h70, h53, h76 ;
r11 : h72, h45, h40, h98, h13, h35, h34, h73, h9, h94, h90, h44, h89, h48, h85, h12, h55, h84, h31, h18, h26, h20, h76, h74, h69, h54, h64, h93, h29, h68, h87, h4, h27, h22, h28, h3, h25, h82, h41, h21, h61, h16, h39, h2, h15, h65, h66, h10, h78, h97 ;
r12 : h81, h89, h34, h73, h94, h4, h16, h69, h21, h49, h35, h65, h93, h2, h78, h18, h19, h25, h71, h3, h72, h6, h13, h91, h44, h55, h27, h85, h82, h40, h20, h84, h9, h48, h31, h83, h15, h51, h96, h54, h29, h59, h7, h45, h90, h99, h22, h74, h12, h28 ;
r13 : h73, h44, h16, h20, h13, h92, h21, h39, h53, h34, h91, h3, h80, h18, h27, h99, h26, h60, h9, h6, h78, h2, h35, h84, h71, h82, h48, h72, h29, h57, h12, h49, h85, h10, h33, h54, h93, h89, h69, h37, h81, h52, h64, h25, h97, h90, h8, h41, h19, h63 ;
r14 : h94, h27, h76, h45, h33, h51, h16, h9, h93, h85, h31, h41, h34, h25, h72, h40, h10, h26, h39, h48, h62, h73, h84, h98, h57, h15, h30, h49, h13, h54, h28, h2, h69, h12, h19, h79, h22, h74, h77, h32, h44, h55, h90, h83, h35, h64, h63, h3, h87, h20 ;
r15 : h62, h72, h28, h66, h33, h2, h55, h34, h68, h60, h46, h69, h58, h78, h3, h27, h16, h89, h31, h84, h87, h80, h91, h35, h90, h22, h13, h94, h57, h85, h76, h44, h49, h14, h43, h51, h93, h97, h96, h73, h18, h82, h61, h95, h52, h99, h100, h8, h21, h81 ;
r16 : h72, h8, h82, h12, h81, h9, h64, h37, h31, h6, h93, h80, h58, h68, h33, h49, h57, h97, h60, h26, h16, h89, h62, h69, h13, h10, h44, h94, h34, h71, h2, h22, h28, h99, h88, h35, h41, h55, h25, h61, h27, h4, h78, h53, h42, h73, h3, h87, h40, h91 ;
r17 : h94, h77, h57, h51, h71, h84, h80, h18, h63, h13, h66, h69, h35, h56, h33, h29, h62, h27, h34, h26, h19, h49, h55, h76, h79, h81, h3, h85, h41, h42, h82, h52, h75, h88, h95, h98, h72, h65, h40, h37, h25, h78, h93, h91, h45, h28, h73, h12, h16, h44 ;
r18 : h20, h61, h83, h3, h26, h84, h13, h72, h16, h76, h37, h63, h33, h2, h75, h85, h82, h69, h10, h25, h35, h94, h49, h88, h60, h18, h87, h74, h12, h55, h41, h93, h89, h29, h31, h34, h81, h71, h58, h40, h62, h6, h57, h52, h4, h54, h27, h7, h28, h22 ;
r19 : h37, h9, h68, h35, h30, h81, h54, h48, h89, h41, h13, h94, h72, h18, h19, h40, h31, h26, h3, h82, h24, h34, h80, h73, h69, h84, h49, h16, h93, h57, h92, h45, h99, h74, h21, h90, h55, h61, h78, h25, h53, h27, h62, h10, h33, h65, h28, h39, h100, h66 ;
r20 : h93, h10, h13, h81, h9, h72, h78, h73, h22, h69, h91, h49, h3, h24, h94, h85, h27, h68, h58, h33, h41, h31, h83, h16, h34, h74, h53, h2, h55, h97, h39, h48, h54, h84, h89, h100, h21, h45, h51, h66, h59, h26, h60, h37, h87, h76, h65, h15, h82, h12 ;
r21 : h13, h34, h94, h54, h37, h22, h43, h48, h84, h75, h58, h2, h35, h85, h93, h91, h39, h55, h31, h27, h18, h82, h10, h57, h72, h99, h16, h73, h60, h44, h7, h100, h62, h69, h42, h98, h80, h26, h3, h20, h61, h64, h53, h96, h81, h21, h78, h33, h40, h45 ;
r22 : h73, h13, h40, h69, h53, h54, h21, h57, h64, h52, h29, h10, h20, h79, h49, h68, h97, h7, h84, h72, h89, h31, h11, h3, h16, h19, h27, h85, h35, h9, h94, h28, h34, h61, h66, h33, h48, h55, h25, h43, h12, h81, h90, h91, h74, h32, h99, h26, h15, h6 ;
r23 : h81, h27, h55, h10, h37, h89, h65, h73, h93, h44, h40, h90, h85, h69, h12, h22, h91, h54, h58, h3, h25, h97, h4, h26, h45, h63, h60, h94, h82, h13, h19, h72, h100, h52, h31, h98, h28, h75, h96, h80, h15, h8, h35, h48, h6, h68, h49, h84, h9, h21 ;
r24 : h15, h63, h3, h76, h13, h73, h81, h69, h72, h27, h6, h44, h9, h95, h84, h97, h79, h19, h33, h98, h55, h94, h60, h67, h80, h16, h10, h62, h54, h34, h52, h57, h45, h38, h43, h35, h64, h65, h49, h61, h36, h85, h74, h31, h83, h89, h7, h26, h68, h93 ;
r25 : h19, h37, h16, h43, h34, h93, h13, h80, h4, h85, h27, h2, h39, h60, h100, h26, h90, h84, h8, h73, h48, h31, h97, h3, h88, h69, h14, h53, h44, h28, h61, h76, h72, h74, h54, h18, h98, h62, h81, h89, h45, h32, h52, h79, h49, h33, h40, h83, h94, h51 ;
r26 : h34, h69, h33, h93, h30, h90, h80, h91, h64, h55, h53, h44, h94, h52, h70, h31, h76, h77, h99, h84, h9, h11, h81, h21, h48, h26, h74, h10, h43, h12, h35, h57, h29, h85, h45, h54, h72, h73, h13, h97, h18, h22, h100, h87, h27, h3, h96, h2, h4, h61 ;
r27 : h10, h69, h25, h28, h41, h3, h60, h100, h34, h19, h12, h89, h13, h29, h65, h82, h68, h39, h94, h90, h45, h74, h59, h7, h83, h81, h40, h48, h85, h84, h61, h15, h93, h73, h62, h30, h76, h20, h57, h47, h18, h44, h27, h26, h91, h72, h64, h49, h80, h4 ;
