@PartitionA
a811, a833, a493, a678, a151, a350, a653, a933, a233, a353, a298, a325, a693, a579, a92, a899, a179, a455, a158, a662, a860, a635, a992, a45, a648, a427, a254, a172, a88, a951, a198, a393, a531, a591, a382, a587, a757, a538, a373, a395, a671, a704, a862, a61, a24, a763, a633, a959, a731, a646, a17, a461, a891, a328, a391, a641, a535, a16, a938, a361, a781, a308, a15, a520, a113, a285, a8, a549, a385, a440, a72, a798, a117, a810, a687, a309, a237, a502, a277, a312, a268, a226, a357, a343, a187, a190, a589, a931, a95, a414, a389, a795, a120, a444, a123, a656, a925, a812, a191, a546, a124, a272, a134, a1, a540, a38, a273, a347, a290, a73, a19, a857, a155, a464, a588, a681, a809, a269, a921, a51, a762, a104, a683, a886, a715, a473, a770, a416, a111, a27, a396, a20, a428, a966, a507, a252, a659, a159, a943, a281, a379, a813, a69, a701, a706, a832, a96, a105, a304, a50, a374, a260, a436, a110, a675, a271, a14, a610, a296, a130, a249, a412, a963, a522, a39, a618, a220, a278, a431, a534, a372, a170, a799, a853, a949, a721, a23, a621, a356, a475, a150, a29, a318, a542, a755, a945, a432, a513, a724, a717, a375, a765, a4, a365, a568, a7, a652, a905, a916, a851, a952, a210, a83, a363, a573, a961, a303, a564, a528, a613, a482, a750, a859, a112, a49, a307, a570, a90, a516, a453, a917, a139, a333, a180, a246, a452, a560, a145, a818, a774, a387, a597, a367, a728, a847, a422, a369, a898, a996, a302, a634, a133, a744, a205, a569, a800, a576, a878, a964, a197, a690, a536, a888, a362, a320, a462, a526, a948, a630, a196, a789, a848, a423, a677, a604, a229, a993, a406, a200, a953, a807, a562, a212, a504, a543, a934, a981, a822, a470, a182, a456, a121, a264, a666, a238, a735, a779, a99, a466, a900, a775, a48, a128, a297, a911, a157, a519, a539, a607, a761, a331, a433, a879, a30, a469, a167, a424, a195, a207, a381, a169, a929, a890, a960, a194, a766, a906, a465, a820, a734, a377, a476, a722, a582, a696, a614, a162, a75, a400, a300, a944, a11, a458, a547, a855, a739, a742, a585, a998, a140, a171, a756, a965, a378, a218, a70, a330, a82, a144, a52, a399, a484, a136, a866, a856, a479, a247, a18, a457, a649, a821, a801, a63, a335, a636, a116, a153, a234, a261, a909, a443, a274, a341, a594, a143, a705, a867, a698, a327, a819, a711, a332, a174, a21, a316, a503, a915, a994, a235, a292, a887, a511, a918, a524, a208, a506, a657, a849, a415, a935, a258, a551, a43, a695, a780, a295, a680, a354, a729, a489, a193, a371, a59, a596, a598, a572, a248, a460, a797, a932, a769, a6, a188, a66, a876, a896, a914, a481, a334, a684, a836, a719, a749, a865, a501, a778, a239, a533, a740, a844, a76, a642, a989, a643, a977, a816, a216, a219, a676, a708, a771, a595, a165, a825, a837, a679, a94, a858, a758, a892, a970, a777, a843, a142, a132, a450, a783, a842, a222, a250, a639, a869, a283, a137, a10, a224, a404, a574, a80, a608, a554, a838, a968, a975, a946, a214, a577, a620, a654, a321, a340, a483, a293, a364, a114, a275, a881, a1000, a209, a571, a286, a81, a669, a154, a107, a380, a25, a168, a324, a759, a700, a785, a448, a93, a625, a868, a839, a199, a622, a624, a532, a702, a861, a270, a322, a98, a276, a555, a885, a491, a973, a904, a265, a664, a764, a786, a723, a449, a590, a294, a480, a920, a563, a368, a802, a751, a413, a148, a403, a627, a805, a988, a31, a346, a499, a508, a421, a240, a561, a398, a22, a230, a435, a615, a225, a605, a692, a251, a623, a919, a496, a776, a713, a651, a408, a617, a160, a831, a999, a326, a967, a930, a665, a714, a601, a889, a986, a185, a806, a710, a514, a35, a147, a550, a760, a390, a913, a206, a263, a287, a545, a366, a87, a599, a686, a42, a808, a64, a668, a737, a370, a942, a488, a420, a926, a338, a743, a388, a746, a987, a13, a166, a108, a748, a782, a823, a177, a804, a845, a223, a517, a256, a980, a409, a402, a647, a103, a979, a726, a156, a339, a609, a897, a699, a74, a884, a3, a106, a467, a553, a583, a691, a463, a593, a351, a521, a752, a924, a672, a176, a26, a60, a245, a439, a33, a173, a215, a497, a544, a791, a983, a841, a236, a978, a65, a2, a644, a405, a997, a523, a259, a56, a384, a685, a244, a392, a581, a732, a824, a204, a417, a518, a77, a829, a619, a606, a477, a213, a850, a313, a707, a556, a875, a89, a530, a228, a527, a426, a345, a451, a486, a738, a873, a525, a863, a78, a515, a279, a282, a995, a454, a667, a880, a485, a85, a115, a329, a146, a305, a203, a407, a565, a626, a940, a91, a211, a697, a895, a586, a152, a472, a872, a817, a908, a359, a101, a41, a912, a429, a956, a703, a192, a490, a578, a138, a500, a725, a826, a280, a937, a767, a794, a289, a434, a658, a127, a164, a492, a972, a566, a645, a183, a314, a840, a990, a306, a394, a674, a954, a36, a753, a941, a5, a135, a232, a342, a730, a852, a874, a28, a602, a982, a84, a611, a358, a537, a814, a958, a629, a419, a592, a243, a266, a947, a603, a348, a9, a803, a291, a410, a319, a383, a79, a161, a548, a47, a747, a962, a317, a903, a787, a262, a46, a175, a301, a360, a923, a688, a119, a231, a558, a907, a118, a32, a498, a830, a227, a510, a950, a984, a163, a68, a720, a310, a736, a355, a976, a71, a109, a854, a871, a893, a716, a694, a788, a352, a184, a584, a336, a37, a12, a131, a315, a397, a425, a628, a835, a637, a494, a253, a445, a242, a974, a122, a487, a221, a673, a834, a125, a529, a186, a661, a745, a663, a459, a478, a401, a40, a741, a991, a441, a54, a323, a284, a939, a411, a616, a638, a55, a541, a100, a67, a288, a772, a955, a957, a682, a796, a718, a828, a62, a126, a495, a910, a189, a34, a447, a768, a773, a438, a430, a864, a446, a201, a827, a793, a257, a922, a58, a557, a97, a129, a600, a217, a181, a894, a437, a727, a255, a512, a474, a815, a670, a792, a754, a631, a559, a709, a344, a376, a241, a418, a790, a141, a471, a580, a902, a57, a632, a971, a552, a102, a660, a689, a712, a53, a178, a650, a575, a442, a640, a969, a936, a509, a882, a655, a877, a337, a870, a985, a267, a567, a846, a86, a44, a349, a149, a883, a468, a928, a505, a386, a299, a202, a311, a733, a784, a901, a927, a612 ;
@End

@PartitionB
b56 (6, 10), b49 (8, 10), b32 (1, 10), b10 (6, 10), b35 (0, 10), b9 (2, 10), b59 (7, 10), b29 (1, 10), b46 (3, 10), b50 (3, 10), b19 (5, 10), b65 (1, 10), b38 (0, 10), b13 (1, 10), b31 (1, 10), b87 (7, 10), b12 (1, 10), b33 (6, 10), b25 (3, 10), b17 (7, 10), b60 (8, 10), b100 (2, 10), b6 (6, 10), b69 (10, 10), b8 (5, 10), b77 (4, 10), b47 (5, 10), b61 (0, 10), b94 (7, 10), b58 (3, 10), b80 (9, 10), b43 (4, 10), b45 (5, 10), b74 (4, 10), b16 (3, 10), b55 (3, 10), b92 (0, 10), b5 (4, 10), b57 (6, 10), b70 (5, 10), b3 (6, 10), b89 (4, 10), b4 (6, 10), b98 (7, 10), b67 (0, 10), b93 (2, 10), b48 (7, 10), b71 (2, 10), b20 (10, 10), b27 (7, 10), b84 (8, 10), b91 (3, 10), b86 (2, 10), b97 (5, 10), b85 (7, 10), b82 (1, 10), b41 (0, 10), b64 (10, 10), b21 (2, 10), b34 (9, 10), b30 (7, 10), b1 (6, 10), b90 (4, 10), b76 (5, 10), b37 (1, 10), b99 (2, 10), b2 (7, 10), b83 (6, 10), b39 (10, 10), b88 (7, 10), b81 (8, 10), b44 (1, 10), b75 (2, 10), b79 (6, 10), b11 (3, 10), b28 (8, 10), b95 (10, 10), b73 (9, 10), b7 (6, 10), b40 (2, 10), b18 (9, 10), b36 (3, 10), b78 (9, 10), b42 (9, 10), b68 (9, 10), b63 (4, 10), b23 (0, 10), b62 (2, 10), b14 (8, 10), b51 (7, 10), b24 (9, 10), b54 (5, 10), b52 (10, 10), b96 (2, 10), b66 (10, 10), b15 (7, 10), b72 (5, 10), b22 (7, 10), b53 (4, 10), b26 (3, 10) ;
@End

@PreferenceListsA
a811 : b8, b79, b89, b54, b56 ;
a833 : b58, b28, b9, b36, b65 ;
a493 : b86, b96, b42, b43, b99 ;
a678 : b75, b8, b62, b77, b22 ;
a151 : b30, b5, b74, b63, b32 ;
a350 : b38, b69, b22, b74, b88 ;
a653 : b21, b28, b74, b14, b27 ;
a933 : b75, b87, b30, b66, b5 ;
a233 : b88, b29, b50, b79, b9 ;
a353 : b87, b13, b28, b36, b39 ;
a298 : b72, b95, b38, b5, b81 ;
a325 : b98, b42, b34, b13, b95 ;
a693 : b5, b22, b65, b95, b86 ;
a579 : b45, b16, b35, b52, b64 ;
a92 : b76, b23, b39, b36, b41 ;
a899 : b83, b81, b94, b91, b31 ;
a179 : b13, b23, b87, b75, b8 ;
a455 : b72, b30, b65, b59, b43 ;
a158 : b100, b21, b47, b97, b28 ;
a662 : b20, b80, b12, b60, b76 ;
a860 : b35, b62, b76, b51, b33 ;
a635 : b41, b19, b35, b59, b77 ;
a992 : b59, b89, b46, b19, b64 ;
a45 : b19, b90, b7, b92, b94 ;
a648 : b75, b50, b18, b64, b1 ;
a427 : b51, b36, b24, b84, b86 ;
a254 : b6, b14, b17, b73, b39 ;
a172 : b76, b95, b70, b75, b62 ;
a88 : b21, b86, b16, b75, b68 ;
a951 : b90, b38, b17, b95, b28 ;
a198 : b2, b1, b32, b91, b78 ;
a393 : b61, b8, b69, b17, b57 ;
a531 : b93, b62, b52, b76, b5 ;
a591 : b59, b39, b17, b28, b83 ;
a382 : b48, b18, b97, b15, b54 ;
a587 : b72, b73, b11, b58, b42 ;
a757 : b9, b92, b75, b16, b45 ;
a538 : b51, b53, b60, b30, b8 ;
a373 : b20, b35, b79, b75, b43 ;
a395 : b14, b45, b79, b75, b51 ;
a671 : b11, b49, b7, b57, b19 ;
a704 : b77, b25, b18, b98, b85 ;
a862 : b76, b92, b38, b22, b18 ;
a61 : b38, b75, b87, b79, b64 ;
a24 : b21, b49, b85, b16, b59 ;
a763 : b56, b51, b64, b77, b73 ;
a633 : b72, b43, b63, b6, b2 ;
a959 : b44, b90, b62, b31, b37 ;
a731 : b32, b13, b100, b77, b80 ;
a646 : b80, b91, b61, b4, b10 ;
a17 : b26, b96, b75, b86, b55 ;
a461 : b97, b33, b14, b42, b28 ;
a891 : b38, b4, b98, b79, b12 ;
a328 : b56, b66, b23, b93, b54 ;
a391 : b60, b14, b29, b33, b46 ;
a641 : b51, b75, b71, b31, b22 ;
a535 : b39, b63, b56, b32, b47 ;
a16 : b77, b86, b37, b17, b84 ;
a938 : b99, b97, b95, b14, b73 ;
a361 : b67, b49, b59, b69, b34 ;
a781 : b10, b74, b88, b17, b38 ;
a308 : b9, b41, b73, b43, b55 ;
a15 : b81, b32, b94, b8, b91 ;
a520 : b70, b95, b84, b92, b94 ;
a113 : b31, b19, b69, b95, b75 ;
a285 : b99, b10, b78, b20, b81 ;
a8 : b68, b6, b10, b97, b53 ;
a549 : b5, b16, b66, b18, b81 ;
a385 : b42, b64, b33, b46, b26 ;
a440 : b17, b79, b73, b77, b49 ;
a72 : b27, b25, b31, b42, b99 ;
a798 : b17, b2, b56, b61, b48 ;
a117 : b54, b43, b45, b68, b3 ;
a810 : b81, b30, b12, b29, b17 ;
a687 : b18, b4, b64, b36, b5 ;
a309 : b46, b40, b29, b19, b57 ;
a237 : b14, b18, b66, b88, b60 ;
a502 : b77, b90, b50, b18, b32 ;
a277 : b92, b27, b99, b42, b4 ;
a312 : b9, b57, b20, b87, b69 ;
a268 : b3, b65, b25, b79, b85 ;
a226 : b15, b62, b50, b22, b36 ;
a357 : b13, b6, b64, b100, b52 ;
a343 : b99, b34, b17, b63, b98 ;
a187 : b24, b87, b9, b74, b44 ;
a190 : b35, b14, b76, b12, b18 ;
a589 : b48, b79, b86, b18, b9 ;
a931 : b17, b9, b59, b52, b81 ;
a95 : b80, b45, b96, b32, b54 ;
a414 : b73, b87, b24, b61, b33 ;
a389 : b92, b97, b95, b42, b56 ;
a795 : b28, b89, b71, b23, b36 ;
a120 : b63, b86, b30, b14, b6 ;
a444 : b18, b78, b52, b51, b29 ;
a123 : b48, b30, b13, b45, b78 ;
a656 : b56, b57, b8, b85, b80 ;
a925 : b63, b95, b41, b19, b67 ;
a812 : b78, b14, b88, b37, b60 ;
a191 : b55, b4, b47, b29, b11 ;
a546 : b92, b49, b89, b63, b84 ;
a124 : b99, b15, b11, b67, b60 ;
a272 : b92, b46, b83, b50, b30 ;
a134 : b82, b7, b30, b22, b17 ;
a1 : b4, b2, b53, b97, b67 ;
a540 : b81, b4, b17, b21, b75 ;
a38 : b58, b37, b92, b68, b71 ;
a273 : b74, b31, b70, b82, b51 ;
a347 : b4, b54, b38, b30, b89 ;
a290 : b72, b25, b70, b23, b60 ;
a73 : b2, b86, b95, b70, b1 ;
a19 : b23, b31, b19, b27, b16 ;
a857 : b32, b84, b8, b78, b39 ;
a155 : b76, b49, b71, b18, b67 ;
a464 : b76, b37, b20, b12, b60 ;
a588 : b62, b7, b63, b50, b14 ;
a681 : b50, b41, b97, b94, b87 ;
a809 : b79, b64, b75, b52, b98 ;
a269 : b17, b96, b37, b9, b31 ;
a921 : b4, b67, b42, b96, b80 ;
a51 : b43, b80, b100, b24, b63 ;
a762 : b26, b38, b100, b89, b9 ;
a104 : b85, b79, b48, b58, b24 ;
a683 : b23, b41, b4, b80, b76 ;
a886 : b77, b95, b34, b52, b46 ;
a715 : b78, b54, b55, b51, b30 ;
a473 : b39, b4, b30, b8, b46 ;
a770 : b30, b95, b35, b80, b68 ;
a416 : b79, b15, b96, b67, b56 ;
a111 : b21, b93, b23, b33, b18 ;
a27 : b82, b32, b74, b51, b30 ;
a396 : b60, b47, b14, b2, b71 ;
a20 : b45, b11, b58, b23, b62 ;
a428 : b81, b39, b13, b73, b17 ;
a966 : b80, b8, b43, b41, b17 ;
a507 : b18, b76, b80, b88, b60 ;
a252 : b37, b80, b72, b76, b87 ;
a659 : b56, b17, b85, b30, b48 ;
a159 : b90, b43, b55, b37, b8 ;
a943 : b91, b81, b70, b31, b88 ;
a281 : b50, b30, b33, b20, b84 ;
a379 : b1, b99, b59, b23, b51 ;
a813 : b69, b13, b57, b20, b4 ;
a69 : b72, b70, b23, b57, b13 ;
a701 : b13, b46, b10, b45, b55 ;
a706 : b50, b95, b24, b55, b33 ;
a832 : b50, b49, b19, b24, b45 ;
a96 : b100, b73, b62, b80, b34 ;
a105 : b86, b45, b33, b80, b59 ;
a304 : b39, b1, b38, b57, b23 ;
a50 : b70, b54, b29, b10, b74 ;
a374 : b61, b16, b87, b83, b46 ;
a260 : b96, b32, b8, b29, b61 ;
a436 : b93, b24, b77, b88, b82 ;
a110 : b65, b74, b45, b55, b32 ;
a675 : b26, b12, b22, b3, b84 ;
a271 : b28, b13, b2, b98, b61 ;
a14 : b5, b34, b98, b66, b85 ;
a610 : b17, b6, b31, b19, b66 ;
a296 : b48, b84, b94, b85, b98 ;
a130 : b17, b27, b25, b61, b7 ;
a249 : b40, b6, b24, b86, b29 ;
a412 : b55, b92, b52, b90, b17 ;
a963 : b52, b97, b34, b69, b39 ;
a522 : b87, b9, b91, b4, b80 ;
a39 : b72, b28, b51, b63, b21 ;
a618 : b3, b27, b30, b50, b24 ;
a220 : b55, b8, b32, b35, b72 ;
a278 : b77, b29, b42, b15, b39 ;
a431 : b89, b64, b58, b33, b95 ;
a534 : b39, b67, b90, b22, b86 ;
a372 : b55, b4, b19, b8, b57 ;
a170 : b17, b99, b74, b80, b61 ;
a799 : b67, b7, b77, b70, b89 ;
a853 : b92, b46, b13, b26, b58 ;
a949 : b20, b34, b38, b61, b90 ;
a721 : b31, b54, b21, b73, b2 ;
a23 : b17, b40, b61, b43, b83 ;
a621 : b52, b60, b65, b11, b55 ;
a356 : b36, b93, b59, b67, b13 ;
a475 : b50, b82, b1, b91, b90 ;
