@PartitionA
a338, a499, a758, a572, a337, a948, a949, a275, a537, a480, a960, a711, a162, a193, a402, a242, a647, a814, a417, a618, a60, a237, a984, a229, a383, a874, a931, a730, a493, a495, a732, a405, a910, a301, a574, a772, a650, a344, a965, a1000, a290, a456, a137, a398, a481, a807, a840, a989, a156, a573, a815, a640, a195, a198, a916, a320, a663, a675, a787, a955, a295, a562, a151, a924, a330, a568, a246, a308, a53, a564, a590, a702, a461, a312, a866, a356, a972, a662, a263, a570, a634, a204, a266, a107, a328, a447, a121, a750, a639, a219, a366, a416, a364, a563, a98, a691, a113, a187, a281, a505, a550, a502, a309, a335, a831, a859, a959, a839, a129, a279, a369, a911, a183, a608, a413, a979, a994, a273, a970, a58, a63, a181, a322, a709, a821, a995, a18, a170, a738, a793, a803, a430, a43, a256, a474, a512, a67, a179, a741, a909, a91, a543, a892, a453, a577, a852, a24, a450, a980, a41, a432, a422, a102, a89, a373, a700, a594, a956, a100, a578, a538, a334, a245, a947, a165, a34, a746, a212, a905, a472, a987, a103, a547, a651, a944, a506, a870, a174, a768, a168, a26, a72, a902, a963, a629, a565, a498, a192, a734, a283, a222, a557, a769, a822, a272, a387, a637, a395, a810, a46, a347, a254, a487, a586, a605, a795, a348, a602, a698, a30, a762, a774, a849, a884, a665, a697, a726, a38, a689, a860, a425, a435, a945, a937, a642, a42, a233, a346, a130, a790, a13, a115, a210, a488, a785, a510, a70, a19, a454, a886, a511, a376, a659, a630, a903, a71, a75, a421, a476, a798, a45, a776, a801, a365, a954, a654, a1, a428, a458, a729, a713, a525, a612, a134, a203, a122, a683, a832, a354, a838, a69, a8, a848, a919, a6, a721, a523, a705, a209, a278, a913, a895, a55, a597, a549, a638, a616, a228, a125, a551, a513, a40, a260, a824, a834, a779, a645, a885, a97, a471, a304, a957, a10, a178, a486, a817, a800, a823, a300, a571, a159, a922, a906, a326, a152, a429, a316, a828, a140, a50, a128, a355, a699, a621, a106, a224, a891, a389, a635, a969, a808, a3, a332, a789, a418, a172, a232, a614, a526, a918, a93, a620, a262, a896, a353, a427, a627, a114, a733, a208, a609, a120, a927, a112, a930, a566, a889, a136, a201, a595, a871, a442, a238, a715, a835, a856, a669, a381, a690, a33, a313, a603, a90, a929, a32, a976, a753, a160, a7, a324, a150, a267, a357, a446, a554, a77, a861, a862, a648, a516, a520, a80, a341, a882, a415, a722, a890, a936, a375, a390, a501, a145, a297, a617, a234, a176, a534, a678, a706, a57, a479, a261, a975, a144, a155, a826, a414, a792, a484, a482, a88, a604, a35, a409, a723, a742, a444, a36, a268, a336, a601, a842, a579, a583, a466, a971, a5, a522, a829, a367, a206, a887, a380, a186, a215, a148, a532, a404, a855, a37, a82, a434, a111, a296, a514, a132, a147, a775, a448, a400, a693, a781, a899, a17, a985, a340, a719, a763, a489, a827, a623, a773, a655, a56, a217, a9, a84, a491, a184, a529, a766, a816, a967, a269, a408, a49, a457, a370, a575, a22, a382, a284, a805, a978, a536, a633, a626, a968, a818, a656, a671, a958, a490, a996, a518, a126, a737, a169, a249, a282, a318, a374, a724, a631, a377, a748, a101, a104, a127, a83, a81, a384, a567, a315, a694, a843, a157, a503, a900, a851, a883, a239, a938, a146, a349, a806, a841, a15, a796, a703, a240, a59, a393, a546, a188, a624, a276, a782, a632, a830, a230, a153, a391, a139, a646, a68, a167, a797, a117, a124, a477, a95, a695, a311, a778, a846, a420, a679, a78, a680, a559, a759, a898, a25, a247, a643, a540, a412, a692, a658, a710, a625, a143, a581, a596, a867, a298, a599, a771, a47, a138, a407, a118, a164, a704, a962, a869, a528, a735, a875, a585, a611, a764, a677, a28, a149, a277, a636, a992, a29, a397, a725, a509, a576, a749, a527, a589, a877, a185, a804, a110, a496, a973, a940, a258, a307, a317, a423, a950, a610, a182, a396, a253, a888, a788, a876, a751, a508, a833, a837, a939, a519, a431, a459, a468, a682, a946, a163, a460, a339, a214, a225, a274, a584, a362, a825, a449, a983, a401, a756, a853, a701, a990, a592, a881, a158, a593, a765, a154, a291, a394, a681, a961, a452, a207, a923, a747, a530, a385, a73, a293, a673, a105, a714, a507, a440, a580, a23, a54, a255, a166, a173, a11, a4, a847, a894, a754, a598, a757, a561, a386, a998, a582, a649, a333, a533, a259, a553, a399, a591, a672, a280, a227, a628, a451, a696, a844, a372, a872, a660, a926, a850, a912, a802, a294, a666, a904, a92, a252, a441, a812, a728, a932, a731, a907, a819, a76, a379, a177, a109, a443, a552, a85, a497, a142, a14, a250, a131, a289, a622, a411, a687, a241, a535, a791, a991, a433, a555, a292, a236, a761, a48, a784, a933, a359, a51, a64, a119, a426, a917, a175, a358, a613, a360, a171, a86, a588, a966, a941, a809, a62, a667, a745, a942, a189, a21, a897, a864, a606, a392, a221, a668, a786, a199, a813, a314, a541, a794, a539, a836, a587, a974, a378, a388, a685, a857, a560, a133, a708, a521, a928, a27, a914, a319, a329, a542, a190, a993, a915, a161, a350, a323, a2, a934, a712, a257, a31, a684, a600, a873, a921, a419, a327, a66, a908, a243, a285, a716, a717, a12, a977, a310, a61, a87, a343, a465, a854, a251, a986, a305, a352, a515, a664, a406, a727, a231, a770, a213, a674, a79, a644, a982, a455, a16, a39, a302, a462, a363, a331, a893, a901, a271, a707, a74, a191, a288, a478, a811, a463, a220, a264, a287, a299, a361, a670, a686, a981, a202, a108, a739, a20, a65, a744, a653, a517, a615, a205, a558, a925, a306, a868, a303, a878, a410, a52, a44, a194, a988, a248, a652, a767, a286, a467, a494, a997, a999, a141, a475, a641, a858, a470, a473, a437, a342, a760, a123, a265, a935, a777, a865, a964, a99, a244, a368, a845, a216, a556, a483, a740, a780, a607, a270, a500, a619, a403, a223, a752, a951, a200, a531, a235, a94, a485, a879, a943, a569, a197, a657, a445, a345, a180, a351, a736, a548, a135, a371, a799, a464, a226, a439, a952, a676, a321, a116, a96, a524, a783, a863, a469, a218, a211, a755, a544, a743, a820, a720, a545, a325, a661, a504, a196, a688, a424, a492, a953, a880, a718, a436, a438, a920 ;
@End

@PartitionB
b35 (2, 10), b16 (8, 10), b73 (9, 10), b32 (4, 10), b42 (3, 10), b69 (7, 10), b67 (10, 10), b24 (7, 10), b18 (6, 10), b72 (1, 10), b92 (2, 10), b45 (10, 10), b52 (7, 10), b53 (6, 10), b50 (0, 10), b83 (9, 10), b98 (3, 10), b68 (9, 10), b86 (8, 10), b96 (5, 10), b23 (9, 10), b77 (5, 10), b13 (2, 10), b34 (1, 10), b74 (3, 10), b12 (8, 10), b44 (7, 10), b85 (0, 10), b66 (3, 10), b1 (4, 10), b36 (9, 10), b14 (3, 10), b60 (4, 10), b97 (3, 10), b17 (8, 10), b62 (8, 10), b80 (5, 10), b79 (5, 10), b81 (4, 10), b63 (9, 10), b21 (7, 10), b65 (0, 10), b8 (7, 10), b5 (8, 10), b37 (2, 10), b94 (4, 10), b20 (10, 10), b88 (7, 10), b6 (8, 10), b28 (0, 10), b58 (9, 10), b19 (4, 10), b46 (4, 10), b2 (2, 10), b55 (9, 10), b51 (6, 10), b4 (1, 10), b43 (10, 10), b7 (9, 10), b78 (8, 10), b71 (1, 10), b26 (1, 10), b76 (1, 10), b87 (6, 10), b91 (9, 10), b75 (4, 10), b48 (2, 10), b41 (3, 10), b9 (8, 10), b64 (2, 10), b93 (3, 10), b31 (7, 10), b29 (5, 10), b49 (9, 10), b82 (8, 10), b30 (10, 10), b59 (9, 10), b11 (8, 10), b38 (9, 10), b100 (7, 10), b70 (8, 10), b90 (5, 10), b40 (9, 10), b27 (0, 10), b61 (4, 10), b39 (1, 10), b84 (0, 10), b10 (7, 10), b54 (10, 10), b89 (9, 10), b15 (9, 10), b95 (2, 10), b56 (5, 10), b22 (3, 10), b99 (9, 10), b57 (9, 10), b3 (7, 10), b25 (10, 10), b33 (0, 10), b47 (8, 10) ;
@End

@PreferenceListsA
a338 : b47, b92, b91, b36, b100 ;
a499 : b5, b41, b28, b86, b88 ;
a758 : b32, b76, b39, b49, b6 ;
a572 : b9, b60, b76, b3, b57 ;
a337 : b58, b7, b86, b4, b17 ;
a948 : b67, b75, b86, b58, b25 ;
a949 : b97, b83, b64, b38, b40 ;
a275 : b16, b39, b9, b24, b38 ;
a537 : b30, b12, b32, b72, b28 ;
a480 : b97, b75, b45, b14, b12 ;
a960 : b21, b86, b48, b97, b44 ;
a711 : b11, b97, b74, b52, b7 ;
a162 : b51, b99, b88, b12, b72 ;
a193 : b51, b56, b68, b99, b46 ;
a402 : b43, b86, b66, b47, b20 ;
a242 : b62, b6, b35, b96, b76 ;
a647 : b60, b61, b64, b12, b90 ;
a814 : b11, b43, b70, b98, b16 ;
a417 : b100, b7, b62, b49, b96 ;
a618 : b16, b88, b81, b69, b44 ;
a60 : b85, b46, b49, b36, b29 ;
a237 : b25, b20, b45, b91, b42 ;
a984 : b24, b84, b94, b12, b45 ;
a229 : b98, b89, b78, b14, b63 ;
a383 : b44, b32, b22, b12, b24 ;
a874 : b53, b34, b72, b18, b29 ;
a931 : b24, b30, b25, b7, b9 ;
a730 : b78, b91, b21, b100, b81 ;
a493 : b63, b7, b38, b97, b33 ;
a495 : b77, b51, b12, b41, b64 ;
a732 : b35, b5, b55, b65, b86 ;
a405 : b97, b82, b42, b69, b25 ;
a910 : b8, b91, b42, b81, b24 ;
a301 : b59, b13, b73, b4, b100 ;
a574 : b75, b49, b32, b90, b93 ;
a772 : b95, b18, b70, b43, b58 ;
a650 : b8, b46, b52, b62, b23 ;
a344 : b14, b51, b79, b56, b72 ;
a965 : b82, b89, b32, b66, b99 ;
a1000 : b69, b59, b32, b95, b47 ;
a290 : b44, b96, b93, b52, b82 ;
a456 : b4, b40, b31, b14, b50 ;
a137 : b65, b62, b72, b67, b61 ;
a398 : b91, b17, b2, b28, b79 ;
a481 : b46, b79, b59, b91, b37 ;
a807 : b50, b96, b38, b87, b11 ;
a840 : b5, b25, b8, b56, b48 ;
a989 : b53, b88, b89, b83, b41 ;
a156 : b70, b33, b81, b5, b95 ;
a573 : b77, b2, b95, b53, b72 ;
a815 : b93, b11, b58, b49, b84 ;
a640 : b83, b92, b47, b56, b69 ;
a195 : b45, b71, b98, b84, b24 ;
a198 : b47, b32, b11, b66, b39 ;
a916 : b66, b71, b5, b21, b55 ;
a320 : b85, b73, b49, b12, b13 ;
a663 : b85, b94, b19, b62, b25 ;
a675 : b56, b28, b19, b96, b72 ;
a787 : b61, b35, b73, b97, b100 ;
a955 : b96, b83, b75, b60, b20 ;
a295 : b68, b6, b83, b85, b17 ;
a562 : b70, b30, b43, b21, b80 ;
a151 : b89, b91, b95, b65, b4 ;
a924 : b43, b51, b14, b74, b4 ;
a330 : b44, b4, b14, b70, b16 ;
a568 : b75, b49, b30, b57, b28 ;
a246 : b66, b6, b64, b80, b62 ;
a308 : b54, b43, b35, b83, b27 ;
a53 : b56, b78, b80, b8, b12 ;
a564 : b38, b80, b55, b59, b16 ;
a590 : b44, b75, b82, b12, b61 ;
a702 : b5, b63, b33, b36, b76 ;
a461 : b82, b26, b6, b19, b24 ;
a312 : b50, b47, b88, b49, b72 ;
a866 : b9, b72, b4, b61, b71 ;
a356 : b69, b4, b24, b40, b71 ;
a972 : b86, b99, b62, b73, b90 ;
a662 : b60, b32, b70, b95, b12 ;
a263 : b26, b2, b35, b23, b85 ;
a570 : b80, b67, b100, b46, b17 ;
a634 : b19, b18, b56, b42, b81 ;
a204 : b33, b17, b83, b92, b59 ;
a266 : b57, b81, b12, b90, b68 ;
a107 : b21, b74, b29, b10, b18 ;
a328 : b20, b84, b47, b68, b64 ;
a447 : b30, b20, b90, b21, b100 ;
a121 : b94, b55, b19, b88, b73 ;
a750 : b23, b78, b85, b26, b47 ;
a639 : b11, b4, b56, b68, b15 ;
a219 : b49, b6, b5, b76, b88 ;
a366 : b73, b58, b80, b83, b99 ;
a416 : b17, b91, b12, b62, b77 ;
a364 : b96, b56, b93, b61, b53 ;
a563 : b46, b93, b30, b9, b59 ;
a98 : b81, b52, b54, b16, b13 ;
a691 : b37, b42, b79, b14, b18 ;
a113 : b84, b68, b92, b71, b82 ;
a187 : b84, b25, b98, b51, b22 ;
a281 : b28, b48, b51, b17, b56 ;
a505 : b63, b34, b90, b28, b68 ;
a550 : b20, b9, b88, b17, b77 ;
a502 : b57, b21, b61, b32, b2 ;
a309 : b30, b55, b87, b97, b23 ;
a335 : b11, b38, b96, b92, b51 ;
a831 : b33, b56, b65, b96, b44 ;
a859 : b79, b60, b13, b47, b81 ;
a959 : b75, b82, b38, b23, b9 ;
a839 : b15, b92, b87, b65, b99 ;
a129 : b83, b60, b22, b93, b77 ;
a279 : b72, b32, b9, b36, b26 ;
a369 : b59, b66, b24, b83, b13 ;
a911 : b91, b39, b57, b99, b71 ;
a183 : b16, b52, b88, b81, b64 ;
a608 : b55, b97, b1, b14, b79 ;
a413 : b99, b6, b56, b16, b67 ;
a979 : b62, b49, b89, b77, b57 ;
a994 : b17, b48, b55, b7, b24 ;
a273 : b38, b36, b62, b71, b91 ;
a970 : b51, b75, b65, b3, b99 ;
a58 : b86, b55, b50, b8, b64 ;
a63 : b99, b26, b47, b33, b77 ;
a181 : b62, b83, b79, b31, b91 ;
a322 : b19, b92, b75, b17, b2 ;
a709 : b80, b52, b54, b18, b94 ;
a821 : b43, b19, b44, b22, b63 ;
a995 : b35, b64, b73, b12, b92 ;
a18 : b58, b74, b61, b18, b43 ;
a170 : b22, b86, b91, b98, b16 ;
a738 : b1, b49, b27, b63, b41 ;
a793 : b84, b78, b77, b3, b82 ;
a803 : b46, b89, b64, b99, b12 ;
a430 : b86, b27, b57, b78, b29 ;
a43 : b100, b72, b94, b84, b85 ;
a256 : b25, b5, b20, b33, b27 ;
a474 : b16, b52, b86, b58, b87 ;
a512 : b80, b53, b38, b25, b43 ;
a67 : b17, b69, b82, b70, b29 ;
a179 : b24, b28, b9, b80, b100 ;
a741 : b95, b90, b16, b9, b10 ;
a909 : b13, b69, b62, b79, b9 ;
a91 : b22, b99, b24, b30, b38 ;
a543 : b48, b46, b35, b70, b3 ;
a892 : b98, b77, b4, b79, b16 ;
a453 : b76, b5, b55, b98, b14 ;
a577 : b63, b41, b73, b81, b79 ;
a852 : b33, b9, b11, b76, b67 ;
a24 : b93, b12, b77, b20, b26 ;
a450 : b88, b12, b73, b52, b64 ;
a980 : b90, b60, b71, b5, b23 ;
a41 : b6, b4, b83, b65, b3 ;
a432 : b95, b4, b2, b30, b59 ;
a422 : b79, b73, b93, b96, b68 ;
a102 : b65, b41, b85, b27, b60 ;
a89 : b97, b24, b54, b72, b21 ;
a373 : b22, b62, b58, b57, b14 ;
a700 : b49, b10, b34, b70, b92 ;
a594 : b19, b99, b43, b48, b97 ;
a956 : b85, b67, b15, b35, b59 ;
a100 : b77, b51, b82, b14, b58 ;
a578 : b71, b60, b16, b30, b9 ;
a538 : b62, b60, b36, b43, b45 ;
a334 : b3, b26, b34, b27, b52 ;
a245 : b17, b72, b67, b36, b49 ;
a947 : b95, b13, b26, b33, b18 ;
a165 : b30, b32, b71, b26, b18 ;
a34 : b77, b59, b41, b56, b89 ;
a746 : b5, b45, b40, b56, b91 ;
a212 : b64, b48, b94, b56, b81 ;
a905 : b79, b58, b77, b66, b95 ;
a472 : b16, b71, b32, b26, b64 ;
a987 : b9, b47, b16, b59, b13 ;
a103 : b16, b8, b95, b74, b29 ;
a547 : b33, b41, b55, b92, b40 ;
a651 : b39, b2, b55, b71, b92 ;
a944 : b27, b82, b30, b8, b64 ;
a506 : b77, b95, b39, b43, b58 ;
a870 : b19, b41, b92, b54, b9 ;
a174 : b10, b20, b67, b88, b18 ;
a768 : b5, b51, b95, b34, b24 ;
a168 : b92, b98, b54, b70, b22 ;
