@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h78 (5, 10), h85 (10, 10), h70 (9, 10), h91 (0, 10), h82 (7, 10), h67 (6, 10), h25 (3, 10), h40 (5, 10), h31 (10, 10), h97 (8, 10), h71 (5, 10), h5 (7, 10), h34 (8, 10), h58 (7, 10), h98 (4, 10), h54 (7, 10), h95 (9, 10), h96 (0, 10), h14 (6, 10), h41 (4, 10), h6 (9, 10), h19 (1, 10), h50 (6, 10), h47 (10, 10), h55 (6, 10), h56 (1, 10), h53 (10, 10), h79 (8, 10), h86 (3, 10), h84 (3, 10), h35 (8, 10), h30 (9, 10), h22 (7, 10), h17 (7, 10), h92 (4, 10), h37 (0, 10), h48 (10, 10), h72 (2, 10), h81 (4, 10), h18 (6, 10), h45 (0, 10), h33 (3, 10), h74 (3, 10), h80 (1, 10), h21 (9, 10), h8 (6, 10), h20 (4, 10), h69 (8, 10), h87 (8, 10), h28 (3, 10), h42 (0, 10), h3 (8, 10), h15 (10, 10), h88 (4, 10), h100 (3, 10), h64 (5, 10), h13 (4, 10), h90 (5, 10), h75 (5, 10), h49 (8, 10), h10 (3, 10), h2 (7, 10), h60 (3, 10), h26 (6, 10), h52 (7, 10), h99 (7, 10), h9 (7, 10), h51 (6, 10), h44 (5, 10), h68 (3, 10), h76 (5, 10), h83 (0, 10), h59 (1, 10), h39 (9, 10), h27 (0, 10), h24 (6, 10), h11 (1, 10), h93 (9, 10), h29 (6, 10), h32 (10, 10), h61 (3, 10), h89 (5, 10), h43 (6, 10), h38 (8, 10), h7 (9, 10), h62 (2, 10), h46 (4, 10), h12 (5, 10), h36 (8, 10), h23 (5, 10), h4 (6, 10), h94 (4, 10), h65 (10, 10), h66 (8, 10), h73 (3, 10), h1 (10, 10), h77 (0, 10), h16 (0, 10), h57 (10, 10), h63 (9, 10) ;
@End

@PreferenceListsA
r1 : h52, h40, h64, h30, h71, h54, h95, h47, h53, h56, h66, h88, h87, h85, h4, h59, h17, h69, h37, h16, h44, h8, h22, h90, h14, h55, h75, h6, h43, h10, h3, h13, h67, h91, h1, h49, h42, h20, h33, h29, h34, h45, h81, h19, h62, h58, h21, h51, h100, h24, h98, h28, h48, h35, h76, h60, h36, h7, h74, h11, h94, h57, h26, h12, h96, h70, h72, h39, h77, h89, h5, h18, h15, h27, h79, h73, h32, h84, h82, h25 ;
r2 : h17, h14, h16, h88, h71, h13, h60, h95, h18, h6, h12, h64, h93, h35, h67, h90, h43, h28, h47, h3, h52, h69, h58, h33, h66, h11, h91, h21, h76, h100, h54, h55, h77, h75, h96, h53, h48, h57, h23, h40, h61, h73, h45, h29, h38, h20, h4, h79, h62, h42, h50, h84, h24, h7, h15, h19, h44, h97, h87, h2, h74, h37, h1, h36, h41, h34, h98, h10, h26, h30, h85, h78, h32, h5, h39, h70, h56, h49, h89, h81 ;
r3 : h90, h66, h3, h44, h53, h50, h35, h16, h10, h6, h100, h4, h58, h43, h33, h8, h79, h64, h47, h51, h67, h52, h22, h71, h26, h28, h42, h11, h40, h1, h9, h13, h2, h19, h30, h88, h81, h46, h76, h39, h75, h78, h55, h82, h31, h60, h17, h36, h62, h72, h98, h12, h70, h14, h73, h95, h20, h65, h48, h56, h23, h69, h32, h45, h15, h87, h91, h34, h84, h92, h57, h5, h85, h41, h21, h74, h29, h96, h24, h61 ;
r4 : h40, h48, h19, h67, h10, h90, h35, h88, h76, h6, h42, h17, h20, h30, h55, h47, h21, h44, h52, h3, h13, h28, h43, h34, h4, h79, h75, h94, h29, h62, h64, h12, h66, h72, h81, h98, h93, h100, h69, h45, h11, h74, h53, h33, h22, h95, h16, h58, h31, h71, h50, h73, h54, h25, h2, h56, h37, h85, h1, h57, h77, h87, h60, h78, h92, h26, h51, h9, h96, h65, h70, h27, h91, h23, h84, h61, h39, h36, h15, h82 ;
r5 : h17, h96, h67, h58, h100, h33, h55, h57, h11, h16, h82, h49, h43, h36, h98, h71, h26, h70, h6, h10, h75, h34, h22, h47, h90, h53, h72, h66, h89, h31, h69, h78, h42, h92, h40, h28, h3, h95, h35, h19, h56, h93, h30, h14, h76, h7, h88, h48, h51, h52, h97, h79, h64, h12, h50, h21, h13, h74, h85, h91, h27, h73, h1, h87, h62, h45, h81, h24, h59, h29, h2, h9, h4, h86, h38, h60, h37, h41, h84, h44 ;
r6 : h90, h96, h88, h48, h43, h10, h30, h19, h95, h35, h53, h92, h82, h28, h100, h13, h58, h55, h64, h74, h21, h40, h27, h60, h2, h73, h44, h66, h49, h22, h18, h12, h75, h78, h17, h47, h50, h71, h4, h16, h1, h3, h79, h76, h24, h33, h98, h69, h81, h59, h56, h14, h11, h70, h5, h87, h46, h57, h42, h52, h62, h6, h51, h20, h91, h54, h77, h37, h25, h36, h7, h34, h72, h38, h29, h26, h45, h85, h84, h67 ;
r7 : h78, h71, h4, h76, h60, h30, h51, h55, h98, h43, h47, h17, h68, h40, h95, h25, h35, h13, h66, h16, h50, h3, h53, h67, h92, h1, h90, h44, h27, h33, h2, h12, h70, h64, h45, h75, h28, h96, h14, h62, h63, h69, h88, h18, h36, h74, h39, h57, h52, h6, h26, h58, h100, h82, h56, h72, h42, h10, h11, h87, h48, h93, h83, h22, h7, h77, h89, h5, h19, h21, h34, h29, h15, h86, h20, h91, h79, h97, h54, h23 ;
r8 : h88, h4, h19, h17, h64, h27, h28, h47, h92, h43, h36, h67, h95, h33, h83, h69, h51, h87, h30, h13, h90, h18, h6, h76, h75, h8, h73, h37, h40, h14, h57, h81, h62, h35, h53, h84, h82, h78, h1, h66, h21, h93, h44, h26, h49, h12, h80, h34, h77, h65, h96, h58, h7, h50, h10, h56, h100, h11, h74, h41, h55, h22, h20, h72, h2, h45, h86, h71, h25, h60, h23, h46, h63, h98, h48, h15, h24, h42, h94, h99 ;
r9 : h88, h75, h48, h1, h49, h19, h71, h64, h50, h10, h3, h6, h35, h11, h13, h29, h43, h21, h98, h44, h31, h56, h33, h53, h16, h57, h72, h55, h28, h78, h86, h60, h89, h69, h54, h85, h52, h66, h93, h100, h77, h73, h36, h2, h17, h62, h67, h15, h87, h4, h12, h39, h37, h26, h14, h76, h84, h47, h22, h95, h90, h30, h32, h51, h40, h74, h41, h58, h20, h81, h91, h34, h92, h8, h24, h99, h97, h42, h9, h70 ;
r10 : h88, h96, h99, h22, h3, h51, h53, h66, h95, h17, h78, h44, h91, h43, h58, h61, h72, h30, h4, h55, h47, h40, h87, h26, h92, h84, h69, h31, h85, h35, h16, h41, h75, h14, h33, h13, h10, h12, h2, h57, h62, h20, h89, h70, h49, h64, h98, h45, h100, h36, h52, h71, h28, h48, h21, h54, h23, h76, h79, h56, h93, h19, h67, h1, h82, h27, h59, h34, h6, h37, h60, h15, h50, h74, h18, h77, h90, h9, h11, h24 ;
r11 : h40, h90, h16, h26, h79, h52, h10, h100, h17, h28, h88, h78, h75, h35, h71, h33, h14, h11, h1, h73, h64, h12, h43, h98, h53, h19, h32, h48, h91, h47, h51, h62, h68, h42, h70, h85, h41, h66, h95, h93, h6, h4, h3, h72, h20, h67, h77, h22, h34, h8, h58, h31, h18, h57, h84, h5, h83, h87, h56, h30, h13, h27, h61, h55, h25, h44, h60, h21, h49, h76, h89, h74, h36, h24, h69, h7, h37, h45, h82, h23 ;
r12 : h16, h6, h69, h35, h72, h79, h12, h96, h50, h95, h29, h64, h58, h43, h3, h85, h28, h74, h73, h90, h75, h78, h1, h52, h66, h53, h88, h4, h87, h21, h55, h100, h17, h41, h46, h57, h2, h67, h30, h48, h70, h25, h18, h54, h14, h39, h33, h10, h60, h71, h62, h20, h98, h47, h7, h19, h13, h84, h44, h9, h45, h76, h77, h34, h40, h59, h26, h82, h36, h81, h86, h42, h37, h94, h24, h11, h27, h22, h61, h32 ;
r13 : h14, h29, h67, h73, h10, h47, h2, h93, h56, h44, h85, h4, h18, h30, h26, h24, h96, h71, h43, h91, h8, h64, h66, h19, h55, h1, h3, h74, h40, h21, h51, h57, h62, h82, h95, h22, h53, h16, h34, h28, h81, h11, h72, h58, h42, h60, h7, h79, h90, h32, h75, h36, h88, h77, h12, h69, h78, h20, h76, h13, h52, h31, h98, h100, h17, h50, h54, h49, h23, h89, h86, h84, h70, h35, h5, h92, h33, h94, h45, h87 ;
r14 : h47, h85, h36, h65, h49, h95, h10, h30, h100, h4, h15, h17, h6, h11, h53, h52, h13, h35, h76, h75, h66, h69, h64, h28, h23, h87, h50, h16, h79, h73, h62, h90, h40, h81, h39, h67, h92, h56, h45, h43, h26, h70, h33, h89, h31, h32, h71, h14, h21, h3, h98, h74, h59, h97, h55, h82, h37, h57, h88, h1, h44, h60, h2, h77, h48, h91, h25, h54, h38, h72, h42, h22, h20, h78, h5, h8, h19, h83, h9, h84 ;
r15 : h69, h87, h10, h50, h78, h16, h58, h64, h52, h43, h55, h36, h56, h76, h6, h91, h49, h85, h57, h66, h100, h40, h21, h17, h88, h4, h53, h37, h79, h62, h22, h41, h67, h28, h13, h96, h74, h59, h39, h34, h47, h73, h24, h33, h71, h35, h20, h81, h72, h95, h8, h3, h19, h75, h42, h90, h1, h97, h48, h44, h2, h98, h92, h54, h12, h14, h26, h11, h60, h83, h30, h9, h45, h82, h93, h86, h77, h23, h32, h51 ;
r16 : h53, h76, h40, h41, h25, h31, h16, h17, h38, h43, h10, h11, h90, h74, h88, h69, h3, h28, h48, h47, h33, h55, h58, h6, h7, h62, h13, h66, h98, h64, h100, h1, h12, h4, h35, h75, h94, h26, h21, h52, h22, h57, h30, h95, h19, h78, h67, h97, h45, h36, h81, h42, h14, h60, h72, h32, h56, h79, h83, h37, h91, h20, h73, h27, h65, h87, h29, h84, h2, h9, h71, h5, h49, h89, h85, h82, h44, h50, h96, h24 ;
r17 : h75, h64, h69, h4, h43, h52, h44, h84, h53, h30, h17, h33, h58, h12, h6, h61, h91, h26, h29, h88, h97, h40, h49, h48, h16, h73, h10, h37, h66, h67, h1, h100, h55, h80, h3, h32, h42, h23, h72, h74, h21, h57, h95, h36, h11, h47, h39, h90, h20, h19, h13, h81, h68, h45, h77, h9, h93, h71, h28, h35, h2, h62, h65, h78, h89, h14, h82, h85, h22, h56, h87, h60, h79, h96, h5, h98, h76, h18, h7, h50 ;
