@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h47 (10, 10), h24 (4, 10), h34 (3, 10), h45 (9, 10), h44 (2, 10), h72 (5, 10), h30 (9, 10), h91 (5, 10), h77 (10, 10), h3 (9, 10), h37 (8, 10), h80 (8, 10), h50 (10, 10), h51 (8, 10), h60 (7, 10), h29 (5, 10), h62 (4, 10), h17 (6, 10), h46 (4, 10), h67 (6, 10), h54 (0, 10), h22 (0, 10), h61 (10, 10), h2 (10, 10), h21 (6, 10), h57 (0, 10), h53 (3, 10), h13 (6, 10), h82 (5, 10), h76 (1, 10), h93 (10, 10), h90 (3, 10), h63 (9, 10), h36 (2, 10), h6 (2, 10), h71 (6, 10), h39 (0, 10), h5 (1, 10), h66 (8, 10), h4 (0, 10), h42 (10, 10), h48 (7, 10), h12 (6, 10), h25 (9, 10), h31 (5, 10), h92 (2, 10), h56 (7, 10), h11 (1, 10), h49 (7, 10), h95 (7, 10), h20 (0, 10), h86 (6, 10), h87 (2, 10), h28 (1, 10), h98 (9, 10), h96 (2, 10), h88 (2, 10), h10 (7, 10), h43 (1, 10), h19 (7, 10), h40 (1, 10), h16 (3, 10), h75 (4, 10), h84 (5, 10), h58 (1, 10), h27 (10, 10), h73 (10, 10), h7 (6, 10), h14 (4, 10), h26 (8, 10), h41 (1, 10), h74 (7, 10), h85 (3, 10), h1 (3, 10), h81 (4, 10), h55 (8, 10), h33 (7, 10), h100 (2, 10), h65 (7, 10), h15 (10, 10), h8 (10, 10), h68 (6, 10), h9 (5, 10), h78 (0, 10), h38 (4, 10), h99 (10, 10), h18 (7, 10), h69 (8, 10), h52 (5, 10), h59 (9, 10), h64 (3, 10), h79 (1, 10), h70 (6, 10), h97 (7, 10), h89 (1, 10), h23 (6, 10), h94 (0, 10), h83 (9, 10), h35 (6, 10), h32 (6, 10) ;
@End

@PreferenceListsA
r1 : h11, h63, h39, h93, h81, h47, h5, h42, h52, h30, h54, h70, h37, h95, h19, h82, h32, h86, h40, h13, h88, h97, h46, h2, h6, h44, h35, h68, h59, h80, h72, h28, h8, h3, h45, h38, h55, h99, h94, h26, h76, h78, h22, h1, h36, h65, h84, h24, h29, h4, h31, h43, h77, h34, h92, h60, h90, h61, h66, h91, h23, h48, h69, h18, h7, h12, h20, h27, h67, h14, h100, h25, h75, h89, h83, h79, h16, h73, h64, h49 ;
r2 : h37, h63, h80, h41, h31, h5, h95, h11, h7, h30, h8, h90, h96, h97, h18, h22, h13, h73, h42, h77, h65, h93, h91, h70, h49, h20, h99, h54, h75, h35, h52, h86, h59, h1, h39, h19, h29, h4, h40, h92, h43, h17, h82, h88, h72, h27, h64, h55, h32, h81, h28, h79, h47, h33, h44, h69, h67, h68, h46, h9, h50, h26, h45, h83, h60, h71, h94, h12, h3, h23, h38, h48, h78, h10, h53, h25, h62, h51, h98, h34 ;
r3 : h11, h3, h89, h70, h1, h91, h39, h28, h90, h55, h8, h40, h80, h19, h62, h59, h63, h75, h68, h37, h100, h7, h10, h82, h92, h27, h47, h54, h42, h31, h48, h95, h97, h99, h30, h71, h4, h60, h43, h45, h34, h69, h94, h33, h64, h53, h46, h44, h76, h52, h65, h79, h6, h21, h5, h81, h77, h67, h2, h12, h72, h38, h20, h86, h84, h24, h23, h98, h93, h88, h41, h29, h17, h15, h73, h9, h50, h78, h13, h32 ;
r4 : h95, h18, h7, h57, h31, h60, h72, h8, h96, h82, h79, h52, h70, h11, h39, h88, h42, h30, h5, h47, h37, h48, h91, h93, h68, h71, h15, h86, h99, h61, h80, h55, h12, h46, h92, h3, h26, h81, h100, h35, h1, h54, h10, h62, h59, h40, h28, h43, h21, h69, h44, h89, h22, h24, h27, h73, h83, h94, h19, h45, h90, h20, h34, h36, h97, h6, h32, h53, h63, h9, h84, h38, h14, h4, h16, h65, h66, h64, h17, h98 ;
r5 : h59, h8, h5, h23, h11, h42, h95, h68, h31, h37, h91, h32, h43, h1, h71, h7, h47, h63, h28, h55, h48, h13, h97, h10, h70, h72, h19, h99, h80, h53, h58, h40, h69, h36, h44, h50, h73, h60, h86, h82, h93, h20, h39, h45, h54, h65, h94, h38, h88, h46, h30, h35, h81, h83, h79, h100, h27, h34, h18, h3, h33, h49, h92, h6, h29, h17, h62, h52, h26, h78, h61, h77, h89, h66, h84, h67, h96, h90, h76, h24 ;
r6 : h42, h5, h51, h55, h11, h65, h8, h21, h31, h91, h12, h54, h99, h59, h84, h18, h30, h37, h10, h95, h80, h85, h47, h20, h72, h28, h79, h93, h45, h3, h48, h63, h68, h82, h52, h62, h35, h39, h78, h86, h70, h81, h60, h89, h75, h97, h7, h13, h94, h26, h71, h29, h88, h17, h1, h58, h19, h100, h98, h77, h24, h50, h38, h36, h56, h40, h22, h6, h90, h76, h34, h32, h4, h67, h69, h53, h46, h41, h43, h49 ;
r7 : h24, h79, h47, h81, h59, h30, h4, h80, h97, h12, h70, h94, h99, h75, h42, h5, h72, h31, h54, h48, h19, h69, h13, h8, h7, h95, h88, h71, h65, h29, h92, h39, h3, h1, h38, h40, h37, h64, h50, h61, h22, h36, h91, h45, h10, h32, h34, h6, h63, h27, h68, h11, h73, h96, h55, h21, h60, h18, h77, h86, h100, h93, h53, h90, h82, h52, h84, h16, h41, h43, h17, h46, h35, h20, h85, h49, h28, h26, h25, h89 ;
r8 : h53, h42, h5, h88, h99, h79, h38, h46, h29, h52, h22, h20, h82, h37, h94, h8, h11, h80, h71, h62, h95, h7, h4, h44, h63, h60, h47, h28, h90, h93, h25, h19, h21, h54, h70, h45, h24, h31, h58, h27, h86, h3, h75, h55, h16, h84, h97, h2, h92, h30, h91, h10, h35, h50, h69, h39, h43, h68, h72, h59, h40, h32, h12, h81, h1, h64, h18, h67, h85, h6, h77, h51, h65, h96, h61, h26, h23, h87, h89, h17 ;
r9 : h83, h81, h47, h63, h93, h64, h94, h30, h55, h69, h37, h50, h39, h91, h42, h86, h4, h60, h5, h59, h46, h9, h90, h68, h78, h8, h80, h41, h97, h7, h71, h13, h35, h40, h48, h100, h99, h70, h88, h20, h11, h16, h79, h52, h3, h92, h54, h27, h12, h62, h32, h28, h10, h51, h29, h21, h44, h53, h45, h38, h95, h31, h82, h6, h98, h84, h73, h72, h43, h19, h1, h24, h36, h65, h77, h76, h67, h56, h18, h17 ;
r10 : h11, h82, h92, h52, h37, h70, h38, h57, h43, h8, h45, h44, h60, h40, h46, h26, h69, h80, h10, h95, h66, h29, h55, h71, h68, h64, h24, h42, h47, h97, h72, h86, h67, h84, h7, h31, h81, h41, h90, h1, h59, h54, h63, h62, h5, h94, h27, h99, h76, h39, h9, h75, h93, h35, h21, h19, h13, h73, h30, h4, h48, h91, h28, h58, h83, h32, h25, h20, h79, h23, h14, h100, h61, h96, h53, h50, h89, h65, h18, h34 ;
r11 : h72, h31, h37, h59, h88, h47, h91, h3, h52, h93, h82, h42, h68, h97, h70, h43, h27, h11, h8, h95, h26, h18, h44, h69, h54, h86, h50, h55, h13, h45, h24, h81, h40, h49, h46, h38, h28, h66, h74, h100, h80, h32, h30, h34, h23, h7, h1, h65, h92, h60, h15, h61, h98, h99, h76, h63, h79, h90, h77, h67, h19, h39, h2, h48, h41, h5, h89, h35, h10, h71, h12, h85, h17, h75, h29, h94, h20, h78, h6, h53 ;
r12 : h1, h59, h90, h70, h32, h91, h93, h95, h39, h88, h19, h96, h41, h47, h10, h42, h82, h8, h80, h20, h3, h71, h17, h23, h21, h58, h55, h30, h9, h54, h60, h31, h50, h26, h45, h61, h7, h89, h68, h49, h11, h72, h62, h28, h97, h69, h43, h53, h5, h37, h99, h38, h25, h40, h92, h46, h27, h22, h35, h18, h94, h63, h13, h76, h24, h65, h29, h51, h86, h52, h67, h100, h81, h79, h48, h16, h66, h12, h34, h85 ;
r13 : h72, h65, h70, h39, h80, h78, h8, h37, h88, h87, h7, h23, h64, h11, h71, h61, h3, h90, h31, h54, h5, h73, h93, h42, h95, h86, h47, h75, h99, h52, h12, h97, h63, h17, h34, h13, h26, h1, h30, h55, h21, h46, h20, h100, h69, h66, h82, h10, h58, h19, h68, h59, h79, h91, h60, h18, h43, h53, h50, h22, h38, h92, h89, h28, h85, h98, h40, h32, h62, h35, h27, h84, h83, h81, h94, h2, h96, h48, h41, h45 ;
r14 : h69, h65, h46, h72, h59, h16, h49, h27, h70, h83, h90, h93, h17, h31, h3, h48, h53, h55, h47, h50, h11, h80, h42, h95, h58, h84, h63, h10, h62, h24, h37, h60, h100, h99, h71, h68, h29, h5, h66, h8, h86, h97, h23, h85, h88, h44, h45, h7, h13, h14, h30, h73, h26, h94, h79, h20, h1, h19, h75, h54, h96, h52, h21, h91, h34, h9, h28, h15, h81, h64, h89, h82, h39, h76, h18, h43, h51, h35, h36, h40 ;
r15 : h8, h99, h4, h40, h94, h86, h20, h83, h27, h68, h98, h88, h42, h70, h9, h95, h18, h72, h47, h92, h35, h43, h5, h24, h28, h93, h80, h91, h12, h44, h82, h97, h81, h57, h45, h30, h46, h74, h37, h3, h59, h1, h19, h29, h52, h63, h100, h14, h71, h90, h48, h69, h34, h89, h65, h76, h73, h55, h54, h7, h10, h31, h11, h17, h39, h41, h79, h13, h26, h38, h23, h67, h64, h53, h96, h85, h75, h6, h62, h61 ;
r16 : h36, h42, h12, h11, h19, h31, h90, h70, h48, h23, h26, h81, h44, h5, h68, h100, h93, h55, h7, h21, h95, h45, h83, h65, h91, h43, h37, h88, h30, h71, h47, h72, h59, h89, h94, h60, h40, h52, h35, h99, h38, h8, h77, h96, h75, h78, h1, h64, h39, h24, h97, h27, h82, h80, h16, h92, h18, h63, h54, h76, h46, h29, h3, h4, h73, h57, h67, h13, h14, h79, h10, h62, h2, h17, h84, h69, h58, h32, h49, h50 ;
r17 : h7, h8, h90, h91, h89, h29, h1, h82, h68, h11, h31, h35, h95, h71, h75, h37, h50, h42, h80, h72, h69, h38, h93, h3, h70, h39, h51, h94, h63, h81, h10, h16, h88, h54, h5, h43, h15, h60, h20, h24, h99, h65, h32, h67, h76, h18, h47, h62, h45, h27, h49, h52, h59, h97, h86, h46, h30, h36, h84, h28, h34, h21, h53, h40, h92, h13, h4, h23, h2, h55, h44, h66, h33, h83, h100, h41, h96, h19, h9, h78 ;
