@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h92 (7, 10), h70 (0, 10), h94 (2, 10), h5 (10, 10), h31 (7, 10), h36 (7, 10), h90 (7, 10), h71 (9, 10), h81 (8, 10), h52 (10, 10), h20 (3, 10), h33 (2, 10), h59 (2, 10), h82 (5, 10), h48 (7, 10), h25 (10, 10), h18 (9, 10), h63 (7, 10), h29 (10, 10), h88 (6, 10), h75 (8, 10), h99 (7, 10), h54 (2, 10), h64 (0, 10), h28 (8, 10), h66 (4, 10), h83 (5, 10), h8 (10, 10), h38 (7, 10), h23 (1, 10), h16 (1, 10), h34 (10, 10), h62 (1, 10), h27 (9, 10), h17 (7, 10), h12 (5, 10), h69 (2, 10), h42 (5, 10), h80 (3, 10), h1 (9, 10), h3 (4, 10), h21 (8, 10), h2 (2, 10), h56 (7, 10), h77 (1, 10), h7 (5, 10), h55 (9, 10), h85 (6, 10), h43 (9, 10), h14 (9, 10), h93 (8, 10), h73 (2, 10), h79 (2, 10), h76 (8, 10), h19 (1, 10), h57 (4, 10), h32 (0, 10), h89 (4, 10), h61 (5, 10), h46 (4, 10), h44 (1, 10), h100 (5, 10), h40 (7, 10), h65 (0, 10), h6 (5, 10), h26 (8, 10), h78 (7, 10), h41 (10, 10), h22 (9, 10), h74 (0, 10), h95 (6, 10), h98 (5, 10), h53 (4, 10), h37 (8, 10), h24 (1, 10), h47 (3, 10), h39 (6, 10), h4 (1, 10), h13 (6, 10), h45 (8, 10), h97 (8, 10), h72 (9, 10), h30 (2, 10), h60 (0, 10), h51 (6, 10), h68 (10, 10), h67 (7, 10), h35 (8, 10), h11 (4, 10), h15 (10, 10), h87 (3, 10), h50 (6, 10), h49 (5, 10), h91 (1, 10), h84 (7, 10), h96 (0, 10), h86 (10, 10), h9 (5, 10), h10 (9, 10), h58 (9, 10) ;
@End

@PreferenceListsA
r1 : h74, h77, h27, h32, h50, h79, h97, h80, h87, h3, h43, h94, h98, h20, h72, h66, h52, h82, h55, h36, h40, h26, h13, h100, h92, h41, h62, h96, h35, h6, h47, h10, h93, h2, h18, h38, h88, h22, h56, h59, h83, h19, h70, h42, h7, h76, h53, h21, h91, h57, h64, h4, h89, h71, h54, h63, h85, h61, h65, h73, h28, h99, h49, h45, h60, h81, h12, h69, h95, h37, h34, h31, h75, h86, h23, h39, h30, h68, h67, h48 ;
r2 : h13, h43, h74, h53, h38, h83, h6, h86, h32, h28, h79, h50, h42, h80, h68, h87, h62, h22, h35, h93, h98, h82, h92, h1, h95, h27, h2, h52, h72, h88, h24, h76, h63, h81, h41, h96, h73, h49, h21, h64, h97, h45, h16, h54, h61, h70, h55, h75, h78, h67, h57, h77, h99, h36, h89, h7, h100, h34, h90, h26, h3, h18, h47, h29, h56, h4, h19, h25, h65, h71, h20, h17, h33, h91, h59, h44, h37, h39, h48, h40 ;
r3 : h55, h14, h96, h43, h47, h5, h86, h19, h74, h21, h50, h87, h28, h20, h92, h76, h93, h23, h52, h72, h32, h60, h73, h59, h99, h82, h62, h13, h61, h26, h7, h79, h88, h27, h51, h98, h3, h70, h66, h65, h4, h35, h10, h38, h89, h24, h77, h80, h85, h71, h97, h18, h81, h6, h46, h83, h34, h1, h56, h16, h37, h22, h91, h54, h45, h29, h64, h53, h2, h100, h42, h95, h94, h36, h57, h15, h41, h90, h48, h63 ;
r4 : h26, h93, h70, h90, h61, h2, h88, h55, h43, h13, h25, h41, h3, h91, h79, h50, h98, h42, h87, h49, h40, h52, h89, h45, h73, h83, h32, h38, h54, h66, h64, h56, h95, h72, h7, h20, h59, h6, h69, h74, h28, h92, h80, h82, h97, h60, h62, h21, h8, h14, h53, h18, h30, h76, h19, h35, h47, h75, h22, h10, h100, h4, h86, h77, h63, h27, h81, h65, h48, h58, h96, h34, h24, h94, h9, h44, h85, h99, h5, h23 ;
r5 : h22, h43, h38, h27, h26, h100, h96, h50, h80, h87, h98, h78, h64, h97, h55, h19, h89, h74, h2, h14, h13, h61, h35, h71, h21, h52, h56, h10, h9, h54, h24, h53, h76, h59, h17, h32, h79, h20, h81, h93, h42, h70, h72, h39, h7, h73, h91, h1, h99, h49, h33, h28, h66, h18, h6, h95, h25, h88, h16, h34, h60, h4, h62, h92, h94, h68, h47, h29, h8, h83, h3, h41, h40, h77, h86, h63, h82, h90, h45, h85 ;
r6 : h83, h50, h98, h82, h21, h87, h96, h88, h80, h62, h73, h91, h43, h92, h72, h53, h95, h77, h17, h26, h94, h45, h32, h13, h38, h48, h93, h3, h54, h56, h55, h74, h59, h79, h52, h68, h47, h10, h71, h2, h39, h61, h76, h24, h78, h4, h5, h27, h9, h97, h40, h23, h22, h7, h36, h70, h63, h28, h42, h66, h64, h15, h25, h34, h60, h41, h19, h81, h65, h99, h35, h89, h46, h16, h12, h75, h85, h37, h100, h90 ;
r7 : h13, h26, h87, h79, h8, h43, h32, h64, h70, h16, h22, h14, h4, h9, h50, h37, h49, h52, h5, h80, h63, h73, h81, h92, h53, h46, h74, h55, h82, h98, h93, h24, h100, h61, h21, h34, h88, h83, h28, h41, h69, h72, h2, h10, h97, h47, h38, h76, h77, h96, h95, h66, h7, h59, h99, h25, h31, h60, h51, h85, h27, h35, h42, h90, h65, h89, h48, h40, h54, h3, h19, h45, h44, h39, h62, h94, h91, h86, h68, h30 ;
r8 : h3, h13, h27, h72, h45, h21, h96, h47, h93, h49, h22, h56, h88, h26, h98, h32, h99, h19, h4, h35, h68, h70, h8, h55, h92, h14, h43, h81, h74, h30, h79, h64, h82, h95, h76, h50, h28, h97, h24, h36, h77, h67, h52, h83, h61, h51, h38, h25, h89, h1, h86, h7, h71, h87, h58, h62, h41, h63, h10, h80, h20, h39, h100, h91, h75, h2, h6, h59, h11, h65, h42, h44, h73, h66, h15, h18, h23, h54, h60, h53 ;
r9 : h92, h82, h50, h1, h89, h43, h83, h3, h27, h79, h13, h61, h88, h53, h98, h80, h96, h66, h42, h87, h75, h26, h4, h55, h2, h56, h63, h52, h73, h76, h21, h77, h60, h25, h22, h29, h11, h94, h19, h69, h91, h28, h72, h99, h95, h36, h9, h40, h35, h20, h93, h62, h45, h74, h71, h97, h44, h5, h59, h7, h70, h10, h64, h32, h24, h81, h54, h16, h67, h41, h6, h86, h17, h57, h38, h33, h49, h37, h47, h14 ;
r10 : h50, h60, h32, h66, h61, h53, h77, h79, h22, h73, h97, h55, h95, h76, h13, h96, h100, h38, h4, h43, h98, h86, h64, h26, h92, h81, h74, h70, h41, h93, h31, h8, h88, h52, h68, h28, h63, h10, h83, h87, h25, h80, h42, h54, h16, h21, h2, h19, h24, h65, h91, h1, h37, h94, h6, h89, h11, h62, h18, h39, h20, h72, h17, h3, h9, h82, h58, h71, h56, h99, h59, h67, h47, h44, h5, h49, h40, h75, h48, h35 ;
r11 : h26, h43, h93, h25, h99, h64, h2, h79, h55, h52, h87, h86, h74, h94, h89, h28, h27, h19, h81, h54, h96, h4, h37, h98, h72, h61, h38, h100, h13, h90, h88, h34, h83, h50, h40, h63, h39, h30, h7, h97, h21, h62, h80, h20, h76, h35, h32, h22, h45, h70, h47, h92, h73, h12, h59, h53, h56, h24, h66, h85, h82, h16, h65, h6, h71, h95, h17, h18, h42, h3, h10, h5, h49, h11, h9, h78, h48, h77, h44, h41 ;
r12 : h19, h95, h43, h35, h13, h70, h64, h80, h93, h50, h22, h34, h89, h74, h56, h87, h76, h4, h73, h83, h1, h28, h55, h51, h21, h20, h52, h59, h92, h63, h47, h72, h26, h97, h62, h11, h18, h36, h45, h27, h81, h88, h69, h29, h38, h2, h32, h53, h48, h24, h41, h67, h98, h10, h100, h91, h86, h90, h79, h14, h82, h54, h39, h65, h96, h99, h66, h40, h33, h94, h71, h49, h5, h58, h42, h7, h16, h3, h6, h77 ;
r13 : h82, h87, h73, h47, h76, h97, h43, h91, h79, h92, h70, h32, h94, h55, h4, h13, h50, h10, h54, h74, h28, h8, h93, h56, h31, h26, h98, h81, h34, h33, h53, h7, h38, h72, h85, h80, h21, h62, h11, h22, h51, h2, h88, h77, h68, h99, h75, h16, h41, h95, h1, h96, h48, h49, h63, h19, h65, h83, h57, h35, h52, h20, h24, h15, h61, h17, h59, h90, h66, h89, h45, h42, h67, h71, h25, h64, h27, h100, h86, h37 ;
r14 : h87, h56, h32, h26, h66, h44, h52, h21, h70, h10, h72, h45, h23, h61, h86, h33, h14, h74, h19, h63, h89, h92, h22, h80, h62, h41, h8, h93, h82, h9, h35, h27, h77, h88, h76, h55, h11, h6, h50, h42, h7, h34, h43, h100, h53, h25, h13, h81, h91, h3, h97, h98, h99, h1, h18, h73, h2, h59, h71, h83, h24, h96, h64, h20, h57, h4, h17, h38, h67, h84, h47, h95, h54, h28, h37, h75, h68, h39, h78, h40 ;
r15 : h47, h50, h79, h83, h88, h76, h70, h32, h64, h61, h43, h62, h82, h20, h72, h55, h93, h98, h16, h13, h74, h87, h19, h65, h26, h97, h92, h52, h73, h53, h27, h40, h45, h80, h85, h3, h66, h96, h21, h58, h81, h63, h30, h35, h28, h24, h95, h11, h41, h42, h2, h89, h12, h56, h4, h22, h37, h1, h48, h77, h23, h38, h44, h94, h99, h31, h25, h86, h71, h69, h5, h36, h100, h9, h18, h14, h6, h68, h59, h34 ;
r16 : h96, h92, h55, h79, h38, h24, h23, h73, h8, h98, h22, h50, h87, h3, h47, h70, h62, h6, h7, h88, h72, h32, h80, h43, h61, h27, h74, h36, h2, h1, h28, h97, h83, h90, h25, h26, h40, h99, h93, h56, h16, h76, h10, h35, h42, h13, h81, h19, h63, h57, h49, h89, h59, h21, h14, h9, h51, h45, h41, h64, h18, h94, h52, h4, h86, h71, h54, h100, h53, h77, h20, h33, h95, h68, h34, h82, h91, h66, h65, h78 ;
r17 : h65, h93, h72, h74, h26, h82, h98, h73, h21, h66, h24, h27, h87, h81, h95, h43, h13, h76, h79, h89, h32, h19, h50, h52, h47, h70, h51, h62, h100, h69, h71, h97, h63, h22, h94, h54, h60, h38, h5, h2, h4, h59, h56, h28, h14, h12, h64, h92, h55, h20, h96, h10, h80, h86, h99, h83, h44, h53, h35, h91, h45, h34, h6, h42, h75, h36, h61, h7, h16, h1, h49, h77, h29, h39, h9, h57, h41, h67, h84, h33 ;
