@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h45 (9, 10), h20 (3, 10), h78 (4, 10), h70 (5, 10), h80 (3, 10), h92 (4, 10), h15 (7, 10), h63 (6, 10), h67 (0, 10), h64 (8, 10), h93 (9, 10), h86 (6, 10), h87 (6, 10), h30 (5, 10), h96 (5, 10), h17 (1, 10), h5 (4, 10), h37 (9, 10), h88 (8, 10), h23 (5, 10), h2 (10, 10), h14 (7, 10), h32 (2, 10), h25 (3, 10), h27 (5, 10), h3 (5, 10), h11 (8, 10), h50 (9, 10), h62 (2, 10), h54 (10, 10), h52 (4, 10), h29 (4, 10), h74 (2, 10), h10 (8, 10), h8 (10, 10), h72 (8, 10), h43 (4, 10), h71 (8, 10), h79 (8, 10), h35 (3, 10), h18 (1, 10), h76 (3, 10), h57 (7, 10), h55 (4, 10), h58 (6, 10), h53 (0, 10), h90 (2, 10), h13 (6, 10), h47 (8, 10), h61 (8, 10), h38 (0, 10), h66 (5, 10), h19 (5, 10), h49 (10, 10), h24 (4, 10), h34 (7, 10), h22 (10, 10), h44 (10, 10), h65 (0, 10), h33 (6, 10), h85 (8, 10), h91 (10, 10), h100 (9, 10), h16 (5, 10), h89 (6, 10), h94 (9, 10), h73 (6, 10), h4 (10, 10), h39 (7, 10), h21 (3, 10), h46 (6, 10), h82 (0, 10), h98 (3, 10), h28 (9, 10), h51 (1, 10), h40 (7, 10), h99 (5, 10), h59 (0, 10), h81 (4, 10), h60 (0, 10), h7 (7, 10), h6 (9, 10), h95 (5, 10), h9 (1, 10), h31 (4, 10), h36 (9, 10), h1 (0, 10), h56 (10, 10), h26 (5, 10), h42 (8, 10), h48 (5, 10), h83 (10, 10), h77 (6, 10), h69 (1, 10), h75 (4, 10), h84 (2, 10), h12 (2, 10), h68 (0, 10), h41 (4, 10), h97 (10, 10) ;
@End

@PreferenceListsA
r1 : h75, h94, h51, h93, h37, h20, h46, h24, h49, h44, h23, h63, h11, h66, h97, h9, h34, h79, h100, h15, h45, h52, h4, h82, h35, h71, h68, h38, h61, h81, h19, h99, h5, h26, h84, h78, h56, h55, h73, h58, h32, h60, h77, h8, h27, h83, h22, h18, h72, h1, h13, h14, h7, h25, h57, h42, h41, h2, h76, h43, h80, h59, h16, h31, h6, h64, h85, h70, h92, h90, h88, h86, h39, h10, h17, h40, h29, h62, h33, h95 ;
r2 : h1, h9, h70, h45, h47, h26, h96, h42, h52, h77, h51, h19, h92, h82, h94, h13, h33, h34, h71, h81, h18, h46, h29, h90, h24, h61, h15, h56, h11, h39, h73, h4, h2, h83, h37, h55, h25, h79, h72, h6, h99, h68, h75, h63, h64, h32, h40, h41, h66, h57, h87, h8, h100, h44, h16, h17, h58, h84, h91, h5, h22, h86, h23, h10, h59, h14, h85, h7, h35, h69, h31, h60, h28, h53, h62, h50, h43, h95, h88, h49 ;
r3 : h71, h86, h45, h31, h55, h70, h94, h26, h34, h85, h1, h73, h16, h51, h15, h14, h6, h63, h82, h41, h22, h42, h89, h58, h50, h32, h75, h90, h11, h68, h46, h20, h8, h13, h38, h79, h36, h66, h57, h92, h9, h72, h19, h93, h52, h77, h7, h44, h37, h84, h76, h10, h18, h27, h61, h23, h40, h35, h47, h24, h100, h2, h53, h83, h60, h21, h29, h28, h56, h99, h5, h81, h48, h33, h17, h78, h54, h95, h4, h49 ;
r4 : h46, h15, h61, h51, h52, h94, h85, h66, h64, h26, h17, h73, h7, h13, h84, h71, h79, h8, h93, h23, h37, h40, h68, h45, h25, h5, h32, h100, h24, h42, h65, h29, h81, h1, h14, h62, h49, h90, h6, h31, h34, h43, h11, h4, h55, h18, h69, h19, h44, h97, h86, h99, h75, h41, h76, h56, h60, h83, h38, h22, h82, h10, h67, h2, h89, h57, h47, h78, h74, h33, h27, h58, h72, h63, h88, h96, h77, h70, h35, h91 ;
r5 : h46, h26, h13, h9, h85, h11, h70, h14, h72, h10, h94, h24, h5, h75, h15, h25, h100, h79, h93, h29, h31, h66, h32, h52, h51, h68, h37, h6, h16, h44, h81, h73, h18, h22, h19, h80, h7, h59, h42, h83, h98, h84, h55, h34, h69, h41, h47, h97, h77, h1, h65, h71, h17, h49, h8, h40, h50, h64, h33, h45, h4, h90, h62, h39, h58, h99, h35, h61, h96, h86, h38, h95, h57, h92, h20, h60, h63, h2, h53, h67 ;
r6 : h15, h45, h90, h34, h57, h61, h37, h51, h71, h5, h67, h84, h13, h94, h100, h58, h68, h73, h23, h75, h24, h44, h46, h42, h19, h78, h66, h49, h43, h69, h99, h85, h2, h52, h1, h29, h11, h32, h16, h35, h79, h4, h25, h76, h86, h18, h7, h26, h40, h8, h10, h93, h41, h77, h31, h28, h6, h60, h62, h70, h82, h83, h55, h72, h36, h53, h12, h21, h56, h17, h74, h59, h39, h65, h38, h63, h81, h89, h22, h95 ;
r7 : h46, h40, h26, h13, h91, h37, h8, h42, h33, h31, h61, h7, h73, h23, h27, h10, h81, h25, h69, h66, h99, h100, h41, h45, h97, h9, h29, h90, h56, h34, h83, h51, h84, h24, h6, h50, h58, h82, h79, h15, h64, h32, h93, h35, h71, h75, h49, h85, h52, h68, h2, h39, h16, h4, h55, h19, h74, h62, h94, h1, h57, h80, h88, h86, h44, h65, h77, h22, h89, h92, h18, h14, h5, h63, h17, h12, h11, h43, h96, h47 ;
r8 : h8, h32, h45, h34, h79, h14, h13, h57, h100, h26, h72, h94, h99, h75, h85, h4, h7, h10, h61, h71, h23, h82, h46, h6, h38, h5, h27, h51, h15, h37, h88, h24, h58, h11, h96, h25, h31, h81, h66, h41, h90, h48, h86, h1, h29, h55, h39, h80, h95, h22, h16, h62, h17, h83, h64, h44, h54, h42, h40, h43, h70, h69, h35, h56, h73, h52, h77, h84, h19, h33, h9, h47, h68, h93, h60, h2, h59, h74, h53, h63 ;
r9 : h46, h52, h79, h32, h15, h69, h71, h42, h37, h70, h49, h99, h34, h78, h18, h11, h17, h8, h58, h68, h85, h48, h67, h51, h41, h95, h29, h55, h2, h86, h63, h66, h94, h81, h45, h90, h6, h31, h83, h23, h100, h61, h72, h24, h5, h44, h97, h76, h50, h91, h75, h4, h26, h93, h10, h77, h89, h28, h20, h13, h14, h19, h38, h12, h22, h64, h25, h40, h7, h9, h16, h74, h82, h62, h33, h65, h47, h27, h96, h43 ;
r10 : h25, h94, h23, h91, h95, h46, h4, h71, h51, h93, h73, h61, h52, h100, h6, h34, h32, h66, h42, h17, h83, h55, h41, h37, h40, h8, h15, h79, h70, h9, h75, h21, h1, h13, h5, h86, h7, h2, h24, h81, h14, h43, h99, h53, h29, h57, h68, h45, h85, h10, h65, h96, h58, h19, h35, h26, h44, h72, h31, h84, h54, h18, h22, h49, h80, h38, h69, h90, h60, h39, h64, h33, h67, h62, h82, h56, h27, h77, h16, h11 ;
r11 : h45, h7, h83, h69, h94, h73, h81, h46, h64, h72, h57, h100, h79, h15, h8, h13, h75, h71, h31, h19, h51, h99, h1, h37, h24, h11, h85, h44, h92, h32, h52, h35, h16, h23, h87, h58, h82, h42, h34, h96, h6, h18, h84, h66, h14, h4, h55, h93, h49, h40, h27, h43, h88, h10, h2, h68, h22, h65, h91, h9, h41, h77, h61, h86, h90, h26, h70, h95, h25, h80, h54, h29, h53, h38, h47, h17, h36, h97, h60, h63 ;
r12 : h37, h90, h10, h71, h32, h41, h76, h68, h46, h18, h79, h77, h15, h66, h89, h21, h51, h42, h75, h25, h93, h13, h47, h40, h45, h26, h24, h69, h100, h55, h35, h9, h72, h84, h52, h4, h83, h94, h6, h31, h14, h81, h86, h33, h85, h8, h22, h58, h56, h65, h57, h99, h49, h17, h62, h2, h82, h23, h11, h92, h29, h7, h19, h64, h1, h54, h67, h70, h12, h34, h53, h43, h61, h88, h87, h5, h74, h27, h44, h91 ;
r13 : h51, h37, h24, h38, h9, h6, h42, h15, h81, h41, h1, h4, h46, h19, h71, h58, h44, h26, h84, h79, h78, h68, h7, h57, h77, h70, h52, h43, h75, h33, h64, h34, h14, h94, h83, h31, h99, h85, h25, h40, h100, h55, h63, h5, h61, h56, h27, h90, h54, h48, h59, h8, h49, h18, h92, h45, h39, h65, h23, h72, h17, h66, h11, h82, h32, h35, h13, h67, h97, h89, h10, h62, h16, h12, h22, h50, h96, h53, h73, h29 ;
r14 : h22, h69, h1, h37, h10, h57, h78, h44, h46, h2, h84, h66, h55, h32, h73, h42, h47, h18, h19, h51, h45, h31, h68, h8, h72, h26, h11, h25, h77, h85, h100, h54, h71, h63, h15, h61, h41, h94, h7, h24, h79, h86, h35, h16, h6, h34, h99, h27, h60, h14, h75, h70, h29, h74, h58, h9, h83, h52, h43, h81, h62, h89, h53, h87, h49, h33, h28, h80, h23, h56, h64, h82, h39, h4, h13, h90, h96, h88, h40, h93 ;
r15 : h69, h51, h7, h34, h11, h15, h39, h46, h13, h32, h84, h1, h52, h25, h55, h68, h42, h99, h71, h24, h10, h66, h29, h60, h79, h4, h37, h91, h49, h75, h6, h64, h70, h87, h88, h61, h26, h73, h40, h86, h5, h59, h72, h85, h58, h19, h16, h14, h77, h90, h83, h45, h94, h76, h8, h44, h47, h21, h23, h50, h43, h63, h81, h82, h48, h57, h2, h41, h56, h18, h80, h35, h95, h3, h92, h28, h36, h97, h17, h100 ;
r16 : h45, h16, h78, h14, h55, h32, h26, h19, h15, h58, h35, h11, h94, h66, h7, h8, h51, h84, h71, h62, h29, h37, h44, h61, h73, h95, h68, h25, h64, h79, h83, h80, h86, h41, h46, h57, h85, h77, h1, h2, h4, h49, h100, h52, h20, h40, h24, h3, h9, h42, h22, h70, h10, h12, h33, h69, h99, h5, h47, h31, h90, h82, h13, h63, h38, h23, h30, h34, h6, h65, h72, h28, h60, h75, h43, h27, h17, h98, h59, h81 ;
r17 : h4, h100, h71, h52, h37, h53, h32, h24, h43, h23, h73, h26, h51, h46, h14, h63, h55, h13, h19, h93, h66, h34, h86, h94, h29, h41, h79, h75, h15, h59, h7, h42, h68, h33, h90, h82, h2, h44, h81, h98, h3, h69, h83, h22, h62, h49, h84, h8, h99, h87, h31, h10, h58, h6, h5, h25, h65, h35, h17, h45, h27, h88, h18, h70, h64, h11, h38, h72, h61, h77, h40, h91, h28, h48, h89, h1, h97, h57, h92, h56 ;
