@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h54 (2, 10), h43 (10, 10), h53 (5, 10), h66 (8, 10), h39 (7, 10), h99 (9, 10), h77 (8, 10), h49 (8, 10), h29 (0, 10), h90 (1, 10), h40 (10, 10), h69 (3, 10), h30 (3, 10), h60 (10, 10), h32 (6, 10), h58 (0, 10), h18 (0, 10), h55 (4, 10), h64 (2, 10), h78 (3, 10), h14 (2, 10), h2 (7, 10), h45 (2, 10), h11 (7, 10), h61 (1, 10), h75 (5, 10), h37 (4, 10), h62 (5, 10), h87 (4, 10), h7 (3, 10), h65 (5, 10), h44 (5, 10), h15 (8, 10), h68 (10, 10), h59 (5, 10), h93 (2, 10), h100 (6, 10), h52 (6, 10), h24 (5, 10), h76 (0, 10), h56 (0, 10), h19 (2, 10), h48 (8, 10), h17 (3, 10), h98 (6, 10), h16 (7, 10), h79 (9, 10), h31 (9, 10), h88 (5, 10), h74 (10, 10), h73 (7, 10), h38 (8, 10), h86 (8, 10), h21 (10, 10), h94 (7, 10), h57 (10, 10), h70 (8, 10), h42 (10, 10), h34 (2, 10), h95 (2, 10), h47 (8, 10), h6 (0, 10), h20 (5, 10), h22 (5, 10), h89 (1, 10), h80 (7, 10), h26 (6, 10), h33 (9, 10), h23 (3, 10), h63 (6, 10), h91 (10, 10), h83 (2, 10), h36 (8, 10), h35 (3, 10), h9 (6, 10), h96 (7, 10), h81 (2, 10), h3 (9, 10), h97 (1, 10), h5 (4, 10), h71 (1, 10), h67 (5, 10), h51 (9, 10), h8 (9, 10), h84 (2, 10), h41 (5, 10), h27 (8, 10), h25 (4, 10), h46 (10, 10), h85 (8, 10), h92 (3, 10), h4 (8, 10), h1 (3, 10), h82 (1, 10), h13 (2, 10), h72 (9, 10), h28 (5, 10), h12 (10, 10), h50 (4, 10), h10 (10, 10) ;
@End

@PreferenceListsA
r1 : h13, h97, h4, h71, h81, h18, h43, h51, h54, h20, h91, h1, h8, h59, h27, h67, h77, h9, h5, h78, h25, h74, h37, h72, h89, h42, h56, h39, h35, h82, h2, h40, h95, h38, h52, h28, h50, h76, h49, h10, h58, h48, h73, h68, h31, h47, h32, h90, h21, h55, h44, h62, h30, h93, h6, h66, h29, h22, h34, h80, h3, h79, h11, h33, h84, h63, h94, h98, h100, h69, h24, h96, h88, h87, h45, h53, h14, h85, h15, h64 ;
r2 : h89, h20, h30, h71, h64, h67, h8, h54, h80, h31, h10, h51, h41, h25, h82, h91, h9, h98, h84, h99, h14, h55, h81, h44, h59, h78, h11, h57, h24, h76, h28, h97, h73, h85, h39, h56, h77, h68, h6, h100, h83, h35, h94, h79, h13, h2, h43, h70, h90, h17, h74, h61, h1, h29, h32, h21, h36, h33, h27, h50, h4, h96, h65, h16, h40, h95, h22, h69, h93, h49, h47, h37, h72, h58, h88, h26, h87, h42, h12, h34 ;
r3 : h77, h78, h90, h43, h89, h16, h27, h99, h80, h64, h5, h2, h100, h14, h41, h18, h28, h29, h76, h72, h45, h59, h9, h79, h31, h91, h3, h71, h24, h82, h37, h25, h84, h13, h4, h38, h35, h10, h85, h51, h68, h58, h8, h20, h1, h65, h42, h47, h97, h95, h66, h17, h54, h61, h55, h86, h60, h56, h73, h87, h94, h46, h93, h26, h44, h36, h69, h57, h11, h88, h52, h32, h39, h48, h81, h12, h40, h23, h30, h63 ;
r4 : h72, h8, h71, h36, h10, h14, h97, h78, h81, h76, h34, h7, h29, h3, h85, h77, h95, h9, h75, h68, h31, h2, h74, h100, h94, h64, h84, h5, h55, h26, h58, h90, h47, h59, h43, h40, h13, h99, h91, h73, h82, h70, h50, h89, h80, h18, h20, h63, h24, h79, h28, h30, h44, h54, h35, h49, h11, h42, h12, h37, h69, h56, h33, h66, h57, h65, h4, h93, h17, h32, h16, h87, h60, h27, h38, h98, h67, h51, h25, h53 ;
r5 : h78, h58, h9, h32, h37, h90, h10, h64, h35, h80, h27, h29, h79, h59, h14, h28, h34, h31, h50, h3, h70, h98, h71, h81, h66, h2, h76, h20, h68, h55, h82, h25, h51, h93, h8, h84, h88, h89, h100, h56, h48, h91, h94, h72, h77, h44, h11, h13, h18, h46, h39, h19, h16, h54, h5, h74, h24, h83, h73, h47, h49, h65, h42, h7, h4, h99, h63, h69, h40, h38, h67, h97, h43, h15, h52, h75, h87, h22, h30, h17 ;
r6 : h25, h27, h98, h79, h81, h47, h56, h13, h91, h84, h20, h14, h9, h16, h77, h55, h58, h49, h10, h78, h71, h80, h32, h63, h8, h82, h2, h90, h36, h64, h3, h76, h35, h30, h42, h89, h60, h88, h37, h28, h4, h29, h59, h68, h61, h72, h86, h92, h31, h51, h7, h18, h70, h38, h94, h44, h41, h96, h99, h74, h95, h17, h40, h52, h54, h66, h24, h46, h73, h69, h21, h67, h1, h93, h34, h43, h50, h85, h97, h39 ;
r7 : h82, h66, h76, h80, h79, h73, h8, h35, h81, h9, h77, h72, h95, h45, h6, h67, h2, h78, h43, h14, h30, h38, h99, h60, h51, h56, h71, h90, h29, h4, h54, h20, h31, h93, h100, h47, h91, h55, h69, h39, h89, h58, h32, h18, h42, h70, h98, h84, h85, h97, h53, h50, h10, h13, h94, h74, h86, h62, h34, h11, h5, h27, h64, h46, h49, h59, h41, h24, h61, h57, h37, h63, h28, h44, h16, h36, h65, h68, h48, h87 ;
r8 : h9, h82, h24, h69, h94, h89, h47, h2, h71, h59, h70, h54, h76, h81, h18, h63, h35, h85, h28, h56, h30, h78, h20, h80, h100, h98, h29, h77, h84, h93, h14, h72, h31, h1, h91, h95, h12, h67, h41, h25, h16, h27, h68, h90, h8, h10, h92, h43, h50, h5, h66, h39, h13, h46, h51, h79, h55, h26, h32, h6, h42, h4, h38, h86, h11, h49, h40, h57, h44, h3, h48, h61, h99, h75, h19, h74, h23, h58, h87, h64 ;
r9 : h78, h28, h68, h14, h8, h4, h72, h29, h18, h95, h81, h51, h16, h65, h60, h43, h79, h49, h89, h71, h76, h42, h7, h10, h1, h91, h90, h100, h82, h70, h6, h80, h86, h30, h44, h59, h21, h20, h23, h55, h9, h47, h87, h2, h58, h69, h56, h40, h93, h66, h39, h31, h13, h98, h85, h25, h99, h67, h64, h50, h35, h77, h27, h32, h84, h15, h73, h37, h34, h12, h74, h24, h54, h94, h17, h57, h36, h63, h45, h33 ;
r10 : h28, h71, h8, h20, h84, h78, h29, h76, h11, h34, h38, h2, h85, h66, h79, h70, h6, h50, h67, h82, h56, h9, h63, h91, h94, h44, h81, h31, h10, h61, h86, h37, h98, h80, h90, h59, h16, h55, h77, h43, h47, h35, h97, h14, h54, h74, h73, h42, h95, h30, h45, h18, h24, h40, h72, h100, h58, h49, h62, h25, h1, h4, h89, h27, h5, h26, h68, h39, h23, h99, h65, h22, h36, h32, h93, h60, h69, h3, h46, h87 ;
r11 : h8, h20, h9, h95, h74, h78, h71, h31, h18, h2, h64, h14, h73, h29, h35, h55, h77, h27, h82, h72, h79, h10, h32, h5, h56, h45, h70, h54, h76, h52, h59, h98, h41, h42, h81, h89, h91, h90, h97, h44, h67, h40, h47, h24, h87, h16, h94, h39, h38, h68, h50, h51, h1, h86, h30, h11, h85, h99, h88, h28, h13, h61, h80, h58, h66, h26, h3, h48, h83, h43, h4, h92, h69, h62, h84, h19, h23, h46, h49, h7 ;
r12 : h42, h94, h20, h32, h76, h78, h37, h66, h82, h27, h35, h3, h58, h28, h9, h89, h57, h90, h6, h13, h2, h12, h55, h71, h81, h49, h31, h59, h56, h51, h64, h10, h36, h15, h5, h8, h18, h47, h80, h77, h34, h95, h100, h63, h54, h65, h24, h14, h22, h79, h44, h98, h68, h39, h87, h91, h85, h72, h16, h61, h53, h26, h11, h74, h17, h50, h23, h4, h29, h75, h7, h67, h69, h43, h97, h84, h38, h70, h83, h33 ;
r13 : h67, h66, h68, h76, h79, h81, h8, h90, h85, h51, h2, h91, h28, h14, h13, h10, h53, h58, h55, h56, h9, h86, h49, h25, h43, h20, h18, h82, h31, h35, h1, h60, h71, h98, h88, h80, h50, h46, h89, h5, h47, h94, h99, h6, h75, h61, h29, h24, h11, h78, h59, h42, h64, h77, h57, h63, h65, h30, h73, h37, h74, h72, h97, h40, h38, h26, h3, h84, h16, h44, h69, h70, h93, h96, h19, h52, h32, h7, h34, h17 ;
r14 : h94, h51, h72, h91, h76, h90, h55, h78, h79, h100, h34, h58, h56, h61, h30, h14, h15, h98, h35, h29, h48, h89, h69, h20, h54, h39, h45, h2, h81, h50, h25, h71, h10, h87, h38, h9, h12, h64, h82, h99, h95, h31, h85, h70, h80, h42, h32, h77, h13, h8, h97, h4, h68, h47, h28, h74, h5, h6, h18, h49, h44, h67, h59, h41, h65, h93, h27, h37, h43, h33, h3, h88, h16, h40, h11, h52, h66, h24, h21, h57 ;
r15 : h95, h2, h77, h59, h43, h9, h88, h87, h55, h35, h15, h50, h63, h31, h81, h13, h10, h32, h78, h8, h16, h18, h27, h79, h91, h25, h24, h71, h51, h30, h6, h82, h73, h97, h20, h14, h80, h44, h67, h69, h99, h72, h92, h4, h65, h54, h39, h90, h74, h12, h64, h76, h89, h26, h70, h45, h98, h34, h57, h68, h28, h93, h29, h1, h56, h66, h11, h47, h58, h37, h94, h62, h41, h46, h100, h23, h40, h42, h84, h38 ;
r16 : h27, h8, h55, h3, h64, h69, h78, h24, h35, h59, h31, h29, h9, h2, h10, h14, h79, h54, h94, h70, h68, h13, h72, h89, h97, h81, h80, h40, h43, h42, h6, h82, h44, h90, h76, h50, h91, h95, h58, h47, h71, h26, h1, h88, h4, h20, h33, h67, h28, h65, h34, h93, h84, h11, h87, h56, h73, h77, h17, h66, h51, h85, h39, h37, h25, h18, h61, h32, h49, h86, h57, h22, h100, h98, h16, h99, h12, h23, h96, h36 ;
r17 : h44, h31, h9, h80, h2, h90, h76, h71, h55, h97, h61, h4, h58, h39, h87, h83, h69, h42, h72, h91, h47, h63, h95, h82, h79, h78, h59, h35, h26, h56, h89, h50, h54, h77, h64, h20, h13, h98, h8, h45, h27, h3, h14, h16, h73, h85, h92, h18, h70, h60, h81, h1, h38, h40, h6, h66, h32, h99, h22, h41, h10, h29, h67, h74, h94, h37, h68, h28, h43, h53, h84, h25, h24, h36, h21, h5, h100, h62, h34, h49 ;
