@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h66 (6, 10), h22 (9, 10), h33 (7, 10), h51 (6, 10), h8 (1, 10), h81 (10, 10), h37 (9, 10), h56 (7, 10), h30 (6, 10), h63 (8, 10), h76 (4, 10), h86 (5, 10), h21 (8, 10), h90 (8, 10), h5 (0, 10), h18 (8, 10), h94 (5, 10), h99 (0, 10), h39 (8, 10), h93 (4, 10), h67 (9, 10), h1 (4, 10), h40 (9, 10), h68 (4, 10), h35 (10, 10), h7 (5, 10), h74 (7, 10), h88 (5, 10), h97 (3, 10), h54 (1, 10), h62 (5, 10), h82 (0, 10), h100 (2, 10), h84 (4, 10), h45 (0, 10), h73 (4, 10), h89 (1, 10), h87 (9, 10), h78 (10, 10), h70 (3, 10), h48 (10, 10), h72 (2, 10), h12 (0, 10), h19 (3, 10), h3 (5, 10), h43 (0, 10), h85 (8, 10), h4 (10, 10), h98 (8, 10), h71 (2, 10), h55 (1, 10), h41 (10, 10), h58 (9, 10), h17 (7, 10), h29 (6, 10), h11 (6, 10), h64 (4, 10), h50 (3, 10), h61 (0, 10), h80 (9, 10), h59 (8, 10), h95 (6, 10), h38 (9, 10), h44 (0, 10), h14 (2, 10), h27 (6, 10), h20 (5, 10), h16 (4, 10), h79 (6, 10), h28 (5, 10), h65 (2, 10), h31 (10, 10), h75 (7, 10), h69 (4, 10), h32 (2, 10), h46 (5, 10), h47 (3, 10), h2 (5, 10), h26 (0, 10), h52 (10, 10), h23 (4, 10), h96 (10, 10), h36 (7, 10), h53 (10, 10), h92 (7, 10), h77 (4, 10), h6 (2, 10), h15 (10, 10), h42 (3, 10), h49 (10, 10), h91 (10, 10), h13 (0, 10), h25 (6, 10), h10 (9, 10), h83 (6, 10), h60 (6, 10), h24 (10, 10), h9 (9, 10), h57 (3, 10), h34 (5, 10) ;
@End

@PreferenceListsA
r1 : h89, h77, h100, h21, h40, h11, h3, h41, h36, h23, h39, h16, h26, h32, h37 ;
r2 : h48, h38, h32, h89, h37, h59, h64, h20, h40, h11, h36, h56, h1, h86, h53 ;
r3 : h53, h85, h44, h60, h3, h23, h1, h41, h91, h89, h25, h87, h36, h39, h20 ;
r4 : h40, h32, h56, h20, h94, h99, h55, h80, h7, h3, h27, h4, h70, h100, h59 ;
r5 : h36, h62, h23, h32, h39, h54, h44, h58, h60, h37, h72, h87, h88, h52, h3 ;
r6 : h19, h66, h73, h72, h39, h71, h44, h24, h37, h36, h16, h58, h11, h51, h60 ;
r7 : h23, h11, h3, h73, h15, h41, h100, h17, h75, h16, h36, h58, h86, h34, h26 ;
r8 : h21, h7, h94, h11, h87, h57, h71, h53, h23, h83, h19, h32, h66, h41, h33 ;
r9 : h33, h34, h72, h47, h46, h31, h20, h23, h89, h11, h14, h39, h9, h85, h26 ;
r10 : h21, h89, h23, h39, h53, h25, h44, h72, h55, h3, h93, h66, h11, h58, h24 ;
r11 : h33, h89, h52, h36, h41, h40, h77, h20, h88, h63, h57, h83, h87, h32, h4 ;
r12 : h88, h27, h11, h87, h3, h44, h57, h89, h64, h24, h85, h17, h23, h76, h71 ;
r13 : h36, h66, h28, h99, h89, h11, h39, h64, h83, h88, h16, h32, h87, h60, h94 ;
r14 : h4, h94, h1, h24, h40, h26, h73, h31, h55, h44, h3, h23, h41, h62, h86 ;
r15 : h2, h94, h73, h36, h6, h66, h41, h89, h59, h26, h39, h7, h32, h24, h15 ;
r16 : h24, h80, h70, h59, h1, h60, h73, h40, h16, h64, h4, h74, h18, h23, h75 ;
r17 : h36, h77, h85, h62, h73, h51, h35, h44, h23, h57, h38, h79, h7, h28, h16 ;
r18 : h58, h33, h60, h44, h74, h37, h55, h85, h38, h95, h89, h34, h91, h83, h36 ;
r19 : h1, h66, h89, h57, h16, h47, h91, h39, h36, h32, h44, h59, h69, h7, h40 ;
r20 : h16, h73, h85, h56, h28, h68, h11, h100, h57, h33, h96, h53, h64, h54, h41 ;
r21 : h7, h44, h3, h41, h63, h39, h33, h42, h38, h29, h57, h36, h24, h23, h89 ;
r22 : h44, h56, h59, h2, h36, h3, h39, h60, h88, h100, h23, h89, h32, h19, h11 ;
r23 : h71, h47, h43, h39, h32, h41, h7, h23, h84, h37, h17, h20, h87, h24, h40 ;
r24 : h41, h55, h36, h37, h60, h4, h73, h3, h32, h44, h6, h64, h66, h28, h80 ;
r25 : h31, h25, h17, h44, h57, h46, h47, h77, h66, h85, h33, h40, h36, h68, h26 ;
r26 : h25, h96, h46, h44, h29, h89, h47, h55, h71, h11, h23, h12, h73, h36, h100 ;
r27 : h51, h40, h41, h27, h23, h33, h12, h89, h56, h94, h66, h36, h46, h76, h58 ;
r28 : h73, h95, h11, h76, h39, h23, h24, h7, h93, h87, h41, h80, h60, h19, h25 ;
r29 : h96, h36, h23, h35, h19, h7, h21, h40, h100, h99, h86, h27, h53, h46, h24 ;
r30 : h44, h24, h83, h33, h36, h16, h32, h99, h79, h23, h28, h9, h91, h97, h55 ;
r31 : h72, h41, h33, h36, h1, h16, h29, h78, h60, h34, h46, h100, h94, h11, h23 ;
r32 : h55, h36, h85, h33, h97, h1, h58, h29, h18, h7, h46, h27, h44, h39, h41 ;
r33 : h25, h23, h94, h35, h89, h18, h28, h36, h1, h17, h73, h44, h11, h75, h61 ;
r34 : h36, h44, h16, h78, h41, h88, h21, h11, h7, h75, h70, h56, h29, h55, h60 ;
r35 : h36, h48, h68, h24, h11, h41, h33, h72, h75, h45, h3, h96, h77, h39, h37 ;
r36 : h62, h72, h89, h92, h33, h87, h31, h3, h83, h46, h26, h100, h29, h70, h37 ;
r37 : h3, h4, h24, h23, h33, h35, h47, h22, h29, h62, h71, h66, h11, h21, h73 ;
r38 : h63, h60, h68, h57, h53, h55, h33, h36, h59, h50, h77, h51, h19, h96, h73 ;
r39 : h21, h11, h3, h70, h96, h4, h16, h73, h7, h77, h38, h13, h30, h1, h60 ;
r40 : h32, h33, h89, h98, h36, h73, h44, h80, h24, h7, h11, h18, h75, h37, h71 ;
r41 : h11, h71, h91, h57, h94, h36, h84, h77, h72, h70, h60, h87, h66, h7, h37 ;
r42 : h15, h29, h16, h33, h24, h44, h48, h94, h32, h42, h21, h100, h55, h70, h19 ;
r43 : h75, h4, h24, h77, h85, h73, h25, h11, h58, h89, h36, h60, h9, h94, h32 ;
r44 : h41, h46, h44, h32, h7, h67, h89, h42, h85, h48, h12, h72, h28, h31, h70 ;
r45 : h58, h36, h30, h70, h32, h72, h40, h89, h62, h21, h77, h33, h4, h41, h22 ;
r46 : h38, h57, h87, h29, h95, h80, h39, h33, h59, h63, h60, h66, h88, h31, h74 ;
r47 : h40, h28, h55, h23, h89, h44, h54, h24, h77, h46, h16, h72, h7, h29, h62 ;
r48 : h70, h33, h35, h77, h91, h60, h57, h41, h89, h71, h11, h73, h66, h2, h36 ;
r49 : h11, h18, h41, h94, h15, h72, h57, h39, h24, h85, h87, h32, h66, h31, h54 ;
r50 : h55, h36, h11, h26, h100, h88, h16, h34, h57, h54, h66, h60, h37, h28, h96 ;
r51 : h55, h25, h96, h23, h73, h36, h33, h91, h94, h16, h3, h50, h51, h20, h4 ;
r52 : h21, h60, h24, h33, h29, h63, h3, h2, h18, h23, h30, h32, h37, h85, h34 ;
r53 : h56, h66, h77, h23, h57, h94, h83, h58, h60, h73, h39, h20, h31, h97, h85 ;
r54 : h47, h66, h70, h60, h73, h89, h33, h3, h36, h46, h94, h30, h77, h100, h58 ;
r55 : h65, h91, h52, h3, h83, h54, h16, h75, h39, h26, h66, h94, h14, h73, h40 ;
r56 : h79, h89, h39, h66, h55, h3, h72, h83, h56, h71, h91, h73, h60, h40, h70 ;
r57 : h69, h53, h32, h50, h73, h91, h36, h54, h23, h86, h16, h11, h20, h94, h44 ;
r58 : h36, h83, h55, h39, h35, h1, h46, h80, h77, h31, h23, h41, h11, h28, h70 ;
r59 : h47, h51, h73, h39, h81, h40, h44, h97, h37, h59, h88, h89, h76, h85, h36 ;
r60 : h59, h94, h95, h60, h63, h9, h32, h36, h38, h70, h83, h40, h57, h52, h75 ;
r61 : h89, h32, h71, h21, h77, h11, h96, h51, h45, h15, h1, h31, h66, h52, h44 ;
r62 : h100, h74, h50, h39, h23, h11, h6, h41, h47, h36, h87, h5, h3, h40, h68 ;
r63 : h39, h33, h44, h94, h83, h38, h60, h80, h91, h70, h62, h37, h74, h12, h79 ;
r64 : h73, h71, h94, h66, h90, h7, h84, h32, h79, h16, h57, h58, h39, h34, h63 ;
r65 : h58, h40, h71, h66, h36, h41, h67, h35, h21, h62, h11, h77, h30, h7, h94 ;
r66 : h70, h41, h43, h39, h54, h20, h72, h16, h36, h11, h60, h24, h6, h51, h85 ;
r67 : h94, h33, h56, h5, h71, h54, h89, h74, h57, h60, h85, h49, h83, h25, h40 ;
r68 : h28, h11, h6, h1, h63, h57, h24, h66, h36, h7, h32, h39, h20, h53, h25 ;
r69 : h7, h94, h33, h97, h75, h4, h39, h36, h44, h16, h70, h78, h47, h74, h46 ;
r70 : h11, h92, h44, h71, h68, h54, h89, h33, h51, h24, h26, h64, h12, h3, h57 ;
r71 : h89, h37, h35, h27, h74, h79, h52, h77, h46, h24, h48, h4, h85, h66, h33 ;
r72 : h55, h60, h37, h94, h36, h25, h27, h32, h3, h20, h49, h78, h21, h89, h51 ;
r73 : h88, h85, h55, h68, h31, h77, h2, h86, h63, h37, h11, h79, h94, h46, h44 ;
r74 : h7, h51, h59, h74, h89, h25, h24, h36, h28, h69, h6, h81, h5, h40, h32 ;
r75 : h34, h85, h39, h16, h66, h7, h88, h1, h74, h35, h72, h40, h31, h55, h15 ;
r76 : h98, h63, h24, h66, h85, h7, h79, h89, h36, h16, h6, h100, h4, h20, h1 ;
r77 : h36, h77, h37, h11, h72, h44, h57, h60, h46, h52, h4, h3, h78, h39, h55 ;
r78 : h46, h14, h87, h36, h23, h33, h15, h66, h72, h96, h20, h83, h24, h2, h62 ;
r79 : h41, h75, h18, h80, h7, h83, h74, h56, h44, h87, h58, h11, h16, h3, h70 ;
r80 : h40, h4, h71, h57, h42, h24, h39, h36, h89, h3, h41, h37, h15, h23, h77 ;
r81 : h22, h33, h11, h38, h86, h95, h21, h73, h16, h7, h60, h36, h4, h23, h57 ;
r82 : h11, h89, h71, h33, h31, h9, h42, h95, h55, h99, h21, h25, h38, h73, h57 ;
r83 : h70, h11, h19, h16, h89, h9, h20, h88, h85, h73, h63, h79, h41, h24, h36 ;
r84 : h51, h44, h24, h95, h69, h74, h11, h36, h91, h97, h80, h22, h38, h73, h12 ;
r85 : h51, h48, h28, h55, h39, h73, h36, h89, h74, h7, h92, h26, h95, h41, h56 ;
r86 : h70, h86, h78, h36, h21, h71, h7, h33, h77, h66, h94, h56, h73, h74, h39 ;
r87 : h84, h36, h17, h19, h31, h15, h60, h77, h16, h80, h11, h7, h72, h35, h3 ;
r88 : h74, h51, h84, h38, h73, h14, h32, h20, h21, h35, h36, h11, h40, h62, h46 ;
r89 : h58, h33, h70, h30, h15, h3, h26, h51, h32, h44, h38, h39, h16, h23, h36 ;
r90 : h36, h6, h44, h71, h60, h39, h31, h55, h24, h41, h88, h70, h99, h87, h63 ;
r91 : h36, h25, h71, h94, h4, h38, h44, h55, h23, h83, h60, h3, h2, h56, h32 ;
r92 : h7, h20, h36, h39, h65, h71, h11, h64, h23, h58, h94, h12, h89, h57, h80 ;
r93 : h94, h28, h83, h55, h24, h41, h11, h66, h50, h70, h60, h3, h100, h77, h47 ;
r94 : h17, h39, h72, h11, h94, h40, h84, h66, h77, h73, h83, h36, h23, h24, h3 ;
r95 : h52, h60, h56, h49, h29, h36, h28, h25, h63, h39, h59, h41, h23, h70, h83 ;
r96 : h88, h36, h21, h70, h44, h40, h97, h38, h7, h3, h6, h60, h94, h90, h11 ;
r97 : h52, h60, h90, h36, h85, h7, h18, h10, h72, h63, h78, h3, h26, h77, h44 ;
r98 : h32, h57, h36, h51, h79, h72, h23, h60, h7, h12, h55, h4, h58, h37, h66 ;
