@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h75 (3, 10), h19 (3, 10), h67 (5, 10), h84 (6, 10), h17 (7, 10), h20 (8, 10), h37 (4, 10), h97 (8, 10), h88 (4, 10), h90 (2, 10), h6 (8, 10), h58 (9, 10), h41 (4, 10), h45 (0, 10), h81 (5, 10), h39 (4, 10), h4 (4, 10), h42 (4, 10), h12 (8, 10), h76 (2, 10), h15 (1, 10), h27 (8, 10), h5 (0, 10), h47 (2, 10), h46 (5, 10), h66 (10, 10), h11 (4, 10), h68 (4, 10), h1 (3, 10), h74 (1, 10), h24 (1, 10), h83 (0, 10), h98 (9, 10), h8 (8, 10), h82 (9, 10), h50 (6, 10), h51 (2, 10), h78 (9, 10), h99 (4, 10), h94 (0, 10), h34 (2, 10), h61 (7, 10), h93 (5, 10), h25 (9, 10), h91 (3, 10), h43 (0, 10), h87 (9, 10), h92 (4, 10), h49 (1, 10), h22 (3, 10), h54 (10, 10), h85 (7, 10), h60 (5, 10), h9 (0, 10), h21 (0, 10), h62 (2, 10), h32 (5, 10), h33 (2, 10), h72 (2, 10), h29 (7, 10), h56 (9, 10), h55 (6, 10), h36 (3, 10), h18 (2, 10), h3 (5, 10), h48 (5, 10), h95 (4, 10), h96 (2, 10), h86 (6, 10), h80 (9, 10), h7 (0, 10), h44 (2, 10), h28 (8, 10), h30 (1, 10), h89 (10, 10), h26 (1, 10), h35 (2, 10), h77 (7, 10), h65 (9, 10), h40 (3, 10), h23 (1, 10), h73 (8, 10), h2 (7, 10), h38 (4, 10), h10 (10, 10), h59 (7, 10), h71 (5, 10), h70 (6, 10), h64 (1, 10), h79 (2, 10), h69 (5, 10), h14 (9, 10), h53 (9, 10), h13 (7, 10), h31 (9, 10), h57 (6, 10), h52 (4, 10), h100 (7, 10), h63 (4, 10), h16 (6, 10) ;
@End

@PreferenceListsA
r1 : h52, h79, h44, h50, h35, h96, h2, h18, h62, h69, h99, h78, h1, h82, h36, h56, h67, h53, h22, h3, h26, h46, h34, h51, h49, h42, h86, h95, h65, h75, h16, h4, h10, h14, h89, h30, h40, h90, h33, h45, h73, h71, h63, h12, h85, h15, h5, h57, h27, h58, h43, h87, h32, h21, h19, h77, h80, h55, h8, h81, h37, h72, h84, h88, h7, h9, h13, h93, h24, h54, h41, h38, h48, h61, h92 ;
r2 : h54, h79, h18, h29, h3, h57, h100, h52, h75, h77, h26, h55, h49, h66, h96, h32, h88, h78, h22, h43, h81, h50, h5, h15, h74, h2, h62, h84, h36, h9, h85, h30, h64, h16, h87, h4, h1, h39, h98, h80, h45, h90, h91, h58, h59, h6, h24, h63, h99, h37, h21, h71, h92, h27, h61, h51, h72, h42, h34, h7, h67, h33, h13, h65, h40, h17, h76, h19, h14, h8, h38, h70, h89, h35, h46 ;
r3 : h49, h32, h50, h66, h90, h5, h52, h93, h16, h1, h88, h26, h72, h65, h36, h80, h29, h60, h58, h55, h62, h17, h35, h12, h4, h2, h23, h8, h46, h40, h79, h71, h85, h30, h15, h86, h3, h22, h27, h34, h97, h96, h14, h13, h45, h77, h91, h75, h42, h37, h74, h51, h82, h21, h78, h54, h7, h70, h20, h6, h92, h57, h84, h10, h99, h56, h63, h33, h39, h61, h67, h19, h44, h53, h68 ;
r4 : h36, h5, h8, h57, h67, h24, h58, h35, h9, h88, h79, h50, h22, h99, h62, h32, h77, h55, h49, h37, h96, h86, h16, h85, h80, h3, h1, h19, h17, h4, h65, h34, h61, h42, h51, h95, h30, h75, h69, h90, h63, h66, h26, h2, h92, h100, h78, h7, h76, h89, h43, h72, h33, h21, h64, h81, h10, h74, h15, h40, h54, h38, h46, h56, h97, h83, h14, h84, h71, h59, h82, h87, h18, h68, h52 ;
r5 : h90, h65, h75, h77, h42, h85, h1, h13, h34, h53, h37, h57, h62, h79, h63, h17, h6, h87, h16, h78, h26, h99, h58, h55, h66, h9, h76, h38, h5, h50, h8, h80, h40, h91, h81, h25, h49, h14, h10, h32, h3, h67, h56, h22, h29, h30, h48, h88, h43, h71, h83, h36, h24, h35, h84, h60, h52, h96, h100, h46, h64, h95, h2, h61, h7, h51, h72, h74, h92, h19, h82, h18, h4, h54, h69 ;
r6 : h93, h32, h81, h88, h42, h55, h1, h22, h49, h14, h63, h16, h30, h60, h17, h75, h77, h67, h8, h56, h36, h52, h51, h38, h4, h82, h62, h10, h40, h45, h35, h50, h3, h57, h7, h91, h65, h33, h72, h96, h79, h85, h18, h15, h29, h2, h83, h5, h61, h37, h26, h54, h58, h92, h68, h99, h43, h6, h84, h86, h87, h74, h34, h76, h13, h80, h46, h66, h19, h70, h90, h21, h89, h53, h78 ;
r7 : h42, h100, h22, h52, h17, h16, h50, h75, h87, h49, h36, h26, h78, h54, h79, h3, h30, h88, h57, h73, h82, h1, h51, h5, h55, h39, h56, h32, h61, h58, h9, h95, h6, h90, h84, h21, h80, h63, h70, h34, h62, h65, h8, h40, h27, h66, h99, h72, h91, h67, h4, h10, h33, h96, h24, h38, h14, h76, h43, h69, h19, h94, h53, h46, h41, h97, h35, h15, h18, h37, h85, h86, h2, h81, h71 ;
r8 : h54, h61, h2, h16, h10, h1, h17, h65, h30, h79, h18, h28, h75, h62, h3, h52, h6, h66, h44, h7, h63, h57, h49, h32, h58, h21, h42, h36, h5, h90, h86, h45, h76, h26, h22, h56, h83, h85, h55, h80, h20, h67, h50, h100, h99, h78, h8, h77, h24, h74, h95, h33, h39, h11, h84, h14, h13, h89, h25, h4, h27, h35, h46, h51, h29, h96, h53, h19, h92, h40, h91, h37, h72, h88, h93 ;
r9 : h35, h79, h32, h36, h52, h89, h72, h65, h100, h49, h30, h3, h88, h50, h57, h85, h62, h22, h16, h75, h45, h97, h66, h39, h77, h5, h6, h9, h17, h74, h61, h38, h99, h51, h8, h70, h40, h56, h54, h26, h14, h7, h10, h33, h15, h67, h1, h37, h55, h90, h34, h84, h46, h58, h42, h24, h2, h78, h96, h93, h80, h21, h86, h28, h48, h63, h11, h95, h92, h18, h27, h23, h19, h4, h29 ;
r10 : h65, h46, h63, h96, h3, h24, h81, h10, h72, h55, h50, h26, h14, h77, h62, h66, h58, h78, h5, h89, h79, h85, h93, h57, h52, h22, h38, h82, h15, h95, h17, h61, h16, h4, h1, h18, h28, h80, h86, h97, h99, h36, h71, h42, h51, h75, h2, h7, h35, h67, h32, h8, h90, h37, h48, h88, h91, h76, h56, h70, h34, h54, h100, h49, h27, h69, h30, h12, h31, h13, h33, h21, h39, h73, h44 ;
r11 : h79, h73, h1, h83, h72, h49, h13, h95, h6, h64, h21, h14, h85, h19, h16, h42, h97, h62, h99, h5, h65, h67, h24, h3, h88, h46, h52, h75, h17, h50, h26, h54, h32, h57, h55, h47, h30, h51, h27, h90, h22, h80, h78, h63, h38, h12, h70, h8, h39, h77, h18, h53, h35, h76, h87, h9, h44, h28, h36, h2, h89, h96, h37, h15, h56, h34, h41, h10, h69, h71, h7, h86, h100, h92, h40 ;
r12 : h37, h86, h55, h84, h88, h63, h6, h67, h58, h71, h54, h35, h17, h19, h43, h40, h49, h96, h3, h36, h97, h79, h90, h78, h56, h94, h5, h50, h22, h16, h8, h1, h4, h62, h34, h70, h47, h59, h81, h42, h32, h99, h9, h57, h24, h82, h21, h2, h48, h74, h85, h26, h52, h65, h38, h39, h66, h14, h46, h100, h75, h72, h13, h80, h77, h7, h73, h95, h93, h29, h53, h10, h30, h89, h11 ;
r13 : h87, h95, h10, h85, h40, h1, h36, h70, h22, h57, h49, h52, h30, h56, h74, h54, h75, h42, h66, h63, h46, h32, h62, h50, h77, h3, h55, h5, h4, h79, h60, h58, h80, h14, h35, h65, h7, h26, h6, h51, h81, h96, h2, h25, h99, h72, h8, h21, h64, h84, h37, h39, h100, h90, h53, h69, h88, h67, h28, h71, h82, h48, h78, h15, h59, h16, h93, h76, h29, h89, h24, h17, h34, h18, h27 ;
r14 : h64, h36, h5, h21, h58, h16, h60, h57, h40, h54, h32, h90, h17, h99, h14, h72, h59, h37, h92, h33, h30, h97, h62, h1, h66, h9, h65, h52, h55, h35, h50, h70, h82, h3, h22, h10, h8, h38, h79, h75, h61, h87, h76, h85, h63, h7, h69, h39, h86, h67, h91, h34, h2, h93, h89, h19, h26, h46, h51, h4, h56, h15, h44, h77, h28, h42, h71, h49, h96, h29, h23, h81, h78, h6, h24 ;
r15 : h62, h84, h21, h57, h3, h74, h10, h32, h6, h70, h14, h55, h44, h75, h92, h17, h54, h90, h42, h30, h91, h52, h79, h77, h5, h50, h22, h49, h65, h16, h85, h58, h100, h51, h80, h48, h99, h15, h35, h34, h18, h82, h63, h4, h39, h66, h1, h8, h67, h36, h37, h7, h40, h47, h38, h86, h27, h71, h23, h56, h24, h31, h29, h89, h95, h96, h73, h2, h43, h81, h59, h19, h33, h87, h45 ;
r16 : h62, h27, h58, h5, h65, h22, h2, h52, h10, h57, h41, h82, h36, h79, h95, h49, h87, h54, h30, h15, h34, h32, h38, h56, h8, h99, h63, h3, h16, h64, h35, h24, h96, h39, h85, h14, h92, h84, h50, h86, h7, h68, h55, h1, h37, h21, h42, h74, h70, h67, h93, h43, h66, h40, h33, h46, h59, h75, h77, h94, h26, h98, h51, h17, h72, h90, h100, h29, h18, h13, h80, h89, h19, h61, h6 ;
r17 : h30, h28, h49, h65, h68, h9, h96, h52, h42, h55, h74, h66, h1, h17, h38, h22, h72, h50, h63, h32, h16, h95, h67, h98, h100, h15, h86, h51, h14, h19, h85, h3, h83, h5, h62, h7, h18, h79, h35, h24, h8, h77, h10, h84, h71, h57, h46, h21, h90, h2, h58, h70, h37, h81, h36, h64, h75, h89, h40, h31, h41, h54, h80, h56, h69, h76, h26, h82, h78, h6, h91, h20, h87, h73, h4 ;
r18 : h52, h56, h42, h79, h30, h37, h96, h64, h32, h4, h85, h67, h62, h2, h78, h5, h50, h71, h57, h100, h36, h20, h10, h49, h54, h65, h77, h92, h24, h15, h90, h45, h61, h29, h66, h1, h84, h14, h6, h16, h26, h63, h86, h8, h21, h12, h88, h75, h35, h19, h72, h58, h95, h80, h43, h13, h46, h51, h81, h97, h40, h33, h55, h18, h53, h27, h34, h22, h3, h7, h87, h93, h89, h39, h99 ;
