@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h25 (6, 10), h89 (9, 10), h13 (8, 10), h7 (7, 10), h32 (4, 10), h22 (6, 10), h18 (1, 10), h71 (7, 10), h66 (3, 10), h91 (5, 10), h16 (0, 10), h78 (4, 10), h33 (2, 10), h41 (0, 10), h26 (4, 10), h14 (1, 10), h80 (7, 10), h61 (8, 10), h24 (2, 10), h81 (2, 10), h62 (4, 10), h68 (0, 10), h30 (2, 10), h94 (6, 10), h92 (4, 10), h77 (2, 10), h46 (9, 10), h6 (10, 10), h51 (8, 10), h42 (0, 10), h63 (9, 10), h20 (6, 10), h48 (5, 10), h98 (6, 10), h100 (5, 10), h75 (8, 10), h3 (8, 10), h97 (10, 10), h1 (3, 10), h58 (1, 10), h95 (1, 10), h19 (7, 10), h38 (6, 10), h72 (6, 10), h74 (10, 10), h34 (8, 10), h5 (3, 10), h27 (5, 10), h39 (0, 10), h37 (4, 10), h47 (0, 10), h55 (1, 10), h43 (8, 10), h70 (7, 10), h76 (1, 10), h36 (5, 10), h40 (7, 10), h2 (1, 10), h79 (6, 10), h23 (8, 10), h45 (4, 10), h65 (5, 10), h29 (0, 10), h56 (7, 10), h44 (1, 10), h21 (8, 10), h8 (2, 10), h69 (7, 10), h28 (4, 10), h15 (10, 10), h84 (1, 10), h4 (9, 10), h86 (6, 10), h10 (2, 10), h53 (3, 10), h59 (0, 10), h54 (1, 10), h17 (4, 10), h9 (6, 10), h52 (5, 10), h67 (1, 10), h31 (5, 10), h12 (1, 10), h99 (9, 10), h57 (0, 10), h64 (8, 10), h93 (7, 10), h82 (9, 10), h83 (5, 10), h35 (9, 10), h96 (6, 10), h49 (7, 10), h11 (1, 10), h85 (2, 10), h60 (6, 10), h73 (1, 10), h88 (3, 10), h87 (2, 10), h50 (1, 10), h90 (8, 10) ;
@End

@PreferenceListsA
r1 : h58, h47, h22, h100, h90, h76, h51, h49, h21, h13, h82, h42, h71, h10, h53, h62, h46, h87, h38, h74, h8, h80, h4, h57, h94, h35, h43, h12, h85, h78, h96, h26, h17, h95, h66, h50, h64, h72, h97, h36, h16, h27, h73, h75, h54, h83, h9, h1, h34, h77, h6, h32, h69, h79, h30, h44, h33, h19, h20, h37, h84, h48, h89, h24, h3, h61, h81, h23, h41, h15, h55, h52, h14, h29, h56 ;
r2 : h43, h7, h91, h83, h33, h68, h21, h77, h30, h78, h26, h44, h36, h20, h51, h79, h50, h87, h53, h71, h14, h95, h47, h13, h58, h17, h73, h18, h96, h45, h32, h8, h100, h23, h82, h72, h39, h10, h94, h12, h89, h66, h22, h85, h97, h24, h49, h80, h38, h69, h75, h76, h15, h46, h3, h40, h55, h81, h6, h31, h28, h64, h9, h67, h84, h56, h48, h42, h19, h88, h61, h52, h99, h90, h16 ;
r3 : h95, h42, h71, h53, h82, h50, h32, h27, h43, h11, h46, h68, h51, h49, h12, h55, h100, h99, h73, h7, h97, h19, h90, h79, h47, h21, h52, h18, h23, h87, h96, h10, h30, h26, h94, h9, h33, h88, h83, h5, h81, h22, h59, h8, h37, h78, h4, h36, h14, h84, h61, h72, h64, h45, h38, h3, h28, h75, h17, h44, h57, h20, h77, h76, h56, h15, h80, h85, h54, h35, h6, h58, h66, h91, h92 ;
r4 : h75, h18, h41, h83, h46, h44, h47, h23, h81, h50, h51, h26, h87, h92, h20, h38, h82, h54, h7, h80, h58, h27, h56, h60, h29, h36, h59, h9, h84, h96, h13, h33, h22, h42, h21, h66, h12, h10, h95, h71, h97, h8, h49, h78, h30, h17, h52, h79, h67, h94, h5, h15, h35, h73, h32, h53, h24, h91, h43, h3, h89, h100, h70, h11, h14, h28, h65, h37, h4, h76, h85, h48, h61, h55, h2 ;
r5 : h5, h67, h43, h96, h27, h83, h85, h73, h62, h3, h41, h36, h34, h33, h20, h94, h10, h87, h64, h80, h8, h82, h12, h49, h76, h58, h19, h17, h22, h88, h75, h13, h57, h9, h32, h21, h77, h60, h35, h23, h97, h14, h81, h44, h18, h24, h95, h79, h46, h30, h15, h56, h51, h72, h52, h74, h42, h50, h71, h48, h37, h53, h40, h29, h55, h38, h66, h92, h47, h69, h59, h99, h100, h4, h26 ;
r6 : h19, h51, h41, h87, h22, h68, h73, h100, h17, h83, h37, h53, h18, h71, h94, h96, h82, h91, h12, h64, h36, h84, h72, h58, h32, h34, h44, h74, h10, h15, h23, h9, h49, h63, h40, h21, h42, h30, h56, h50, h7, h85, h43, h4, h24, h33, h8, h78, h97, h81, h76, h29, h13, h59, h38, h80, h75, h90, h47, h35, h27, h66, h46, h60, h57, h79, h28, h95, h52, h77, h65, h26, h14, h69, h20 ;
r7 : h96, h62, h85, h36, h18, h55, h76, h54, h52, h12, h94, h49, h97, h43, h81, h95, h8, h22, h83, h73, h77, h79, h5, h87, h75, h3, h30, h44, h32, h46, h42, h80, h66, h82, h23, h51, h33, h10, h68, h21, h41, h17, h35, h53, h56, h84, h50, h78, h26, h38, h15, h72, h31, h47, h71, h28, h100, h48, h29, h11, h25, h9, h58, h86, h6, h63, h34, h19, h74, h64, h61, h24, h60, h14, h91 ;
r8 : h81, h30, h18, h21, h73, h83, h16, h51, h46, h12, h17, h32, h50, h92, h23, h52, h22, h96, h91, h28, h15, h74, h1, h47, h80, h44, h53, h3, h82, h76, h66, h8, h75, h71, h33, h34, h100, h49, h38, h58, h78, h36, h97, h87, h43, h19, h42, h10, h24, h26, h9, h37, h85, h60, h95, h5, h20, h55, h77, h69, h94, h45, h68, h62, h72, h79, h57, h56, h35, h88, h54, h84, h48, h99, h89 ;
r9 : h94, h83, h66, h87, h38, h10, h47, h8, h20, h28, h17, h81, h49, h15, h53, h71, h33, h22, h21, h45, h97, h91, h100, h41, h51, h27, h78, h12, h50, h76, h73, h13, h2, h42, h43, h72, h26, h80, h74, h34, h29, h11, h19, h56, h65, h58, h30, h36, h95, h85, h23, h18, h96, h24, h75, h44, h1, h89, h82, h32, h55, h35, h86, h84, h37, h79, h7, h60, h40, h31, h9, h92, h99, h62, h48 ;
r10 : h12, h48, h32, h21, h53, h14, h34, h36, h77, h2, h10, h8, h92, h17, h97, h49, h19, h81, h22, h42, h79, h47, h30, h75, h82, h18, h38, h51, h94, h71, h20, h43, h23, h9, h7, h80, h26, h55, h24, h62, h76, h33, h56, h78, h73, h87, h46, h83, h15, h72, h28, h44, h100, h74, h45, h50, h66, h61, h84, h91, h5, h59, h96, h58, h60, h1, h85, h29, h57, h95, h27, h6, h88, h68, h37 ;
r11 : h50, h96, h12, h9, h17, h23, h67, h32, h71, h44, h35, h22, h82, h49, h7, h18, h94, h75, h52, h47, h36, h21, h56, h86, h42, h83, h37, h38, h43, h51, h26, h16, h62, h28, h97, h3, h72, h30, h66, h87, h84, h53, h79, h10, h8, h78, h100, h34, h85, h46, h60, h70, h77, h76, h81, h19, h48, h2, h73, h31, h14, h33, h88, h80, h29, h89, h27, h45, h55, h11, h20, h65, h74, h24, h58 ;
r12 : h82, h21, h91, h90, h47, h71, h18, h32, h22, h33, h72, h17, h48, h43, h79, h87, h61, h96, h23, h28, h26, h99, h42, h20, h51, h8, h56, h81, h97, h85, h12, h50, h25, h36, h53, h34, h49, h73, h63, h80, h10, h66, h83, h58, h76, h44, h30, h57, h7, h75, h68, h94, h9, h100, h24, h55, h46, h59, h78, h38, h77, h11, h74, h5, h35, h31, h16, h15, h86, h29, h3, h1, h92, h19, h37 ;
r13 : h10, h70, h76, h12, h20, h8, h79, h32, h26, h71, h15, h18, h75, h47, h30, h82, h44, h83, h38, h3, h97, h91, h96, h84, h35, h49, h52, h1, h86, h100, h33, h21, h80, h51, h78, h92, h81, h53, h95, h22, h68, h94, h85, h36, h23, h17, h56, h90, h77, h19, h2, h50, h88, h29, h72, h54, h42, h67, h62, h43, h66, h87, h34, h73, h61, h59, h14, h27, h55, h9, h60, h37, h45, h7, h24 ;
r14 : h53, h73, h36, h82, h72, h80, h96, h23, h12, h29, h49, h19, h10, h30, h18, h26, h21, h97, h87, h9, h79, h17, h14, h64, h51, h47, h74, h22, h94, h83, h46, h65, h33, h32, h28, h76, h78, h95, h56, h35, h92, h54, h42, h84, h71, h81, h62, h3, h99, h57, h44, h8, h24, h43, h58, h52, h67, h88, h7, h20, h37, h50, h15, h13, h27, h1, h69, h38, h5, h75, h55, h100, h66, h85, h16 ;
r15 : h81, h61, h51, h26, h36, h17, h58, h50, h10, h45, h42, h71, h99, h33, h78, h82, h22, h47, h19, h21, h49, h83, h65, h100, h62, h79, h96, h92, h53, h35, h3, h7, h44, h23, h66, h64, h12, h34, h43, h18, h87, h94, h55, h73, h38, h27, h68, h54, h76, h1, h77, h88, h85, h70, h52, h32, h5, h60, h93, h13, h80, h75, h28, h8, h48, h9, h86, h25, h56, h74, h97, h11, h90, h84, h30 ;
r16 : h71, h26, h30, h74, h73, h87, h51, h42, h56, h19, h82, h21, h79, h53, h49, h36, h60, h8, h75, h23, h92, h15, h10, h17, h55, h43, h45, h94, h47, h76, h12, h66, h84, h33, h81, h34, h68, h20, h58, h38, h18, h32, h50, h48, h95, h40, h77, h35, h28, h44, h61, h83, h3, h5, h27, h29, h91, h70, h22, h37, h7, h89, h97, h39, h24, h1, h16, h96, h78, h67, h14, h72, h90, h88, h62 ;
r17 : h18, h10, h49, h3, h55, h79, h17, h51, h56, h12, h37, h80, h97, h20, h47, h8, h71, h42, h5, h36, h96, h62, h33, h41, h85, h58, h78, h38, h22, h94, h53, h87, h44, h74, h43, h23, h75, h52, h81, h100, h34, h77, h21, h16, h83, h30, h24, h99, h19, h29, h50, h69, h35, h73, h82, h15, h28, h91, h39, h66, h76, h59, h7, h32, h14, h68, h26, h95, h67, h27, h92, h72, h86, h61, h84 ;
r18 : h71, h46, h67, h55, h36, h35, h53, h17, h20, h73, h94, h51, h49, h43, h12, h83, h32, h42, h100, h11, h56, h76, h99, h84, h77, h8, h21, h87, h85, h52, h61, h28, h33, h22, h97, h18, h10, h38, h44, h82, h50, h79, h47, h98, h95, h58, h19, h78, h14, h26, h3, h81, h75, h24, h23, h40, h27, h7, h90, h96, h60, h9, h6, h62, h59, h45, h66, h88, h30, h68, h29, h15, h37, h91, h80 ;
