@PartitionA
r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26, r27, r28, r29, r30, r31, r32, r33, r34, r35, r36, r37, r38, r39, r40, r41, r42, r43, r44, r45, r46, r47, r48, r49, r50, r51, r52, r53, r54, r55, r56, r57, r58, r59, r60, r61, r62, r63, r64, r65, r66, r67, r68, r69, r70, r71, r72, r73, r74, r75, r76, r77, r78, r79, r80, r81, r82, r83, r84, r85, r86, r87, r88, r89, r90, r91, r92, r93, r94, r95, r96, r97, r98, r99, r100, r101, r102, r103, r104, r105, r106, r107, r108, r109, r110, r111, r112, r113, r114, r115, r116, r117, r118, r119, r120, r121, r122, r123, r124, r125, r126, r127, r128, r129, r130, r131, r132, r133, r134, r135, r136, r137, r138, r139, r140, r141, r142, r143, r144, r145, r146, r147, r148, r149, r150, r151, r152, r153, r154, r155, r156, r157, r158, r159, r160, r161, r162, r163, r164, r165, r166, r167, r168, r169, r170, r171, r172, r173, r174, r175, r176, r177, r178, r179, r180, r181, r182, r183, r184, r185, r186, r187, r188, r189, r190, r191, r192, r193, r194, r195, r196, r197, r198, r199, r200, r201, r202, r203, r204, r205, r206, r207, r208, r209, r210, r211, r212, r213, r214, r215, r216, r217, r218, r219, r220, r221, r222, r223, r224, r225, r226, r227, r228, r229, r230, r231, r232, r233, r234, r235, r236, r237, r238, r239, r240, r241, r242, r243, r244, r245, r246, r247, r248, r249, r250, r251, r252, r253, r254, r255, r256, r257, r258, r259, r260, r261, r262, r263, r264, r265, r266, r267, r268, r269, r270, r271, r272, r273, r274, r275, r276, r277, r278, r279, r280, r281, r282, r283, r284, r285, r286, r287, r288, r289, r290, r291, r292, r293, r294, r295, r296, r297, r298, r299, r300, r301, r302, r303, r304, r305, r306, r307, r308, r309, r310, r311, r312, r313, r314, r315, r316, r317, r318, r319, r320, r321, r322, r323, r324, r325, r326, r327, r328, r329, r330, r331, r332, r333, r334, r335, r336, r337, r338, r339, r340, r341, r342, r343, r344, r345, r346, r347, r348, r349, r350, r351, r352, r353, r354, r355, r356, r357, r358, r359, r360, r361, r362, r363, r364, r365, r366, r367, r368, r369, r370, r371, r372, r373, r374, r375, r376, r377, r378, r379, r380, r381, r382, r383, r384, r385, r386, r387, r388, r389, r390, r391, r392, r393, r394, r395, r396, r397, r398, r399, r400, r401, r402, r403, r404, r405, r406, r407, r408, r409, r410, r411, r412, r413, r414, r415, r416, r417, r418, r419, r420, r421, r422, r423, r424, r425, r426, r427, r428, r429, r430, r431, r432, r433, r434, r435, r436, r437, r438, r439, r440, r441, r442, r443, r444, r445, r446, r447, r448, r449, r450, r451, r452, r453, r454, r455, r456, r457, r458, r459, r460, r461, r462, r463, r464, r465, r466, r467, r468, r469, r470, r471, r472, r473, r474, r475, r476, r477, r478, r479, r480, r481, r482, r483, r484, r485, r486, r487, r488, r489, r490, r491, r492, r493, r494, r495, r496, r497, r498, r499, r500, r501, r502, r503, r504, r505, r506, r507, r508, r509, r510, r511, r512, r513, r514, r515, r516, r517, r518, r519, r520, r521, r522, r523, r524, r525, r526, r527, r528, r529, r530, r531, r532, r533, r534, r535, r536, r537, r538, r539, r540, r541, r542, r543, r544, r545, r546, r547, r548, r549, r550, r551, r552, r553, r554, r555, r556, r557, r558, r559, r560, r561, r562, r563, r564, r565, r566, r567, r568, r569, r570, r571, r572, r573, r574, r575, r576, r577, r578, r579, r580, r581, r582, r583, r584, r585, r586, r587, r588, r589, r590, r591, r592, r593, r594, r595, r596, r597, r598, r599, r600, r601, r602, r603, r604, r605, r606, r607, r608, r609, r610, r611, r612, r613, r614, r615, r616, r617, r618, r619, r620, r621, r622, r623, r624, r625, r626, r627, r628, r629, r630, r631, r632, r633, r634, r635, r636, r637, r638, r639, r640, r641, r642, r643, r644, r645, r646, r647, r648, r649, r650, r651, r652, r653, r654, r655, r656, r657, r658, r659, r660, r661, r662, r663, r664, r665, r666, r667, r668, r669, r670, r671, r672, r673, r674, r675, r676, r677, r678, r679, r680, r681, r682, r683, r684, r685, r686, r687, r688, r689, r690, r691, r692, r693, r694, r695, r696, r697, r698, r699, r700, r701, r702, r703, r704, r705, r706, r707, r708, r709, r710, r711, r712, r713, r714, r715, r716, r717, r718, r719, r720, r721, r722, r723, r724, r725, r726, r727, r728, r729, r730, r731, r732, r733, r734, r735, r736, r737, r738, r739, r740, r741, r742, r743, r744, r745, r746, r747, r748, r749, r750, r751, r752, r753, r754, r755, r756, r757, r758, r759, r760, r761, r762, r763, r764, r765, r766, r767, r768, r769, r770, r771, r772, r773, r774, r775, r776, r777, r778, r779, r780, r781, r782, r783, r784, r785, r786, r787, r788, r789, r790, r791, r792, r793, r794, r795, r796, r797, r798, r799, r800, r801, r802, r803, r804, r805, r806, r807, r808, r809, r810, r811, r812, r813, r814, r815, r816, r817, r818, r819, r820, r821, r822, r823, r824, r825, r826, r827, r828, r829, r830, r831, r832, r833, r834, r835, r836, r837, r838, r839, r840, r841, r842, r843, r844, r845, r846, r847, r848, r849, r850, r851, r852, r853, r854, r855, r856, r857, r858, r859, r860, r861, r862, r863, r864, r865, r866, r867, r868, r869, r870, r871, r872, r873, r874, r875, r876, r877, r878, r879, r880, r881, r882, r883, r884, r885, r886, r887, r888, r889, r890, r891, r892, r893, r894, r895, r896, r897, r898, r899, r900, r901, r902, r903, r904, r905, r906, r907, r908, r909, r910, r911, r912, r913, r914, r915, r916, r917, r918, r919, r920, r921, r922, r923, r924, r925, r926, r927, r928, r929, r930, r931, r932, r933, r934, r935, r936, r937, r938, r939, r940, r941, r942, r943, r944, r945, r946, r947, r948, r949, r950, r951, r952, r953, r954, r955, r956, r957, r958, r959, r960, r961, r962, r963, r964, r965, r966, r967, r968, r969, r970, r971, r972, r973, r974, r975, r976, r977, r978, r979, r980, r981, r982, r983, r984, r985, r986, r987, r988, r989, r990, r991, r992, r993, r994, r995, r996, r997, r998, r999, r1000 ;
@End

@PartitionB
h12 (9, 10), h31 (4, 10), h15 (10, 10), h24 (0, 10), h49 (2, 10), h13 (3, 10), h53 (0, 10), h22 (0, 10), h9 (8, 10), h92 (6, 10), h45 (3, 10), h20 (3, 10), h87 (7, 10), h91 (1, 10), h95 (8, 10), h5 (7, 10), h48 (10, 10), h79 (8, 10), h78 (4, 10), h54 (5, 10), h96 (8, 10), h61 (0, 10), h10 (4, 10), h30 (6, 10), h50 (5, 10), h81 (8, 10), h90 (6, 10), h6 (6, 10), h83 (9, 10), h38 (2, 10), h59 (6, 10), h27 (8, 10), h28 (10, 10), h63 (0, 10), h40 (9, 10), h70 (7, 10), h76 (3, 10), h93 (0, 10), h74 (3, 10), h7 (9, 10), h23 (1, 10), h43 (10, 10), h32 (5, 10), h68 (7, 10), h97 (9, 10), h69 (7, 10), h89 (5, 10), h35 (8, 10), h51 (8, 10), h8 (4, 10), h25 (9, 10), h2 (9, 10), h18 (0, 10), h39 (10, 10), h1 (0, 10), h73 (4, 10), h42 (6, 10), h11 (8, 10), h17 (0, 10), h85 (6, 10), h80 (6, 10), h19 (0, 10), h26 (7, 10), h44 (2, 10), h36 (0, 10), h77 (10, 10), h34 (10, 10), h88 (6, 10), h21 (5, 10), h86 (3, 10), h66 (6, 10), h29 (9, 10), h94 (9, 10), h67 (9, 10), h64 (6, 10), h4 (9, 10), h3 (3, 10), h62 (2, 10), h33 (6, 10), h60 (7, 10), h99 (0, 10), h16 (4, 10), h47 (10, 10), h55 (1, 10), h37 (2, 10), h72 (8, 10), h98 (4, 10), h57 (6, 10), h65 (0, 10), h84 (10, 10), h82 (8, 10), h41 (6, 10), h46 (5, 10), h58 (4, 10), h14 (6, 10), h71 (1, 10), h56 (4, 10), h100 (10, 10), h52 (8, 10), h75 (7, 10) ;
@End

@PreferenceListsA
r1 : h29, h15, h20, h85, h50, h92, h93, h69, h40, h65, h89, h81, h39, h7, h54, h12, h71, h47, h67, h43, h59, h2, h91, h26, h33, h84, h99, h79, h45, h42, h28, h82, h31, h32, h10, h23, h97, h24, h38, h6, h30, h44, h53, h74, h21, h49, h80, h86, h25, h22, h8, h13, h63, h96, h14, h98, h19, h88, h58, h55, h62, h52, h34, h64, h83, h72, h3, h18, h46, h68, h95, h9, h100, h51, h77 ;
r2 : h13, h34, h87, h79, h85, h47, h65, h2, h41, h96, h60, h89, h10, h93, h97, h69, h56, h26, h71, h38, h44, h29, h42, h54, h68, h20, h86, h91, h12, h3, h46, h18, h98, h92, h84, h88, h33, h27, h52, h15, h30, h31, h75, h95, h21, h70, h58, h67, h55, h99, h9, h22, h61, h82, h50, h32, h40, h37, h90, h57, h66, h6, h81, h24, h64, h8, h94, h100, h48, h43, h51, h1, h77, h25, h62 ;
r3 : h23, h40, h35, h88, h89, h71, h69, h21, h65, h34, h11, h38, h47, h12, h55, h73, h97, h13, h98, h84, h81, h33, h91, h15, h50, h59, h8, h86, h22, h7, h39, h25, h85, h29, h68, h80, h99, h51, h27, h79, h9, h46, h66, h54, h24, h82, h49, h31, h58, h48, h42, h77, h93, h45, h41, h92, h10, h4, h67, h2, h96, h53, h70, h20, h18, h95, h56, h44, h60, h6, h72, h64, h5, h76, h52 ;
r4 : h82, h97, h80, h15, h38, h68, h33, h77, h36, h81, h89, h12, h96, h21, h64, h71, h24, h56, h2, h91, h92, h41, h85, h42, h65, h18, h51, h13, h46, h25, h66, h74, h55, h54, h99, h50, h29, h86, h69, h20, h31, h53, h98, h67, h84, h23, h87, h26, h76, h40, h59, h58, h35, h22, h61, h5, h44, h63, h90, h10, h6, h7, h49, h72, h79, h57, h48, h8, h9, h52, h30, h93, h45, h1, h95 ;
r5 : h2, h97, h47, h86, h53, h29, h84, h13, h80, h65, h68, h44, h50, h26, h60, h43, h54, h46, h85, h21, h91, h41, h98, h89, h96, h22, h15, h27, h31, h74, h81, h79, h12, h99, h90, h19, h92, h8, h58, h66, h93, h23, h38, h6, h40, h69, h57, h25, h33, h10, h51, h75, h20, h87, h35, h55, h28, h76, h77, h64, h4, h83, h100, h52, h24, h30, h39, h67, h9, h82, h49, h45, h88, h62, h95 ;
r6 : h88, h38, h4, h43, h44, h21, h13, h84, h40, h56, h6, h92, h98, h29, h22, h12, h68, h41, h55, h23, h64, h20, h45, h86, h67, h71, h82, h2, h69, h58, h59, h42, h54, h61, h81, h10, h57, h19, h97, h53, h80, h94, h49, h36, h52, h65, h30, h93, h46, h62, h76, h60, h79, h1, h15, h95, h9, h89, h18, h85, h63, h91, h90, h3, h35, h47, h48, h66, h96, h77, h31, h24, h51, h11, h33 ;
r7 : h65, h93, h69, h77, h29, h91, h66, h22, h39, h84, h42, h51, h15, h30, h86, h71, h79, h96, h10, h21, h25, h100, h27, h40, h41, h82, h46, h7, h43, h20, h64, h48, h38, h89, h58, h54, h26, h13, h61, h33, h85, h67, h50, h1, h2, h47, h70, h99, h23, h31, h80, h68, h81, h12, h45, h97, h95, h35, h92, h6, h90, h57, h8, h5, h18, h52, h44, h36, h75, h78, h4, h62, h53, h14, h88 ;
r8 : h5, h13, h40, h93, h68, h2, h71, h20, h58, h23, h54, h80, h21, h48, h6, h51, h64, h15, h89, h86, h92, h59, h57, h85, h76, h35, h79, h84, h12, h65, h39, h81, h55, h30, h95, h22, h29, h38, h99, h25, h49, h87, h96, h91, h88, h74, h98, h67, h50, h56, h26, h10, h52, h69, h60, h75, h46, h31, h66, h62, h47, h3, h33, h32, h7, h90, h97, h43, h44, h9, h53, h14, h72, h82, h41 ;
r9 : h79, h13, h83, h40, h41, h58, h82, h23, h47, h67, h96, h99, h15, h21, h64, h22, h33, h85, h89, h62, h69, h31, h38, h60, h84, h56, h97, h35, h95, h76, h42, h52, h90, h86, h98, h12, h30, h43, h81, h50, h29, h59, h39, h55, h2, h26, h63, h71, h20, h48, h73, h8, h7, h68, h18, h10, h94, h92, h27, h65, h70, h45, h78, h54, h1, h91, h61, h57, h49, h88, h24, h6, h75, h46, h93 ;
r10 : h41, h29, h46, h12, h100, h96, h95, h24, h6, h27, h9, h84, h8, h79, h43, h23, h71, h38, h21, h51, h44, h20, h89, h91, h67, h47, h2, h92, h54, h80, h13, h85, h86, h68, h40, h50, h56, h61, h18, h66, h69, h53, h4, h30, h57, h81, h35, h59, h39, h15, h5, h94, h88, h58, h32, h87, h99, h49, h1, h74, h10, h98, h48, h70, h82, h34, h22, h55, h33, h31, h97, h52, h26, h62, h93 ;
r11 : h81, h21, h33, h29, h84, h76, h30, h36, h31, h94, h55, h15, h20, h35, h67, h71, h65, h69, h66, h54, h28, h98, h50, h68, h77, h86, h22, h92, h93, h40, h41, h91, h79, h27, h12, h95, h38, h46, h43, h58, h13, h39, h97, h96, h10, h82, h80, h49, h48, h85, h70, h23, h52, h2, h59, h90, h51, h57, h62, h88, h4, h18, h19, h89, h73, h8, h60, h99, h24, h26, h9, h53, h11, h3, h61 ;
r12 : h5, h96, h12, h30, h39, h65, h13, h62, h99, h69, h33, h7, h3, h42, h56, h21, h82, h71, h22, h40, h48, h89, h58, h2, h55, h31, h47, h91, h64, h66, h95, h84, h23, h6, h76, h46, h10, h4, h54, h100, h9, h80, h67, h86, h68, h50, h38, h18, h81, h45, h41, h90, h25, h60, h26, h85, h44, h79, h8, h20, h70, h59, h97, h98, h29, h52, h53, h51, h87, h94, h61, h27, h43, h83, h16 ;
r13 : h2, h13, h21, h20, h18, h86, h39, h48, h71, h81, h23, h77, h31, h79, h60, h38, h49, h54, h51, h92, h58, h40, h89, h97, h29, h82, h84, h85, h69, h12, h33, h65, h59, h42, h95, h91, h1, h88, h93, h6, h100, h96, h26, h4, h80, h46, h50, h75, h72, h47, h15, h66, h11, h41, h10, h8, h62, h64, h67, h68, h90, h45, h94, h30, h55, h56, h99, h57, h52, h98, h9, h61, h24, h70, h76 ;
r14 : h38, h10, h29, h21, h51, h92, h71, h97, h40, h41, h79, h18, h12, h57, h50, h91, h95, h31, h61, h54, h82, h84, h69, h96, h85, h68, h33, h48, h72, h75, h13, h64, h60, h80, h43, h98, h3, h65, h24, h6, h36, h46, h37, h83, h30, h8, h53, h89, h59, h56, h86, h58, h22, h93, h67, h81, h11, h52, h26, h20, h62, h32, h100, h47, h23, h15, h5, h25, h77, h63, h74, h14, h2, h27, h88 ;
r15 : h79, h12, h25, h43, h40, h15, h10, h9, h82, h56, h86, h64, h42, h29, h52, h81, h23, h32, h54, h71, h92, h2, h38, h80, h50, h20, h97, h53, h41, h27, h98, h96, h31, h58, h65, h68, h21, h47, h66, h85, h77, h48, h91, h61, h6, h89, h26, h90, h46, h84, h45, h67, h95, h88, h62, h69, h39, h44, h33, h72, h14, h13, h34, h8, h93, h22, h18, h55, h1, h36, h7, h60, h24, h76, h73 ;
r16 : h2, h96, h84, h98, h56, h15, h71, h89, h20, h81, h61, h30, h55, h26, h52, h21, h88, h68, h86, h79, h12, h31, h39, h65, h48, h69, h82, h13, h9, h38, h80, h97, h22, h58, h70, h67, h46, h29, h23, h49, h47, h27, h8, h85, h57, h40, h91, h93, h64, h1, h35, h50, h41, h92, h4, h18, h6, h10, h25, h53, h54, h66, h44, h76, h62, h77, h33, h45, h42, h95, h59, h99, h7, h14, h100 ;
r17 : h81, h98, h15, h20, h5, h85, h96, h94, h97, h100, h46, h82, h44, h79, h91, h12, h38, h66, h18, h76, h54, h90, h25, h70, h89, h84, h65, h41, h27, h33, h56, h10, h51, h92, h29, h50, h67, h71, h87, h58, h28, h1, h42, h35, h23, h86, h21, h62, h69, h68, h3, h40, h9, h77, h48, h19, h95, h52, h49, h13, h30, h4, h61, h14, h64, h55, h88, h8, h99, h45, h22, h24, h47, h57, h80 ;
r18 : h71, h68, h45, h12, h10, h23, h25, h91, h33, h30, h22, h86, h81, h67, h93, h21, h61, h41, h90, h52, h99, h4, h84, h20, h51, h50, h26, h15, h29, h38, h89, h54, h46, h13, h47, h31, h76, h96, h2, h18, h79, h85, h92, h98, h5, h97, h77, h40, h80, h6, h27, h69, h39, h56, h9, h82, h65, h57, h66, h95, h44, h7, h1, h64, h32, h70, h94, h58, h78, h60, h48, h100, h24, h34, h42 ;
