@PartitionA
a312, a465, a504, a76, a427, a973, a680, a629, a399, a971, a81, a609, a135, a279, a550, a615, a448, a110, a953, a449, a337, a407, a987, a513, a589, a822, a376, a423, a636, a212, a856, a377, a619, a968, a498, a100, a338, a966, a664, a687, a709, a109, a965, a308, a194, a992, a382, a537, a7, a98, a400, a597, a65, a165, a507, a735, a298, a74, a91, a635, a447, a167, a459, a862, a839, a917, a18, a941, a585, a595, a572, a268, a560, a144, a60, a801, a843, a950, a426, a610, a245, a490, a644, a924, a778, a703, a531, a743, a191, a601, a603, a897, a130, a845, a38, a455, a884, a588, a40, a106, a505, a570, a850, a410, a715, a746, a265, a125, a262, a323, a646, a895, a819, a233, a104, a53, a305, a557, a630, a790, a432, a331, a359, a26, a385, a927, a574, a95, a166, a458, a593, a302, a575, a882, a345, a162, a123, a137, a269, a910, a389, a552, a565, a583, a861, a266, a16, a150, a177, a325, a387, a334, a633, a420, a598, a934, a11, a533, a908, a61, a577, a275, a180, a919, a132, a591, a223, a534, a835, a58, a682, a846, a14, a567, a476, a139, a388, a15, a456, a502, a322, a606, a291, a356, a561, a731, a172, a202, a237, a795, a24, a942, a935, a713, a978, a527, a726, a578, a342, a532, a300, a213, a821, a247, a915, a695, a164, a29, a854, a678, a922, a417, a486, a878, a222, a253, a411, a773, a723, a860, a64, a424, a841, a553, a696, a718, a977, a855, a42, a393, a286, a722, a869, a244, a677, a67, a748, a796, a184, a395, a457, a189, a296, a584, a690, a50, a886, a970, a256, a889, a151, a482, a638, a226, a138, a349, a712, a600, a616, a320, a126, a314, a190, a666, a375, a143, a872, a288, a770, a45, a772, a43, a541, a986, a679, a374, a810, a851, a539, a642, a284, a672, a617, a655, a816, a995, a657, a674, a548, a580, a750, a62, a826, a259, a868, a669, a728, a116, a956, a662, a853, a391, a573, a997, a439, a930, a2, a63, a252, a430, a605, a706, a317, a105, a618, a818, a348, a564, a163, a270, a904, a80, a762, a49, a304, a181, a800, a848, a461, a441, a17, a530, a676, a471, a902, a453, a660, a440, a829, a799, a974, a960, a842, a972, a433, a257, a170, a357, a581, a874, a944, a6, a55, a158, a699, a452, a961, a8, a193, a313, a274, a99, a658, a786, a847, a921, a93, a115, a260, a246, a538, a554, a763, a996, a422, a656, a13, a831, a33, a23, a339, a792, a740, a912, a86, a159, a501, a421, a952, a747, a640, a865, a83, a926, a234, a277, a544, a870, a488, a887, a620, a536, a673, a205, a409, a727, a794, a913, a264, a263, a711, a285, a327, a568, a316, a221, a590, a97, a152, a756, a932, a225, a579, a171, a820, a939, a353, a526, a733, a78, a556, a52, a451, a396, a808, a35, a113, a254, a954, a807, a235, a828, a142, a12, a639, a372, a149, a278, a89, a363, a849, a207, a362, a749, a720, a894, a949, a404, a371, a737, a803, a825, a77, a511, a812, a187, a993, a173, a863, a450, a649, a805, a464, a562, a211, a462, a121, a117, a102, a73, a57, a215, a736, a107, a294, a694, a798, a261, a755, a836, a185, a251, a523, a487, a670, a907, a321, a442, a643, a72, a250, a133, a463, a198, a817, a911, a3, a859, a403, a650, a299, a752, a145, a508, a760, a785, a272, a156, a301, a928, a592, a454, a768, a781, a351, a292, a224, a310, a319, a196, a1, a378, a402, a648, a729, a90, a830, a44, a174, a528, a775, a446, a220, a128, a120, a178, a318, a783, a981, a988, a491, a784, a195, a287, a231, a964, a155, a547, a445, a702, a891, a923, a994, a624, a627, a938, a732, a21, a188, a813, a875, a563, a336, a140, a369, a496, a957, a401, a466, a604, a228, a71, a475, a758, a179, a774, a364, a645, a823, a255, a111, a431, a631, a940, a708, a25, a967, a976, a929, a112, a844, a883, a780, a350, a480, a946, a739, a864, a914, a833, a497, a951, a506, a118, a209, a751, a622, a197, a637, a840, a621, a905, a958, a877, a92, a827, a405, a96, a347, a641, a738, a267, a297, a383, a477, a79, a608, a290, a689, a769, a59, a303, a436, a478, a540, a691, a168, a885, a793, a524, a754, a438, a804, a623, a716, a789, a20, a500, a824, a777, a512, a282, a688, a309, a141, a248, a85, a418, a412, a571, a509, a582, a273, a963, a975, a68, a484, a626, a381, a625, a764, a979, a906, a634, a705, a955, a88, a214, a373, a866, a39, a315, a406, a685, a379, a788, a295, a69, a9, a333, a48, a549, a186, a734, a206, a521, a693, a937, a663, a472, a945, a838, a474, a470, a199, a443, a959, a70, a948, a346, a425, a157, a714, a717, a893, a103, a276, a858, a522, a990, a931, a41, a900, a933, a160, a324, a380, a416, a460, a28, a435, a239, a87, a384, a217, a469, a485, a759, a814, a896, a200, a119, a360, a671, a203, a744, a890, a30, a204, a114, a101, a241, a681, a719, a51, a335, a876, a771, a857, a122, a398, a429, a124, a390, a340, a367, a413, a611, a985, a201, a791, a809, a892, a969, a989, a94, a344, a707, a444, a46, a724, a551, a280, a330, a683, a725, a82, a984, a19, a587, a899, a361, a434, a834, a249, a518, a343, a901, a692, a136, a183, a22, a473, a341, a238, a328, a236, a492, a242, a332, a366, a227, a596, a936, a146, a392, a815, a753, a852, a134, a698, a54, a208, a918, a306, a127, a700, a632, a675, a283, a607, a832, a84, a686, a543, a701, a943, a867, a873, a479, a175, a394, a4, a782, a37, a66, a218, a481, a169, a647, a494, a219, a566, a721, a75, a5, a293, a56, a947, a542, a651, a916, a628, a665, a991, a210, a467, a546, a27, a612, a493, a576, a745, a797, a271, a154, a32, a216, a614, a408, a365, a10, a871, a370, a766, a529, a510, a386, a516, a108, a289, a545, a787, a898, a837, a281, a368, a569, a555, a983, a355, a311, a765, a358, a354, a980, a519, a668, a520, a767, a806, a131, a129, a741, a34, a329, a1000, a258, a307, a419, a594, a654, a468, a667, a240, a757, a428, a998, a742, a535, a514, a243, a352, a586, a697, a704, a499, a880, a147, a36, a888, a761, a326, a47, a489, a776, a602, a802, a652, a903, a515, a31, a599, a517, a229, a559, a920, a982, a710, a999, a653, a525, a881, a397, a161, a879, a153, a558, a730, a176, a182, a192, a811, a909, a437, a495, a230, a925, a613, a661, a503, a148, a483, a659, a684, a779, a962, a414, a232, a415 ;
@End

@PartitionB
b2 (33, 50), b13 (2, 50), b10 (49, 50), b14 (29, 50), b17 (17, 50), b18 (36, 50), b3 (36, 50), b15 (12, 50), b12 (46, 50), b7 (50, 50), b19 (14, 50), b5 (48, 50), b6 (7, 50), b11 (48, 50), b20 (14, 50), b16 (2, 50), b1 (12, 50), b4 (34, 50), b9 (43, 50), b8 (34, 50) ;
@End

@PreferenceListsA
a312 : b12, b3, b20, b6, b18 ;
a465 : b9, b8, b13, b15, b16 ;
a504 : b1, b10, b14, b13, b2 ;
a76 : b19, b11, b15, b13, b14 ;
a427 : b7, b20, b13, b14, b19 ;
a973 : b1, b19, b16, b4, b14 ;
a680 : b12, b8, b13, b19, b20 ;
a629 : b5, b12, b16, b19, b4 ;
a399 : b6, b17, b19, b14, b12 ;
a971 : b8, b2, b5, b17, b15 ;
a81 : b20, b13, b6, b9, b1 ;
a609 : b4, b18, b14, b16, b11 ;
a135 : b9, b3, b7, b12, b18 ;
a279 : b20, b7, b4, b10, b13 ;
a550 : b4, b9, b2, b3, b10 ;
a615 : b14, b15, b9, b2, b5 ;
a448 : b20, b19, b17, b12, b10 ;
a110 : b14, b10, b16, b12, b19 ;
a953 : b13, b4, b20, b15, b3 ;
a449 : b8, b12, b20, b11, b15 ;
a337 : b18, b5, b17, b4, b8 ;
a407 : b17, b11, b4, b5, b8 ;
a987 : b7, b11, b20, b6, b15 ;
a513 : b19, b17, b7, b4, b5 ;
a589 : b1, b8, b15, b2, b20 ;
a822 : b3, b14, b1, b15, b7 ;
a376 : b16, b12, b2, b9, b7 ;
a423 : b2, b11, b7, b8, b15 ;
a636 : b8, b7, b10, b20, b11 ;
a212 : b17, b16, b4, b8, b15 ;
a856 : b6, b8, b9, b11, b15 ;
a377 : b2, b19, b20, b7, b8 ;
a619 : b19, b5, b13, b18, b6 ;
a968 : b20, b4, b9, b7, b15 ;
a498 : b20, b3, b13, b6, b4 ;
a100 : b7, b10, b3, b16, b5 ;
a338 : b18, b17, b2, b16, b14 ;
a966 : b17, b2, b7, b16, b15 ;
a664 : b18, b7, b1, b15, b16 ;
a687 : b4, b7, b15, b6, b20 ;
a709 : b20, b19, b16, b14, b1 ;
a109 : b18, b13, b6, b20, b8 ;
a965 : b20, b13, b1, b12, b16 ;
a308 : b16, b18, b6, b5, b9 ;
a194 : b15, b5, b8, b13, b10 ;
a992 : b19, b15, b17, b1, b16 ;
a382 : b3, b1, b13, b4, b20 ;
a537 : b11, b19, b5, b9, b15 ;
a7 : b4, b7, b14, b9, b12 ;
a98 : b8, b12, b9, b19, b10 ;
a400 : b9, b8, b15, b2, b12 ;
a597 : b2, b4, b20, b3, b8 ;
a65 : b12, b5, b16, b3, b1 ;
a165 : b7, b9, b3, b10, b8 ;
a507 : b18, b6, b2, b5, b7 ;
a735 : b4, b17, b9, b13, b3 ;
a298 : b10, b12, b11, b1, b15 ;
a74 : b11, b5, b9, b8, b12 ;
a91 : b14, b1, b7, b15, b6 ;
a635 : b6, b14, b20, b19, b9 ;
a447 : b15, b9, b5, b3, b11 ;
a167 : b1, b19, b16, b6, b13 ;
a459 : b3, b17, b11, b12, b14 ;
a862 : b10, b9, b15, b7, b11 ;
a839 : b19, b9, b18, b16, b5 ;
a917 : b4, b20, b17, b10, b7 ;
a18 : b17, b1, b5, b15, b9 ;
a941 : b15, b12, b4, b2, b6 ;
a585 : b14, b4, b7, b11, b20 ;
a595 : b3, b2, b18, b15, b16 ;
a572 : b7, b9, b19, b6, b13 ;
a268 : b10, b13, b8, b18, b11 ;
a560 : b15, b4, b9, b18, b20 ;
a144 : b13, b2, b3, b10, b19 ;
a60 : b1, b8, b7, b4, b6 ;
a801 : b17, b13, b6, b14, b10 ;
a843 : b10, b15, b13, b1, b11 ;
a950 : b20, b10, b15, b5, b14 ;
a426 : b18, b8, b16, b6, b5 ;
a610 : b3, b6, b8, b1, b15 ;
a245 : b7, b3, b14, b2, b12 ;
a490 : b11, b17, b6, b10, b19 ;
a644 : b20, b1, b11, b6, b8 ;
a924 : b10, b19, b18, b12, b13 ;
a778 : b10, b19, b7, b20, b11 ;
a703 : b19, b7, b20, b18, b2 ;
a531 : b11, b2, b8, b1, b18 ;
a743 : b13, b15, b4, b1, b18 ;
a191 : b5, b6, b7, b17, b9 ;
a601 : b14, b2, b16, b3, b18 ;
a603 : b1, b7, b8, b19, b15 ;
a897 : b9, b8, b10, b16, b1 ;
a130 : b17, b2, b5, b13, b1 ;
a845 : b19, b4, b20, b10, b5 ;
a38 : b13, b17, b7, b10, b11 ;
a455 : b2, b11, b7, b16, b13 ;
a884 : b17, b15, b11, b18, b7 ;
a588 : b1, b18, b11, b7, b5 ;
a40 : b7, b14, b11, b4, b16 ;
a106 : b10, b6, b17, b18, b15 ;
a505 : b15, b3, b13, b4, b19 ;
a570 : b1, b4, b10, b3, b18 ;
a850 : b8, b1, b13, b15, b16 ;
a410 : b8, b18, b3, b4, b14 ;
a715 : b4, b8, b9, b17, b18 ;
a746 : b19, b13, b7, b17, b12 ;
a265 : b3, b4, b6, b8, b17 ;
a125 : b13, b20, b8, b14, b5 ;
a262 : b15, b1, b10, b14, b11 ;
a323 : b6, b16, b11, b14, b2 ;
a646 : b13, b3, b8, b1, b20 ;
a895 : b8, b20, b14, b17, b5 ;
a819 : b7, b1, b2, b18, b5 ;
a233 : b14, b6, b1, b12, b19 ;
a104 : b19, b4, b13, b1, b8 ;
a53 : b1, b20, b12, b2, b8 ;
a305 : b13, b7, b9, b19, b1 ;
a557 : b1, b3, b14, b18, b17 ;
a630 : b2, b14, b10, b17, b8 ;
a790 : b3, b5, b18, b4, b10 ;
a432 : b1, b18, b16, b2, b11 ;
a331 : b14, b11, b6, b12, b17 ;
a359 : b12, b1, b11, b8, b18 ;
a26 : b5, b20, b1, b3, b19 ;
a385 : b15, b19, b9, b17, b10 ;
a927 : b18, b1, b14, b19, b4 ;
a574 : b3, b8, b11, b20, b5 ;
a95 : b14, b19, b8, b6, b9 ;
a166 : b15, b9, b3, b13, b5 ;
a458 : b9, b5, b8, b19, b13 ;
a593 : b20, b8, b6, b15, b7 ;
a302 : b14, b7, b16, b10, b18 ;
a575 : b13, b6, b4, b8, b5 ;
a882 : b6, b8, b9, b12, b1 ;
a345 : b18, b1, b15, b11, b14 ;
a162 : b14, b8, b4, b1, b18 ;
a123 : b6, b10, b14, b20, b16 ;
a137 : b3, b5, b15, b10, b9 ;
a269 : b6, b7, b8, b20, b16 ;
a910 : b5, b16, b10, b8, b15 ;
a389 : b11, b6, b2, b16, b17 ;
a552 : b12, b6, b18, b5, b17 ;
a565 : b20, b12, b5, b16, b3 ;
a583 : b7, b8, b5, b10, b4 ;
a861 : b10, b15, b19, b9, b3 ;
a266 : b17, b12, b6, b7, b11 ;
a16 : b18, b8, b14, b10, b9 ;
a150 : b15, b19, b4, b6, b3 ;
